exp_num,subrun,N_species,N_dose,N_species_dose,temp,food,sym_state,food_sym_state,treat_ID,beetag,beetag_exp_concat,image_day,beetag_day1_exp_concat,image_name_day1,red_day1,beetag_day11_exp_concat,image_name_day11,red_day11,red_delta
2,A,A,0,A_0,30,F,S,F_S,CNTRL_30_F_S,B28G63,B28G63_exp2A,1,B28G63_day1_exp2A,B28G63_2A_day1.JPG,0.42885,B28G63_day11_exp2A,B28G63_2A_day11.JPG,0.40064,-0.02821
1,A,A,5,A_5,30,S,S,S_S,A_5_30_S_S,G37Y32,G37Y32_exp1A,1,G37Y32_day1_exp1A,G37Y32_1A_day1.JPG,0.39793,G37Y32_day11_exp1A,G37Y32_1A_day11.JPG,0.4001,0.00217
3,A,A,0,A_0,20,F,S,F_S,CNTRL_20_F_S,B23G36,B23G36_exp3A,1,B23G36_day1_exp3A,B23G36_3A_day1.JPG,0.38103,B23G36_day11_exp3A,B23G36_3A_day11.JPG,0.40006,0.01903
1,A,N,5,N_5,20,S,A,S_A,N_5_20_S_A,Y10B51,Y10B51_exp1A,1,Y10B51_day1_exp1A,Y10B51_1A_day1.JPG,0.31092,Y10B51_day11_exp1A,Y10B51_1A_day11.JPG,0.39967,0.08875
1,B,N,5,N_5,20,F,A,F_A,N_5_20_F_A,Y5B37,Y5B37_exp1B,1,Y5B37_day1_exp1B,Y5B37_1B_day1.JPG,0.46161,Y5B37_day11_exp1B,Y5B37_1B_day11.JPG,0.3995,-0.06211
3,A,N,5,N_5,30,F,A,F_A,N_5_30_F_A,Y7B44,Y7B44_exp3A,1,Y7B44_day1_exp3A,O10G21_3B_day1.JPG,0.44561,Y7B44_day11_exp3A,Y7B44_3A_day11.JPG,0.39899,-0.04662
2,B,N,5,N_5,20,F,S,F_S,N_5_20_F_S,Y1B10,Y1B10_exp2B,1,Y1B10_day1_exp2B,Y7B10_2B_day1.JPG,0.36498,Y1B10_day11_exp2B,Y1B10_2B_day11.JPG,0.39891,0.03393
2,B,A,7.5,A_7.5,30,S,S,S_S,A_7.5_30_S_S,Y21B2759,Y21B2759_exp2B,1,Y21B2759_day1_exp2B,Y21B27_2B_day1.JPG,0.3931,Y21B2759_day11_exp2B,Y21B27_2B_day11.JPG,0.39884,0.00574
1,A,A,7.5,A_7.5,30,F,A,F_A,A_7.5_30_F_A,Y15B80,Y15B80_exp1A,1,Y15B80_day1_exp1A,Y15B80_1A_day1.JPG,0.41536,Y15B80_day11_exp1A,Y15B80_1A_day11.JPG,0.39825,-0.01711
3,B,A,10,A_10,30,F,A,F_A,A_10_30_F_A,W17O78,W17O78_exp3B,1,W17O78_day1_exp3B,W16O73_3B_day1.JPG,0.44696,W17O78_day11_exp3B,W16O73_3B_day11.JPG,0.39815,-0.04881
1,A,N,5,N_5,30,F,S,F_S,N_5_30_F_S,Y2B22,Y2B22_exp1A,1,Y2B22_day1_exp1A,Y2B22_1A_day1.JPG,0.39515,Y2B22_day11_exp1A,Y2B22_1A_day11.JPG,0.39796,0.00281
2,B,A,7.5,A_7.5,30,F,S,F_S,A_7.5_30_F_S,Y17B93,Y17B93_exp2B,1,Y17B93_day1_exp2B,Y17B93_2B_day1.JPG,0.39042,Y17B93_day11_exp2B,Y17B93_2B_day11.JPG,0.39777,0.00735
1,B,N,0,N_0,20,F,A,F_A,CNTRL_20_F_A,B22G27,B22G27_exp1B,1,B22G27_day1_exp1B,B22G27_1B_day1.JPG,0.364,B22G27_day11_exp1B,B22G27_1B_day11.JPG,0.39741,0.03341
1,B,A,0,A_0,20,S,A,S_A,CNTRL_20_S_A,B28G60,B28G60_exp1B,1,B28G60_day1_exp1B,B28G60_1B_day1.JPG,0.38332,B28G60_day11_exp1B,B28G60_1B_day11.JPG,0.39698,0.01366
2,A,A,5,A_5,20,F,S,F_S,A_5_20_F_S,G30Y78,G30Y78_exp2A,1,G30Y78_day1_exp2A,G30Y78_2A_day1.JPG,0.40583,G30Y78_day11_exp2A,G30Y78_2A_day11.JPG,0.39642,-0.00941
2,B,N,0,N_0,20,S,S,S_S,CNTRL_20_S_S,B15G24,B15G24_exp2B,1,B15G24_day1_exp2B,B15G24_2B_day1.JPG,0.45545,B15G24_day11_exp2B,B15G24_2B_day11.JPG,0.39641,-0.05904
2,A,N,0,N_0,20,S,A,S_A,CNTRL_20_S_A,B22G28,B22G28_exp2A,1,B22G28_day1_exp2A,B22G27_2A_day1.JPG,0.39534,B22G28_day11_exp2A,B22G28_2A_day11.JPG,0.3961,0.00076
3,B,N,5,N_5,30,F,S,F_S,N_5_30_F_S,W11O48,W11O48_exp3B,1,W11O48_day1_exp3B,W11O48_3B_day1.JPG,0.48624,W11O48_day11_exp3B,W11O48_3B_day11.JPG,0.39583,-0.09041
3,B,N,18,N_18,20,S,S,S_S,N_18_20_S_S,O20W36,O20W36_exp3B,1,O20W36_day1_exp3B,O20W36_3B_day1.JPG,0.51277,O20W36_day11_exp3B,O20W36_3B_day11.JPG,0.39576,-0.11701
1,B,A,10,A_10,30,S,S,S_S,A_10_30_S_S,R15W77,R15W77_exp1B,1,R15W77_day1_exp1B,R15W77_1B_day1.JPG,0.43704,R15W77_day11_exp1B,R15W77_1B_day11.JPG,0.3957,-0.04134
3,A,N,5,N_5,30,S,S,S_S,N_5_30_S_S,Y12B65,Y12B65_exp3A,1,Y12B65_day1_exp3A,Y12B65_3A_day1.JPG,0.39174,Y12B65_day11_exp3A,Y12B65_3A_day11.JPG,0.39538,0.00364
1,A,N,5,N_5,30,F,S,F_S,N_5_30_F_S,Y2B24,Y2B24_exp1A,1,Y2B24_day1_exp1A,Y2B24_1A_day1.JPG,0.34859,Y2B24_day11_exp1A,Y2B24_1A_day11.JPG,0.39504,0.04645
3,B,N,0,N_0,30,S,S,S_S,CNTRL_30_S_S,W20O88,W20O88_exp3B,1,W20O88_day1_exp3B,W20O88_3B_day1.JPG,0.46097,W20O88_day11_exp3B,W20O88_3B_day11.JPG,0.39486,-0.06611
2,A,A,5,A_5,20,S,S,S_S,A_5_20_S_S,G32Y92,G32Y92_exp2A,1,G32Y92_day1_exp2A,G32Y92_2A_day1.JPG,0.36627,G32Y92_day11_exp2A,G32Y92_2A_day11.JPG,0.39479,0.02852
2,B,A,5,A_5,20,F,S,F_S,A_5_20_F_S,G36Y26,G36Y26_exp2B,1,G36Y26_day1_exp2B,G36Y26_2B_day1.JPG,0.36753,G36Y26_day11_exp2B,G36Y26_2B_day11.JPG,0.3947,0.02717
2,A,N,18,N_18,30,F,A,F_A,N_18_30_F_A,R14W72,R14W72_exp2A,1,R14W72_day1_exp2A,R14W72_2A_day1.JPG,0.356,R14W72_day11_exp2A,R14W72_2A_day11.JPG,0.39417,0.03817
3,B,N,18,N_18,20,S,S,S_S,N_18_20_S_S,O20W37,O20W37_exp3B,1,O20W37_day1_exp3B,O20W37_3B_day1.JPG,0.44462,O20W37_day11_exp3B,O20W37_3B_day11.JPG,0.39408,-0.05054
1,B,A,7.5,A_7.5,30,F,A,F_A,A_7.5_30_F_A,Y3B26,Y3B26_exp1B,1,Y3B26_day1_exp1B,Y3B26_1B_day1.JPG,0.3682,Y3B26_day11_exp1B,Y3B26_1B_day11.JPG,0.39366,0.02546
2,A,N,18,N_18,20,S,A,S_A,N_18_20_S_A,R10W46,R10W46_exp2A,1,R10W46_day1_exp2A,R10W46_2A_day1.JPG,0.35316,R10W46_day11_exp2A,R10W46_2A_day11.JPG,0.39352,0.04036
2,A,A,10,A_10,30,F,S,F_S,A_10_30_F_S,R17W84,R17W84_exp2A,1,R17W84_day1_exp2A,R17W84_2A_day1.JPG,0.48241,R17W84_day11_exp2A,R17W84_2A_day11.JPG,0.3935,-0.08891
2,B,A,10,A_10,30,F,A,F_A,A_10_30_F_A,R12W57,R12W57_exp2B,1,R12W57_day1_exp2B,R12W57_2B_day1.JPG,0.44998,R12W57_day11_exp2B,R12W57_2B_day11.JPG,0.3933,-0.05668
2,B,A,10,A_10,30,S,S,S_S,A_10_30_S_S,R20W93,R20W93_exp2B,1,R20W93_day1_exp2B,R20W93_2B_day1.JPG,0.42517,R20W93_day11_exp2B,R20W93_2B_day11.JPG,0.39318,-0.03199
3,A,A,7.5,A_7.5,20,F,A,F_A,A_7.5_20_F_A,Y4B31,Y4B31_exp3A,1,Y4B31_day1_exp3A,Y4B31_3A_day1.JPG,0.37083,Y4B31_day11_exp3A,Y4B31_3A_day11.JPG,0.39316,0.02233
3,B,A,10,A_10,30,S,A,S_A,A_10_30_S_A,W1O5,W1O5_exp3B,1,W1O5_day1_exp3B,W17O83_3B_day1.JPG,0.50554,W1O5_day11_exp3B,W1O5_3B_day11.JPG,0.39303,-0.11251
2,A,A,5,A_5,20,F,S,F_S,A_5_20_F_S,G30Y79,G30Y79_exp2A,1,G30Y79_day1_exp2A,G30Y79_2A_day1.JPG,0.42553,G30Y79_day11_exp2A,G30Y79_2A_day11.JPG,0.39302,-0.03251
1,B,N,1.5,N_1.5,20,S,A,S_A,N_1.5_20_S_A,G34Y3,G34Y3_exp1B,1,G34Y3_day1_exp1B,G34Y3_1B_day1.JPG,0.41916,G34Y3_day11_exp1B,G34Y3_1B_day11.JPG,0.39241,-0.02675
3,A,A,7.5,A_7.5,20,F,S,F_S,A_7.5_20_F_S,Y4B33,Y4B33_exp3A,1,Y4B33_day1_exp3A,Y4B33_3A_day1.JPG,0.41452,Y4B33_day11_exp3A,Y4B33_3A_day11.JPG,0.39226,-0.02226
3,A,A,7.5,A_7.5,20,F,S,F_S,A_7.5_20_F_S,Y8B49,Y8B49_exp3A,1,Y8B49_day1_exp3A,O11G26_3B_day1.JPG,0.4676,Y8B49_day11_exp3A,Y8B49_3A_day11.JPG,0.3919,-0.0757
1,B,N,0,N_0,20,S,A,S_A,CNTRL_20_S_A,B23G35,B23G35_exp1B,1,B23G35_day1_exp1B,B23G35_1B_day1.JPG,0.36608,B23G35_day11_exp1B,B23G35_1B_day11.JPG,0.39157,0.02549
3,B,N,5,N_5,30,S,S,S_S,N_5_30_S_S,W12O52,W12O52_exp3B,1,W12O52_day1_exp3B,W12O52_3B_day1.JPG,0.31219,W12O52_day11_exp3B,O3B14_3B_day11.JPG,0.39137,0.07918
3,B,A,5,A_5,20,S,S,S_S,A_5_20_S_S,O11G22,O11G22_exp3B,1,O11G22_day1_exp3B,O13Y10_3B_day1.JPG,0.48328,O11G22_day11_exp3B,O11G22_3B_day11.JPG,0.39126,-0.09202
2,B,N,18,N_18,20,S,S,S_S,N_18_20_S_S,R4W17,R4W17_exp2B,1,R4W17_day1_exp2B,R4W17_2B_day1.JPG,0.27344,R4W17_day11_exp2B,R4W17_2B_day11.JPG,0.39109,0.11765
1,B,A,5,A_5,30,S,A,S_A,A_5_30_S_A,Y12B64,Y12B64_exp1B,1,Y12B64_day1_exp1B,Y12B64_1B_day1.JPG,0.36638,Y12B64_day11_exp1B,Y12B64_1B_day11.JPG,0.39073,0.02435
2,A,N,5,N_5,20,F,S,F_S,N_5_20_F_S,Y3B28,Y3B28_exp2A,1,Y3B28_day1_exp2A,Y3B28_2A_day1.JPG,0.38741,Y3B28_day11_exp2A,Y3B28_2A_day11.JPG,0.39055,0.00314
1,B,N,18,N_18,20,F,S,F_S,N_18_20_F_S,R10W48,R10W48_exp1B,1,R10W48_day1_exp1B,R10W48_1B_day1.JPG,0.3926,R10W48_day11_exp1B,R10W48_1B_day11.JPG,0.39053,-0.00207
1,A,N,1.5,N_1.5,20,F,A,F_A,N_1.5_20_F_A,G29Y70,G29Y70_exp1A,1,G29Y70_day1_exp1A,G29Y70_1A_day1.JPG,0.33165,G29Y70_day11_exp1A,G29Y70_1A_day11.JPG,0.39036,0.05871
2,A,A,0,A_0,20,F,S,F_S,CNTRL_20_F_S,B23G37,B23G37_exp2A,1,B23G37_day1_exp2A,B23G37_2A_day1.JPG,0.33179,B23G37_day11_exp2A,B23G37_2A_day11.JPG,0.39031,0.05852
1,A,N,5,N_5,20,F,S,F_S,N_5_20_F_S,Y1B11,Y1B11_exp1A,1,Y1B11_day1_exp1A,Y1B11_1A_day1.JPG,0.41588,Y1B11_day11_exp1A,Y1B11_1A_day11.JPG,0.39029,-0.02559
1,B,A,0,A_0,30,F,A,F_A,CNTRL_30_F_A,B13G3,B13G3_exp1B,1,B13G3_day1_exp1B,B13G3_1B_day1.JPG,0.38279,B13G3_day11_exp1B,B13G3_1B_day11.JPG,0.39025,0.00746
1,B,N,1.5,N_1.5,20,F,A,F_A,N_1.5_20_F_A,G30Y75,G30Y75_exp1B,1,G30Y75_day1_exp1B,G30Y75_1B_day1.JPG,0.32025,G30Y75_day11_exp1B,G30Y75_1B_day11.JPG,0.39022,0.06997
2,B,N,18,N_18,20,S,A,S_A,N_18_20_S_A,R4W15,R4W15_exp2B,1,R4W15_day1_exp2B,R4W15_2B_day1.JPG,0.37408,R4W15_day11_exp2B,R4W15_2B_day11.JPG,0.39015,0.01607
3,B,A,0,A_0,20,F,A,F_A,CNTRL_20_F_A,O3B13,O3B13_exp3B,1,O3B13_day1_exp3B,O3B13_3B_day1.JPG,0.38903,O3B13_day11_exp3B,O3B13_3B_day11.JPG,0.38996,0.00093
3,A,A,10,A_10,30,F,S,F_S,A_10_30_F_S,R17W83,R17W83_exp3A,1,R17W83_day1_exp3A,R17W83_3A_day1.JPG,0.40472,R17W83_day11_exp3A,R17W83_3A_day11.JPG,0.38988,-0.01484
2,A,A,7.5,A_7.5,20,S,S,S_S,A_7.5_20_S_S,Y8B48,Y8B48_exp2A,1,Y8B48_day1_exp2A,Y8B48_2A_day1.JPG,0.41078,Y8B48_day11_exp2A,Y8B48_2A_day11.JPG,0.38974,-0.02104
3,B,A,0,A_0,30,S,S,S_S,CNTRL_30_S_S,W4O23,W4O23_exp3B,1,W4O23_day1_exp3B,W4O23_3B_day1.JPG,0.39366,W4O23_day11_exp3B,W4O23_3B_day11.JPG,0.38969,-0.00397
3,B,N,0,N_0,30,S,A,S_A,CNTRL_30_S_A,W2O7,W2O7_exp3B,1,W2O7_day1_exp3B,W2O7_3B_day1.JPG,0.38724,W2O7_day11_exp3B,W2O7_3B_day11.JPG,0.38966,0.00242
3,A,A,5,A_5,20,F,S,F_S,A_5_20_F_S,G30Y79,G30Y79_exp3A,1,G30Y79_day1_exp3A,G30Y79_3A_day1.JPG,0.36729,G30Y79_day11_exp3A,G30Y78_3A_day11.JPG,0.38954,0.02225
2,A,A,0,A_0,30,F,A,F_A,CNTRL_30_F_A,B28G59,B28G59_exp2A,1,B28G59_day1_exp2A,B28G59_2A_day1.JPG,0.35905,B28G59_day11_exp2A,B28G59_2A_day11.JPG,0.38899,0.02994
3,B,A,5,A_5,30,F,S,F_S,A_5_30_F_S,W8O37,W8O37_exp3B,1,W8O37_day1_exp3B,W8O37_3B_day1.JPG,0.37035,W8O37_day11_exp3B,W8O37_3B_day11.JPG,0.38891,0.01856
3,A,N,1.5,N_1.5,30,F,A,F_A,N_1.5_30_F_A,G33Y94,G33Y94_exp3A,1,G33Y94_day1_exp3A,G33Y94_3A_day1.JPG,0.3255,G33Y94_day11_exp3A,G33Y94_3A_day11.JPG,0.38858,0.06308
3,B,N,5,N_5,20,S,S,S_S,N_5_20_S_S,O13Y12,O13Y12_exp3B,1,O13Y12_day1_exp3B,Y8B47_3A_day1.JPG,0.34013,O13Y12_day11_exp3B,O13Y12_3B_day11.JPG,0.38857,0.04844
2,A,N,18,N_18,30,S,S,S_S,N_18_30_S_S,R15W79,R15W79_exp2A,1,R15W79_day1_exp2A,R15W79_2A_day1.JPG,0.44689,R15W79_day11_exp2A,R15W79_2A_day11.JPG,0.38846,-0.05843
3,B,N,5,N_5,30,S,A,S_A,N_5_30_S_A,W12O51,W12O51_exp3B,1,W12O51_day1_exp3B,W12O51_3B_day1.JPG,0.56181,W12O51_day11_exp3B,O3B13_3B_day11.JPG,0.38822,-0.17359
2,A,N,1.5,N_1.5,20,F,A,F_A,N_1.5_20_F_A,G23Y2820,G23Y2820_exp2A,1,G23Y2820_day1_exp2A,G23Y2820_2A_day1.JPG,0.47551,G23Y3130_day11_exp2A,G23Y29_2A_day11.JPG,0.38743,-0.08808
3,A,N,1.5,N_1.5,30,F,A,F_A,N_1.5_30_F_A,G33Y1,G33Y1_exp3A,1,G33Y1_day1_exp3A,G33Y1_3A_day1.JPG,0.42794,G33Y1_day11_exp3A,G33Y100_3A_day11.JPG,0.38737,-0.04057
1,B,A,10,A_10,20,F,S,F_S,A_10_20_F_S,R13W67,R13W67_exp1B,1,R13W67_day1_exp1B,R13W67_1B_day1.JPG,0.35539,R13W67_day11_exp1B,R13W67_1B_day11.JPG,0.38715,0.03176
2,B,N,5,N_5,30,S,S,S_S,N_5_30_S_S,Y15B83,Y15B83_exp2B,1,Y15B83_day1_exp2B,Y15B83_2B_day1.JPG,0.34114,Y15B83_day11_exp2B,Y15B83_2B_day11.JPG,0.3871,0.04596
1,B,N,18,N_18,20,S,A,S_A,N_18_20_S_A,R11W51,R11W51_exp1B,1,R11W51_day1_exp1B,R11W51_1B_day1.JPG,0.35654,R11W51_day11_exp1B,R11W51_1B_day11.JPG,0.38705,0.03051
1,B,A,7.5,A_7.5,20,S,A,S_A,A_7.5_20_S_A,Y23B1026,Y23B1026_exp1B,1,Y23B1026_day1_exp1B,Y23B10_1B_day1.JPG,0.34229,Y23B1026_day11_exp1B,Y23B10_1B_day11.JPG,0.38699,0.0447
1,A,A,0,A_0,30,F,A,F_A,CNTRL_30_F_A,B31G77,B31G77_exp1A,1,B31G77_day1_exp1A,B31G77_1A_day1.JPG,0.34958,B31G77_day11_exp1A,B31G77_1A_day11.JPG,0.38692,0.03734
1,A,N,0,N_0,30,S,A,S_A,CNTRL_30_S_A,B30G72,B30G72_exp1A,1,B30G72_day1_exp1A,B30G72_1A_day1.JPG,0.385,B30G72_day11_exp1A,B30G72_1A_day11.JPG,0.38686,0.00186
2,A,A,10,A_10,20,F,S,F_S,A_10_20_F_S,R11W54,R11W54_exp2A,1,R11W54_day1_exp2A,R11W54_2A_day1.JPG,0.43232,R11W54_day11_exp2A,R11W54_2A_day11.JPG,0.38671,-0.04561
3,A,N,1.5,N_1.5,30,S,S,S_S,N_1.5_30_S_S,G34Y11,G34Y11_exp3A,1,G34Y11_day1_exp3A,G34Y11_3A_day1.JPG,0.3893,G34Y11_day11_exp3A,G34Y11_3A_day11.JPG,0.38644,-0.00286
2,A,A,10,A_10,20,F,A,F_A,A_10_20_F_A,R11W52,R11W52_exp2A,1,R11W52_day1_exp2A,R11W52_2A_day1.JPG,0.42712,R11W52_day11_exp2A,R11W52_2A_day11.JPG,0.38639,-0.04073
1,A,A,10,A_10,30,F,S,F_S,A_10_30_F_S,R12W59,R12W59_exp1A,1,R12W59_day1_exp1A,G37Y32_1A_day1.JPG,0.40926,R12W59_day11_exp1A,R12W59_1A_day11.JPG,0.38615,-0.02311
3,A,N,5,N_5,30,S,A,S_A,N_5_30_S_A,Y12B62,Y12B62_exp3A,1,Y12B62_day1_exp3A,Y12B62_3A_day1.JPG,0.34181,Y12B62_day11_exp3A,Y12B62_3A_day11.JPG,0.38612,0.04431
3,B,A,7.5,A_7.5,20,F,S,F_S,A_7.5_20_F_S,O14Y17,O14Y17_exp3B,1,O14Y17_day1_exp3B,O14Y17_3B_day1.JPG,0.37425,O14Y17_day11_exp3B,O14Y17_3B_day11.JPG,0.38603,0.01178
2,A,A,0,A_0,30,S,A,S_A,CNTRL_30_S_A,B29G65,B29G65_exp2A,1,B29G65_day1_exp2A,B29G65_2A_day1.JPG,0.39542,B29G65_day11_exp2A,B29G65_2A_day11.JPG,0.38594,-0.00948
1,B,A,5,A_5,20,F,S,F_S,A_5_20_F_S,G35Y24,G35Y24_exp1B,1,G35Y24_day1_exp1B,G35Y24_1B_day1.JPG,0.50935,G35Y24_day11_exp1B,G35Y24_1B_day11.JPG,0.38589,-0.12346
1,B,N,1.5,N_1.5,30,S,A,S_A,N_1.5_30_S_A,G24Y40,G24Y40_exp1B,1,G24Y40_day1_exp1B,G24Y40_1B_day1.JPG,0.32867,G24Y40_day11_exp1B,G24Y40_1B_day11.JPG,0.38554,0.05687
2,B,N,18,N_18,20,S,S,S_S,N_18_20_S_S,R4W34,R4W34_exp2B,1,R4W34_day1_exp2B,R4W34_2B_day1.JPG,0.43092,R4W34_day11_exp2B,R4W34_2B_day11.JPG,0.38551,-0.04541
1,A,N,0,N_0,20,F,A,F_A,CNTRL_20_F_A,B14G15,B14G15_exp1A,1,B14G15_day1_exp1A,B14G15_1A_day1.JPG,0.36895,B14G15_day11_exp1A,B14G15_1A_day11.JPG,0.38382,0.01487
2,A,A,10,A_10,30,S,S,S_S,A_10_30_S_S,R21W100,R21W100_exp2A,1,R21W100_day1_exp2A,R21W100_2A_day1.JPG,0.4401,R21W100_day11_exp2A,R21W100_2A_day11.JPG,0.38318,-0.05692
3,A,N,0,N_0,20,S,A,S_A,CNTRL_20_S_A,B22G28,B22G28_exp3A,1,B22G28_day1_exp3A,B22G28_3A_day1.JPG,0.33353,B22G28_day11_exp3A,B22G28_3A_day11.JPG,0.38307,0.04954
1,A,N,5,N_5,30,F,A,F_A,N_5_30_F_A,Y2B14,Y2B14_exp1A,1,Y2B14_day1_exp1A,Y2B14_1A_day1.JPG,0.40848,Y2B14_day11_exp1A,Y2B14_1A_day11.JPG,0.38291,-0.02557
3,B,N,1.5,N_1.5,20,F,A,F_A,N_1.5_20_F_A,O5G2,O5G2_exp3B,1,O5G2_day1_exp3B,O5G2_3B_day1.JPG,0.32173,O5G2_day11_exp3B,O5W2_3B_day11.JPG,0.38218,0.06045
1,B,A,10,A_10,20,S,A,S_A,A_10_20_S_A,R14W70,R14W70_exp1B,1,R14W70_day1_exp1B,R14W70_1B_day1.JPG,0.33868,R14W70_day11_exp1B,R14W70_1B_day11.JPG,0.38166,0.04298
2,A,A,7.5,A_7.5,30,S,A,S_A,A_7.5_30_S_A,Y23B1621,Y23B1621_exp2A,1,Y23B1621_day1_exp2A,Y23B1621_2A_day1.JPG,0.51951,Y23B1621_day11_exp2A,Y23B26_2A_day11.JPG,0.38166,-0.13785
3,B,A,5,A_5,20,F,S,F_S,A_5_20_F_S,O10G21,O10G21_exp3B,1,O10G21_day1_exp3B,O12Y5_3B_day1.JPG,0.3957,O10G21_day11_exp3B,O10G21_3B_day11.JPG,0.38158,-0.01412
2,A,N,0,N_0,20,F,S,F_S,CNTRL_20_F_S,B13G10,B13G10_exp2A,1,B13G10_day1_exp2A,B13G10_2A_day1.JPG,0.34379,B13G10_day11_exp2A,B13G10_2A_day11.JPG,0.38114,0.03735
1,A,N,18,N_18,20,F,S,F_S,N_18_20_F_S,R3W11,R3W11_exp1A,1,R3W11_day1_exp1A,R3W11_1A_day1.JPG,0.4379,R3W11_day11_exp1A,R3W11_1A_day11.JPG,0.37985,-0.05805
2,A,A,7.5,A_7.5,20,F,A,F_A,A_7.5_20_F_A,Y7B40,Y7B40_exp2A,1,Y7B40_day1_exp2A,Y7B40_2A_day1.JPG,0.37349,Y7B40_day11_exp2A,Y7B40_2A_day11.JPG,0.37984,0.00635
2,B,N,1.5,N_1.5,30,S,S,S_S,N_1.5_30_S_S,G28Y64,G28Y64_exp2B,1,G28Y64_day1_exp2B,G28Y64_2B_day1.JPG,0.37724,G28Y64_day11_exp2B,G28Y64_2B_day11.JPG,0.37982,0.00258
2,B,A,10,A_10,30,F,A,F_A,A_10_30_F_A,R12W56,R12W56_exp2B,1,R12W56_day1_exp2B,R12W56_2B_day1.JPG,0.32119,R12W56_day11_exp2B,R12W56_2B_day11.JPG,0.37967,0.05848
2,B,N,1.5,N_1.5,20,S,A,S_A,N_1.5_20_S_A,G27Y56,G27Y56_exp2B,1,G27Y56_day1_exp2B,G27Y56_2B_day1.JPG,0.35757,G27Y56_day11_exp2B,G27Y56_2B_day11.JPG,0.37934,0.02177
3,A,N,18,N_18,30,S,A,S_A,N_18_30_S_A,R15W75,R15W75_exp3A,1,R15W75_day1_exp3A,R15W75_3A_day1.JPG,0.32752,R15W75_day11_exp3A,R15W75_3A_day11.JPG,0.37906,0.05154
2,B,N,1.5,N_1.5,20,S,S,S_S,N_1.5_20_S_S,G27Y59,G27Y59_exp2B,1,G27Y59_day1_exp2B,G27Y59_2B_day1.JPG,0.34338,G27Y59_day11_exp2B,G27Y59_2B_day11.JPG,0.37885,0.03547
1,B,A,5,A_5,20,S,A,S_A,A_5_20_S_A,G38Y36,G38Y36_exp1B,1,G38Y36_day1_exp1B,G38Y36_1B_day1.JPG,0.36974,G38Y36_day11_exp1B,G38Y36_1B_day11.JPG,0.37866,0.00892
1,B,A,10,A_10,30,S,A,S_A,A_10_30_S_A,R15W76,R15W76_exp1B,1,R15W76_day1_exp1B,R15W76_1B_day1.JPG,0.38473,R15W76_day11_exp1B,R15W76_1B_day11.JPG,0.37842,-0.00631
1,B,A,0,A_0,20,F,A,F_A,CNTRL_20_F_A,B26G50,B26G50_exp1B,1,B26G50_day1_exp1B,B26G50_1B_day1.JPG,0.37594,B26G50_day11_exp1B,B26G50_1B_day11.JPG,0.37839,0.00245
1,B,A,0,A_0,30,S,S,S_S,CNTRL_30_S_S,B25G47,B25G47_exp1B,1,B25G47_day1_exp1B,B25G47_1B_day1.JPG,0.34604,B25G47_day11_exp1B,B25G47_1B_day11.JPG,0.37745,0.03141
1,B,A,7.5,A_7.5,30,F,A,F_A,A_7.5_30_F_A,Y3B27,Y3B27_exp1B,1,Y3B27_day1_exp1B,Y3B27_1B_day1.JPG,0.34832,Y3B27_day11_exp1B,Y3B27_1B_day11.JPG,0.37727,0.02895
1,B,N,5,N_5,30,F,S,F_S,N_5_30_F_S,Y7B44,Y7B44_exp1B,1,Y7B44_day1_exp1B,Y7B44_1B_day1.JPG,0.35742,Y7B44_day11_exp1B,Y7B44_1B_day11.JPG,0.37685,0.01943
1,A,N,0,N_0,20,F,S,F_S,CNTRL_20_F_S,B14G20,B14G20_exp1A,1,B14G20_day1_exp1A,B14G20_1A_day1.JPG,0.3273,B14G20_day11_exp1A,B14G20_1A_day11.JPG,0.37676,0.04946
3,B,A,7.5,A_7.5,20,S,S,S_S,A_7.5_20_S_S,O15Y24,O15Y24_exp3B,1,O15Y24_day1_exp3B,O15Y24_3B_day1.JPG,0.53231,O15Y24_day11_exp3B,O15Y24_3B_day11.JPG,0.37649,-0.15582
2,A,N,0,N_0,30,S,A,S_A,CNTRL_30_S_A,B26G48,B26G48_exp2A,1,B26G48_day1_exp2A,B26G48_2A_day1.JPG,0.33567,B26G48_day11_exp2A,B26G48_2A_day11.JPG,0.37642,0.04075
2,A,A,7.5,A_7.5,20,S,A,S_A,A_7.5_20_S_A,Y8B47,Y8B47_exp2A,1,Y8B47_day1_exp2A,Y8B47_2A_day1.JPG,0.36459,Y8B47_day11_exp2A,Y8B47_2A_day11.JPG,0.3764,0.01181
3,B,A,10,A_10,20,S,A,S_A,A_10_20_S_A,O22W44,O22W44_exp3B,1,O22W44_day1_exp3B,O22W44_3B_day1.JPG,0.35644,O22W44_day11_exp3B,O22W44_3B_day11.JPG,0.37599,0.01955
3,A,N,18,N_18,30,S,A,S_A,N_18_30_S_A,R14W74,R14W74_exp3A,1,R14W74_day1_exp3A,R14W74_3A_day1.JPG,0.34465,R14W74_day11_exp3A,R14W74_3A_day11.JPG,0.37563,0.03098
2,A,A,0,A_0,30,S,A,S_A,CNTRL_30_S_A,B29G64,B29G64_exp2A,1,B29G64_day1_exp2A,B29G64_2A_day1.JPG,0.38251,B29G64_day11_exp2A,B29G64_2A_day11.JPG,0.37538,-0.00713
