,beetag,exprun,n_species,col_num,beetag_exprun,treat_ID_full,treat_ID_dose_temp_food,NO3_mean_observed,NH4_mean_observed,N_species_dose,temp,food,sym_state,red_day1,green_day1,blue_day1,red_day11,green_day11,blue_day11,red_delta,red_percent_change,NO3_category
752,R7W38,exp2B,Nitrate,207,R7W38_exp2B,N_18_30_F_S,N_18_30_F,11.664,8.8355,N_18,30,F,S,128.5394869,89.10782191,68.24753483,144.2468174,111.1501047,89.27115212,15.70733045,12.21984841,Elevated
176,R7W39,exp1A,Ammonium,155,R7W39_exp1A,A_10_20_F_S,A_10_20_F,3.503,12.384,A_10,20,F,S,186.6671944,165.1849588,128.4791429,186.1916123,157.2814899,104.9119521,-0.475582143,-0.254775428,Low
768,R7W39,exp2B,Nitrate,223,R7W39_exp2B,N_18_30_F_S,N_18_30_F,11.664,8.8355,N_18,30,F,S,166.654082,122.5137566,79.89592874,173.6800272,146.0691408,110.9976222,7.025945186,4.215885444,Elevated
202,R8W42,exp1A,Ammonium,144,R8W42_exp1A,A_10_20_S_S,A_10_20_S,3.133,20.30575,A_10,20,S,S,173.8497824,134.9460239,88.44945612,158.782698,119.734435,82.21376408,-15.06708436,-8.666726041,Low
783,R8W42,exp2B,Nitrate,191,R8W42_exp2B,N_18_30_S_S,N_18_30_S,17.905,15.95375,N_18,30,S,S,165.1613671,136.2985476,109.4900731,165.9735962,123.9309124,87.47665381,0.812229043,0.491779074,Elevated
218,R8W43,exp1A,Ammonium,153,R8W43_exp1A,A_10_20_S_S,A_10_20_S,3.133,20.30575,A_10,20,S,S,102.5256346,70.00932546,40.07200331,90.4118892,56.70700673,36.53843687,-12.11374543,-11.81533328,Low
780,R8W43,exp2B,Nitrate,209,R8W43_exp2B,N_18_30_S_S,N_18_30_S,17.905,15.95375,N_18,30,S,S,134.306339,107.730558,60.53367065,135.286467,126.6279015,80.74886772,0.980127974,0.72977045,Elevated
124,R8W44,exp1A,Ammonium,157,R8W44_exp1A,A_10_20_S_S,A_10_20_S,3.133,20.30575,A_10,20,S,S,96.52651971,55.85216941,41.06358282,133.3568502,77.48115593,53.35470639,36.83033046,38.15565978,Low
777,R8W44,exp2B,Nitrate,226,R8W44_exp2B,N_18_30_S_S,N_18_30_S,17.905,15.95375,N_18,30,S,S,191.917384,184.8273198,128.7354577,193.9514213,190.5427993,135.9498753,2.034037246,1.059850443,Elevated
361,W10O42,exp3B,Ammonium,250,W10O42_exp3B,A_5_30_S_S,A_5_30_S,3.08375,19.91575,A_5,30,S,S,198.451142,227.7386653,195.6362375,113.0971413,118.7773014,77.31116417,-85.35400067,-43.01008288,Low
268,W10O43,exp3B,Ammonium,245,W10O43_exp3B,A_5_30_S_S,A_5_30_S,3.08375,19.91575,A_5,30,S,S,145.0971182,136.059453,106.5311026,161.116829,173.7065568,147.7458489,16.01971079,11.04068157,Low
283,W10O44,exp3B,Ammonium,255,W10O44_exp3B,A_5_30_S_S,A_5_30_S,3.08375,19.91575,A_5,30,S,S,125.4852406,75.89544857,38.78448118,133.812706,98.84030439,63.76876739,8.327465427,6.636211072,Low
310,W10O45,exp3B,Ammonium,254,W10O45_exp3B,A_5_30_S_S,A_5_30_S,3.08375,19.91575,A_5,30,S,S,178.6391437,175.7595711,140.0410463,176.0355725,163.5414686,105.5113099,-2.603571246,-1.457447227,Low
933,W11O47,exp3B,Nitrate,242,W11O47_exp3B,N_5_30_F_S,N_5_30_F,5.8445,11.501,N_5,30,F,S,167.2653057,167.9830372,143.2420488,140.3505084,140.6164019,106.0166849,-26.91479728,-16.09108187,Low
935,W11O48,exp3B,Nitrate,251,W11O48_exp3B,N_5_30_F_S,N_5_30_F,5.8445,11.501,N_5,30,F,S,140.1857391,85.83702979,49.63907737,116.0333805,72.32127585,43.79686277,-24.15235866,-17.22882714,Low
856,W11O49,exp3B,Nitrate,246,W11O49_exp3B,N_5_30_F_S,N_5_30_F,5.8445,11.501,N_5,30,F,S,147.0035321,108.5671066,80.03079077,174.5942704,148.6292821,124.7668563,27.59073827,18.76875873,Low
891,W12O52,exp3B,Nitrate,244,W12O52_exp3B,N_5_30_S_S,N_5_30_S,6.857,15.961,N_5,30,S,S,201.1317603,233.6079832,214.0291669,198.4923126,217.5359651,191.2529143,-2.639447728,-1.312297831,Elevated
873,W12O53,exp3B,Nitrate,247,W12O53_exp3B,N_5_30_S_S,N_5_30_S,6.857,15.961,N_5,30,S,S,146.1653851,114.7025485,72.72632341,155.9758135,140.5557809,90.81798785,9.810428349,6.711868437,Elevated
884,W12O54,exp3B,Nitrate,252,W12O54_exp3B,N_5_30_S_S,N_5_30_S,6.857,15.961,N_5,30,S,S,188.8395741,121.6452576,87.9205189,189.2509346,132.7464814,122.6913758,0.411360542,0.217835983,Elevated
917,W12O55,exp3B,Nitrate,243,W12O55_exp3B,N_5_30_S_S,N_5_30_S,6.857,15.961,N_5,30,S,S,154.2191811,123.5994448,85.90399276,140.3811601,115.2495194,75.15189815,-13.83802096,-8.972957101,Elevated
473,W13O57,exp3B,Ammonium,247,W13O57_exp3B,A_7.5_30_F_S,A_7.5_30_F,2.424,14.952,A_7.5,30,F,S,181.9494069,216.3851158,191.7253845,142.2353024,172.5569439,157.7322831,-39.71410442,-21.82700406,Low
383,W13O58,exp3B,Ammonium,248,W13O58_exp3B,A_7.5_30_F_S,A_7.5_30_F,2.424,14.952,A_7.5,30,F,S,151.7748146,95.29115071,45.66534903,169.1793741,142.4606021,99.24023373,17.40455945,11.46735675,Low
386,W13O59,exp3B,Ammonium,253,W13O59_exp3B,A_7.5_30_F_S,A_7.5_30_F,2.424,14.952,A_7.5,30,F,S,126.84221,103.2458607,63.43942416,140.5180351,130.4706756,97.07199218,13.67582512,10.78176194,Low
479,W14O63,exp3B,Ammonium,251,W14O63_exp3B,A_7.5_30_S_S,A_7.5_30_S,3.125,19.2815,A_7.5,30,S,S,186.9705503,208.926683,183.3465301,134.678867,147.430076,110.3013257,-52.29168335,-27.96787155,Low
415,W14O64,exp3B,Ammonium,245,W14O64_exp3B,A_7.5_30_S_S,A_7.5_30_S,3.125,19.2815,A_7.5,30,S,S,182.7843147,184.9419442,148.5529758,183.07207,192.1881621,149.0082964,0.287755223,0.157428838,Low
409,W14O65,exp3B,Ammonium,255,W14O65_exp3B,A_7.5_30_S_S,A_7.5_30_S,3.125,19.2815,A_7.5,30,S,S,153.3497869,121.3884689,86.9481991,155.3920541,129.6205192,96.44205296,2.042267225,1.331770501,Low
416,W14O66,exp3B,Ammonium,254,W14O66_exp3B,A_7.5_30_S_S,A_7.5_30_S,3.125,19.2815,A_7.5,30,S,S,175.0580905,169.5106796,133.7902537,175.0731287,174.1535559,138.4969249,0.015038221,0.008590418,Low
812,W15O69,exp3B,Nitrate,242,W15O69_exp3B,N_18_30_F_S,N_18_30_F,11.664,8.8355,N_18,30,F,S,223.3380215,252.231423,216.7444692,195.2511376,207.8276079,155.3165924,-28.08688399,-12.57595272,Elevated
772,W15O70,exp3B,Nitrate,249,W15O70_exp3B,N_18_30_F_S,N_18_30_F,11.664,8.8355,N_18,30,F,S,118.4083216,81.30535701,51.01660636,120.9424532,94.82750032,57.19206194,2.534131627,2.140163455,Elevated
757,W15O71,exp3B,Nitrate,246,W15O71_exp3B,N_18_30_F_S,N_18_30_F,11.664,8.8355,N_18,30,F,S,149.0548055,120.142027,88.42007547,163.5003809,133.472234,97.92635291,14.44557538,9.691452304,Elevated
819,W16O74,exp3B,Nitrate,244,W16O74_exp3B,N_18_30_S_S,N_18_30_S,17.905,15.95375,N_18,30,S,S,132.8129212,151.9492017,138.4030831,113.0436114,126.5030528,107.4170245,-19.76930981,-14.88508018,Elevated
800,W16O75,exp3B,Nitrate,247,W16O75_exp3B,N_18_30_S_S,N_18_30_S,17.905,15.95375,N_18,30,S,S,143.2938057,112.9795665,84.00355405,134.3969203,112.9333602,82.89470333,-8.8968854,-6.208841589,Elevated
781,W16O76,exp3B,Nitrate,252,W16O76_exp3B,N_18_30_S_S,N_18_30_S,17.905,15.95375,N_18,30,S,S,164.9778139,89.5598083,76.01305696,166.1530854,109.3363936,112.7565505,1.175271449,0.712381514,Elevated
778,W16O77,exp3B,Nitrate,243,W16O77_exp3B,N_18_30_S_S,N_18_30_S,17.905,15.95375,N_18,30,S,S,189.6805584,166.2537922,125.8918381,191.3914175,173.6159737,138.6792881,1.710859081,0.901968602,Elevated
215,W17O79,exp3B,Ammonium,247,W17O79_exp3B,A_10_30_F_S,A_10_30_F,2.017,22.001,A_10,30,F,S,189.2650758,222.6313099,207.7824399,167.8379881,197.4929209,165.9084732,-21.42708772,-11.32120526,Low
145,W17O80,exp3B,Ammonium,248,W17O80_exp3B,A_10_30_F_S,A_10_30_F,2.017,22.001,A_10,30,F,S,163.7672164,117.2029531,69.91211162,186.7982661,164.5417318,125.9471395,23.0310497,14.06328459,Low
143,W17O82,exp3B,Ammonium,253,W17O82_exp3B,A_10_30_F_S,A_10_30_F,2.017,22.001,A_10,30,F,S,122.3513059,88.64639798,54.09254632,141.7053056,121.6914104,79.87000923,19.35399964,15.8183842,Low
136,W17O83,exp3B,Ammonium,249,W17O83_exp3B,A_10_30_F_S,A_10_30_F,2.017,22.001,A_10,30,F,S,140.5054034,92.40708706,62.90158352,165.695056,139.8546749,111.678689,25.18965261,17.92788889,Low
588,W1O2,exp3B,Nitrate,242,W1O2_exp3B,N_0_30_F_S,N_0_30_F,1.5285,13.0625,N_0,30,F,S,124.9875767,142.0620168,107.1894038,105.86744,107.1105545,64.49943949,-19.12013678,-15.2976298,Low
505,W1O3,exp3B,Nitrate,251,W1O3_exp3B,N_0_30_F_S,N_0_30_F,1.5285,13.0625,N_0,30,F,S,144.3653044,108.5840268,90.86027281,174.1647868,132.2056667,125.538616,29.79948242,20.64172035,Low
550,W1O4,exp3B,Nitrate,245,W1O4_exp3B,N_0_30_F_S,N_0_30_F,1.5285,13.0625,N_0,30,F,S,151.31086,97.90754788,110.6038953,152.8178991,164.5861636,125.5548039,1.507039141,0.995988749,Low
490,W1O5,exp3B,Ammonium,256,W1O5_exp3B,N_0_30_F_S,N_0_30_F,1.5285,13.0625,N_0,30,F,S,146.9064135,103.7147817,85.60374074,123.0507439,78.9330736,49.2186539,-23.85566964,-16.23868493,Low
226,W20O85,exp3B,Ammonium,251,W20O85_exp3B,A_10_30_S_S,A_10_30_S,3.6255,21.30325,A_10,30,S,S,148.5321023,169.9460453,142.1725451,120.6727904,133.3504351,92.06731034,-27.85931184,-18.75642465,Low
178,W20O86,exp3B,Ammonium,245,W20O86_exp3B,A_10_30_S_S,A_10_30_S,3.6255,21.30325,A_10,30,S,S,178.7035947,147.8401927,106.4214888,177.8004498,154.8577151,122.5324548,-0.903144932,-0.50538711,Low
129,W20O87,exp3B,Ammonium,256,W20O87_exp3B,A_10_30_S_S,A_10_30_S,3.6255,21.30325,A_10,30,S,S,187.7957126,137.6271413,92.54134326,235.8558603,193.6809336,157.4493086,48.06014769,25.5917172,Low
214,W20O88,exp3B,Ammonium,252,W20O88_exp3B,A_10_30_S_S,A_10_30_S,3.6255,21.30325,A_10,30,S,S,181.2269592,147.9581897,131.9153846,162.2677162,128.8783593,122.1175529,-18.95924307,-10.46160193,Low
502,W2O10,exp3B,Nitrate,250,W2O10_exp3B,N_0_30_S_S,N_0_30_S,3.325,13.65775,N_0,30,S,S,147.0261089,119.4746693,90.04330698,185.1396405,188.9406064,147.3699173,38.11353162,25.92296831,Low
492,W2O11,exp3B,Nitrate,252,W2O11_exp3B,N_0_30_S_S,N_0_30_S,3.325,13.65775,N_0,30,S,S,152.2374496,92.18643898,66.83758268,229.0289779,160.6940473,154.7339098,76.79152827,50.44194346,Low
100,W3O14,exp3B,Ammonium,245,W3O14_exp3B,A_0_30_F_S,A_0_30_F,2.3655,16.977,A_0,30,F,S,224.1420537,254.0595822,231.4032115,186.2253436,206.0280757,166.8801508,-37.9167101,-16.9163749,Low
24,W3O15,exp3B,Ammonium,248,W3O15_exp3B,A_0_30_F_S,A_0_30_F,2.3655,16.977,A_0,30,F,S,163.4465409,140.2436015,113.0220761,179.8691105,161.0190854,122.6479565,16.42256964,10.04767036,Low
11,W3O17,exp3B,Ammonium,252,W3O17_exp3B,A_0_30_F_S,A_0_30_F,2.3655,16.977,A_0,30,F,S,184.6236803,123.2949317,85.94294625,223.7332347,168.5858027,147.1474253,39.10955442,21.18339011,Low
23,W4O22,exp3B,Ammonium,250,W4O22_exp3B,A_0_30_S_S,A_0_30_S,2.871,12.99825,A_0,30,S,S,154.5266666,176.166625,154.7988083,170.8658087,195.0279959,168.1362172,16.33914209,10.57367149,Low
15,W4O23,exp3B,Ammonium,245,W4O23_exp3B,A_0_30_S_S,A_0_30_S,2.871,12.99825,A_0,30,S,S,159.4219179,144.2963229,115.0975631,183.7819881,186.1734513,155.8749259,24.36007016,15.2802516,Low
76,W4O24,exp3B,Ammonium,255,W4O24_exp3B,A_0_30_S_S,A_0_30_S,2.871,12.99825,A_0,30,S,S,171.2160472,151.3875869,121.7260155,158.8578509,143.8013187,110.6166667,-12.35819631,-7.217896055,Low
119,W4O25,exp3B,Ammonium,252,W4O25_exp3B,A_0_30_S_S,A_0_30_S,2.871,12.99825,A_0,30,S,S,193.92989,155.6423769,119.7375087,194.5464561,173.4224472,132.4511839,0.61656612,0.317932486,Low
698,W5O26,exp3B,Nitrate,251,W5O26_exp3B,N_1.5_30_F_S,N_1.5_30_F,2.5815,11.0275,N_1.5,30,F,S,160.6423767,124.5438143,102.3377693,144.4028698,93.91800662,68.67075543,-16.23950689,-10.10910522,Low
638,W5O27,exp3B,Nitrate,246,W5O27_exp3B,N_1.5_30_F_S,N_1.5_30_F,2.5815,11.0275,N_1.5,30,F,S,167.9270956,138.6792203,117.4435983,202.1409007,195.6578813,163.6448625,34.21380512,20.37420167,Low
696,W7O32,exp3B,Nitrate,244,W7O32_exp3B,N_1.5_30_S_S,N_1.5_30_S,6.054,19.77225,N_1.5,30,S,S,170.9070823,200.9129156,183.9209515,155.4354928,176.2950415,155.8833947,-15.47158946,-9.05263214,Elevated
630,W7O33,exp3B,Nitrate,247,W7O33_exp3B,N_1.5_30_S_S,N_1.5_30_S,6.054,19.77225,N_1.5,30,S,S,125.5060427,97.14593589,71.16639893,173.4824643,142.691087,99.76030962,47.97642155,38.22638378,Elevated
690,W7O34,exp3B,Nitrate,252,W7O34_exp3B,N_1.5_30_S_S,N_1.5_30_S,6.054,19.77225,N_1.5,30,S,S,174.8463355,115.8325207,99.46096517,163.7302864,98.10992828,90.20418253,-11.11604915,-6.357610592,Elevated
700,W7O35,exp3B,Nitrate,243,W7O35_exp3B,N_1.5_30_S_S,N_1.5_30_S,6.054,19.77225,N_1.5,30,S,S,176.1723136,153.0845111,115.7842666,157.731646,140.9897724,106.7307739,-18.44066764,-10.46740391,Elevated
309,W8O37,exp3B,Ammonium,245,W8O37_exp3B,A_5_30_F_S,A_5_30_F,2.6645,10.267,A_5,30,F,S,217.2638422,245.7247739,217.8567541,214.1275959,242.4083554,203.0355662,-3.136246262,-1.443519654,Low
278,W8O38,exp3B,Ammonium,248,W8O38_exp3B,A_5_30_F_S,A_5_30_F,2.6645,10.267,A_5,30,F,S,162.8003227,124.1579751,79.52968202,175.972398,144.4541461,95.13677616,13.17207533,8.090939326,Low
284,W8O39,exp3B,Ammonium,252,W8O39_exp3B,A_5_30_F_S,A_5_30_F,2.6645,10.267,A_5,30,F,S,177.8440133,120.8287234,80.63124257,189.4633627,142.6764722,142.5957412,11.61934942,6.533449848,Low
320,W8O40,exp3B,Ammonium,243,W8O40_exp3B,A_5_30_F_S,A_5_30_F,2.6645,10.267,A_5,30,F,S,180.7493966,168.1625477,125.8585209,170.204276,158.4453971,110.8005212,-10.54512066,-5.834111126,Low
945,Y10B52,exp1A,Nitrate,151,Y10B52_exp1A,N_5_20_S_S,N_5_20_S,5.87925,8.4235,N_5,20,S,S,137.0791701,90.89868267,74.26151514,102.3318466,84.3230697,62.36133773,-34.7473235,-25.34836143,Low
435,Y10B52,exp2B,Ammonium,192,Y10B52_exp2B,A_7.5_20_F_S,A_7.5_20_F,3.24,11.789,A_7.5,20,F,S,130.6378241,93.86078688,59.97303697,123.1409134,76.80817134,43.41499795,-7.496910693,-5.73869838,Low
930,Y10B53,exp1A,Nitrate,154,Y10B53_exp1A,N_5_20_S_S,N_5_20_S,5.87925,8.4235,N_5,20,S,S,150.7540337,107.2973927,73.88107713,128.9980328,80.07887396,60.32741223,-21.75600094,-14.43145526,Low
445,Y10B53,exp2B,Ammonium,211,Y10B53_exp2B,A_7.5_20_F_S,A_7.5_20_F,3.24,11.789,A_7.5,20,F,S,123.0772921,90.06821106,63.77603628,111.4934914,71.01603009,45.88058931,-11.58380076,-9.411809897,Low
940,Y10B54,exp1A,Nitrate,157,Y10B54_exp1A,N_5_20_S_S,N_5_20_S,5.87925,8.4235,N_5,20,S,S,186.7046376,215.4888088,175.5753739,147.9967785,97.53589301,63.08281388,-38.70785905,-20.73213582,Low
403,Y10B54,exp2B,Ammonium,185,Y10B54_exp2B,A_7.5_20_F_S,A_7.5_20_F,3.24,11.789,A_7.5,20,F,S,139.5528749,105.2556651,74.39637545,143.7485076,108.5341331,72.21541087,4.195632743,3.006482487,Low
474,Y11B57,exp1A,Ammonium,144,Y11B57_exp1A,A_7.5_20_F_S,A_7.5_20_F,3.24,11.789,A_7.5,20,F,S,141.2334976,121.407732,97.83125363,109.7295173,85.02449733,58.53022745,-31.50398032,-22.30630895,Low
471,Y11B57,exp2B,Ammonium,197,Y11B57_exp2B,A_7.5_20_S_S,A_7.5_20_S,2.461,13.123,A_7.5,20,S,S,100.1630672,76.3317324,45.41165012,78.90810554,52.95903404,27.01941812,-21.25496168,-21.22035823,Low
371,Y11B58,exp1A,Ammonium,152,Y11B58_exp1A,A_7.5_20_F_S,A_7.5_20_F,3.24,11.789,A_7.5,20,F,S,102.0179402,64.03458579,47.576707,132.672865,84.50783211,48.58261256,30.6549248,30.04856278,Low
477,Y11B58,exp2B,Ammonium,217,Y11B58_exp2B,A_7.5_20_S_S,A_7.5_20_S,2.461,13.123,A_7.5,20,S,S,96.06560912,79.88917539,39.28646004,73.08922513,47.16835499,20.34276937,-22.97638399,-23.9173875,Low
393,Y11B59,exp1A,Ammonium,155,Y11B59_exp1A,A_7.5_20_F_S,A_7.5_20_F,3.24,11.789,A_7.5,20,F,S,158.1100896,155.9148642,128.9765711,170.4104324,161.2572309,114.3374885,12.30034286,7.779606536,Low
443,Y11B59,exp2B,Ammonium,233,Y11B59_exp2B,A_7.5_20_S_S,A_7.5_20_S,2.461,13.123,A_7.5,20,S,S,105.4558901,61.25261189,37.03964237,96.93575642,52.07915317,32.75534572,-8.520133708,-8.079334115,Low
941,Y12B64,exp3A,Nitrate,237,Y12B64_exp3A,N_5_30_S_S,N_5_30_S,6.857,15.961,N_5,30,S,S,122.0866722,139.6168967,94.66482377,96.03324244,109.440179,82.10434801,-26.05342976,-21.34010969,Elevated
273,Y12B65,exp1B,Ammonium,167,Y12B65_exp1B,A_5_30_S_S,A_5_30_S,3.08375,19.91575,A_5,30,S,S,184.3813907,144.0447492,119.2686782,201.3213397,165.3187102,124.1639521,16.93994895,9.187450471,Low
890,Y12B65,exp2A,Nitrate,192,Y12B65_exp2A,N_5_30_F_S,N_5_30_F,5.8445,11.501,N_5,30,F,S,196.5482621,170.9375957,135.9021918,194.0638049,143.9155561,115.6475069,-2.484457229,-1.264044364,Low
882,Y12B65,exp3A,Nitrate,239,Y12B65_exp3A,N_5_30_S_S,N_5_30_S,6.857,15.961,N_5,30,S,S,123.6386955,85.14987635,58.00778619,125.6168202,92.94917269,57.64907818,1.978124749,1.599923666,Elevated
343,Y12B67,exp1B,Ammonium,182,Y12B67_exp1B,A_5_30_S_S,A_5_30_S,3.08375,19.91575,A_5,30,S,S,117.649242,92.31309559,57.18458157,98.11642854,72.58939422,46.03252829,-19.53281348,-16.60258336,Low
915,Y12B67,exp2A,Nitrate,207,Y12B67_exp2A,N_5_30_F_S,N_5_30_F,5.8445,11.501,N_5,30,F,S,139.9699377,83.17424895,64.23084201,128.6239846,78.2651584,59.94944303,-11.34595308,-8.105992807,Low
894,Y12B67,exp3A,Nitrate,241,Y12B67_exp3A,N_5_30_S_S,N_5_30_S,6.857,15.961,N_5,30,S,S,139.895568,94.3232884,70.34471474,135.404816,93.16333349,63.56333128,-4.490752065,-3.210074578,Elevated
419,Y13B72,exp3A,Ammonium,237,Y13B72_exp3A,A_7.5_30_F_S,A_7.5_30_F,2.424,14.952,A_7.5,30,F,S,171.327666,190.0503936,164.452753,170.6517369,176.8506547,145.9895343,-0.675929099,-0.394524197,Low
857,Y13B73,exp1B,Nitrate,164,Y13B73_exp1B,N_5_20_S_S,N_5_20_S,5.87925,8.4235,N_5,20,S,S,135.7311418,87.66429576,72.69718214,160.3464298,121.4332433,94.6492668,24.61528797,18.13532814,Low
851,Y13B73,exp2A,Nitrate,193,Y13B73_exp2A,N_5_30_S_S,N_5_30_S,6.857,15.961,N_5,30,S,S,135.8953778,104.7238184,70.46906313,167.2266919,149.6567414,108.0316976,31.3313141,23.05546709,Elevated
375,Y13B73,exp3A,Ammonium,240,Y13B73_exp3A,A_7.5_30_F_S,A_7.5_30_F,2.424,14.952,A_7.5,30,F,S,124.6228165,72.42522587,62.1023857,147.5526667,93.06450164,75.33896816,22.92985015,18.39939971,Low
904,Y13B74,exp1B,Nitrate,172,Y13B74_exp1B,N_5_20_S_S,N_5_20_S,5.87925,8.4235,N_5,20,S,S,141.9217459,131.8559643,78.13791773,133.632008,116.8047163,50.05833647,-8.28973791,-5.841062522,Low
881,Y13B74,exp2A,Nitrate,218,Y13B74_exp2A,N_5_30_S_S,N_5_30_S,6.857,15.961,N_5,30,S,S,141.5037492,115.0005498,74.95687704,144.8166743,122.6917444,82.38724692,3.312925067,2.341227766,Elevated
367,Y13B74,exp3A,Ammonium,241,Y13B74_exp3A,A_7.5_30_S_S,A_7.5_30_S,3.125,19.2815,A_7.5,30,S,S,97.90826191,45.87549071,29.75937299,152.7461001,96.11378859,54.96759104,54.83783823,56.00940835,Low
912,Y14B77,exp1A,Nitrate,152,Y14B77_exp1A,N_5_30_S_S,N_5_30_S,6.857,15.961,N_5,30,S,S,165.9691402,160.3287239,106.6079311,153.5292161,144.0301583,91.44006985,-12.43992407,-7.495323563,Elevated
913,Y14B77,exp2B,Nitrate,175,Y14B77_exp2B,N_5_30_F_S,N_5_30_F,5.8445,11.501,N_5,30,F,S,102.0553616,71.38508302,42.4004615,94.05980718,63.14201082,33.2756557,-7.995554428,-7.834526577,Low
870,Y14B78,exp1A,Nitrate,155,Y14B78_exp1A,N_5_30_S_S,N_5_30_S,6.857,15.961,N_5,30,S,S,164.0374738,146.8945777,96.55853369,179.4100164,165.1764606,118.4450022,15.3725426,0.093713602,Elevated
861,Y14B78,exp2B,Nitrate,207,Y14B78_exp2B,N_5_30_F_S,N_5_30_F,5.8445,11.501,N_5,30,F,S,129.5336005,86.92387438,62.50783317,149.3404412,119.5900492,88.86292592,19.80684077,15.29089032,Low
895,Y14B79,exp1A,Nitrate,159,Y14B79_exp1A,N_5_30_S_S,N_5_30_S,6.857,15.961,N_5,30,S,S,186.1640997,153.7604223,99.40062302,180.174524,159.1381516,115.4608695,-5.989575689,-3.217363444,Elevated
903,Y14B79,exp2B,Nitrate,223,Y14B79_exp2B,N_5_30_F_S,N_5_30_F,5.8445,11.501,N_5,30,F,S,115.4663414,78.81155972,50.40427294,108.7812935,80.77595904,55.48654312,-6.685047879,-5.789607428,Low
374,Y15B83,exp1A,Ammonium,144,Y15B83_exp1A,A_7.5_30_F_S,A_7.5_30_F,2.424,14.952,A_7.5,30,F,S,80.41923776,86.54767491,70.78953803,98.81998549,107.9077475,79.82136161,18.40074773,22.88102728,Low
855,Y15B83,exp2B,Nitrate,189,Y15B83_exp2B,N_5_30_S_S,N_5_30_S,6.857,15.961,N_5,30,S,S,106.535402,76.06351402,47.17459724,126.6284618,103.9468246,59.59417319,20.09305982,18.86045337,Elevated
422,Y15B84,exp1A,Ammonium,153,Y15B84_exp1A,A_7.5_30_F_S,A_7.5_30_F,2.424,14.952,A_7.5,30,F,S,142.3448081,116.52182,67.43421149,139.8525881,115.0331844,69.75443733,-2.492220017,-1.750833101,Low
850,Y15B84,exp2B,Nitrate,209,Y15B84_exp2B,N_5_30_S_S,N_5_30_S,6.857,15.961,N_5,30,S,S,96.61503928,58.98952105,30.83049659,120.2156384,103.1134819,68.88688189,23.60059916,24.42745906,Elevated
428,Y15B85,exp1A,Ammonium,157,Y15B85_exp1A,A_7.5_30_F_S,A_7.5_30_F,2.424,14.952,A_7.5,30,F,S,129.2937295,73.56518753,52.90790229,123.3205023,59.5790046,37.5207899,-5.973227223,-4.619889337,Low
843,Y15B85,exp2B,Nitrate,226,Y15B85_exp2B,N_5_30_S_S,N_5_30_S,6.857,15.961,N_5,30,S,S,114.4256831,77.83497815,35.8496396,151.5501425,129.2353045,77.58859276,37.12445941,32.44416673,Elevated
368,Y17B92,exp1A,Ammonium,144,Y17B92_exp1A,A_7.5_20_S_S,A_7.5_20_S,2.461,13.123,A_7.5,20,S,S,112.9729888,83.47164947,50.50977407,156.5040538,136.8526775,90.11677386,43.53106501,38.53227703,Low
482,Y17B92,exp2B,Ammonium,196,Y17B92_exp2B,A_7.5_30_F_S,A_7.5_30_F,2.424,14.952,A_7.5,30,F,S,103.8575655,71.75551639,50.45764839,69.07439865,40.50221132,28.67358387,-34.7831669,-33.49122109,Low
468,Y17B93,exp1A,Ammonium,153,Y17B93_exp1A,A_7.5_20_S_S,A_7.5_20_S,2.461,13.123,A_7.5,20,S,S,124.0067837,90.14763032,57.78455225,99.19252623,67.82676312,44.11762265,-24.81425743,-20.01040322,Low
372,Y17B93,exp2B,Ammonium,214,Y17B93_exp2B,A_7.5_30_F_S,A_7.5_30_F,2.424,14.952,A_7.5,30,F,S,117.0171866,88.16261799,42.36421861,150.3504199,138.1155584,94.89058063,33.33323328,28.48575859,Low
480,Y17B94,exp1A,Ammonium,157,Y17B94_exp1A,A_7.5_20_S_S,A_7.5_20_S,2.461,13.123,A_7.5,20,S,S,113.0182788,62.85560523,45.85516933,80.35436193,30.85547618,19.90744256,-32.66391689,-28.90144606,Low
421,Y17B94,exp2B,Ammonium,233,Y17B94_exp2B,A_7.5_30_F_S,A_7.5_30_F,2.424,14.952,A_7.5,30,F,S,153.753568,119.7214589,55.50834863,152.5214797,124.6725952,78.67159176,-1.232088322,-0.801339662,Low
875,Y1B10,exp1A,Nitrate,142,Y1B10_exp1A,N_5_20_F_S,N_5_20_F,7.0775,5.2485,N_5,20,F,S,85.97951192,43.51043479,34.41205406,91.53340087,46.69521047,35.95311776,5.553888953,6.459549292,Elevated
871,Y1B10,exp2B,Nitrate,171,Y1B10_exp2B,N_5_20_F_S,N_5_20_F,7.0775,5.2485,N_5,20,F,S,125.5343271,91.99270901,72.5757312,135.1595688,97.79035715,75.76083088,9.625241692,7.667418081,Elevated
923,Y1B11,exp1A,Nitrate,147,Y1B11_exp1A,N_5_20_F_S,N_5_20_F,7.0775,5.2485,N_5,20,F,S,130.7929048,90.28894558,60.56771114,115.869674,71.57160285,46.40713898,-14.92323089,-11.40981684,Elevated
901,Y1B11,exp2B,Nitrate,205,Y1B11_exp2B,N_5_20_F_S,N_5_20_F,7.0775,5.2485,N_5,20,F,S,87.09234541,57.3338574,45.21505676,82.40642668,51.79176828,39.48833058,-4.685918727,-5.380402497,Elevated
