row_number,exp_num,subrun,N_species,N_dose,temp,food,sym_state,treat_ID,beetag,image_day,beetag_day_concat,image_name,beetag_exprun_day,CoralR,CoralG,CoralB,RedR,RedG,RedB,GreenR,GreenG,GreenB,BlueR,BlueG,BlueB,Red,Green,Blue,QC_or_no
832,3,B,N,1.5,30,S,S,N_1.5_30_S_S,W7O32,1,W7O32_day1,W7O32_3B_day1.JPG,W7O32_exp3B_day1,178.0176,172.8467,166.6646,240.6654,60.22091,70.41739,120.1848,188.0472,85.97817,143.1372,182.648,216.9157,0.25919,0.27903,0.5736,0
833,3,B,N,1.5,30,S,S,N_1.5_30_S_S,W7O33,1,W7O33_day1,W7O33_3B_day1.JPG,W7O33_exp3B_day1,142.0419,102.4182,81.05617,244.4938,72.6566,83.02588,139.7427,215.6272,105.1687,179.6378,216.4317,244.7771,0.36353,0.25296,0.099151,0
834,3,B,N,1.5,30,S,S,N_1.5_30_S_S,W7O34,1,W7O34_day1,W7O34_3B_day1.JPG,W7O34_exp3B_day1,170.2442,96.48222,81.77421,216.5128,36.88669,47.31805,152.7817,220.2056,94.57377,136.7493,169.6137,196.6952,0.5218,0.20202,0.19308,0
835,3,B,N,5,30,S,A,N_5_30_S_A,W8O40,1,W8O40_day1,W8O40_3B_day1.JPG,W8O40_exp3B_day1,185.3908,138.3714,98.63218,239.7859,58.3611,65.14849,119.0935,185.8957,63.90991,143.7213,175.9643,201.7676,0.44436,0.39695,0.21963,0
836,3,A,N,0,20,F,S,CNTRL_20_F_S,B13G10,11,B13G10_day11,B13G10_3A_day11.JPG,B13G10_exp3A_day11,87.44,44.5443,26.3717,237.5868,46.19515,56.33137,128.6573,187.4296,61.44182,164.1681,188.7361,210.8692,0.27574,0.16691,0.002769,0
837,3,A,N,0,20,F,S,CNTRL_20_F_S,B13G13,11,B13G13_day11,B13G13_3A_day11.JPG,B13G13_exp3A_day11,177.3744,106.1131,84.46708,221.2564,28.58414,40.47424,123.6187,183.718,51.01407,152.1403,176.4323,196.0659,0.48027,0.24576,0.26772,0
838,3,A,N,0,20,F,A,CNTRL_20_F_A,B13G2,11,B13G2_day11,B13G2_3A_day11.JPG,B13G2_exp3A_day11,178.096,108.5366,85.30976,220.1896,29.0759,38.97774,95.70173,152.6451,36.00775,135.2819,162.4324,185.1252,0.4955,0.29924,0.29829,0
839,3,A,N,0,20,F,A,CNTRL_20_F_A,B13G3,11,B13G3_day11,B13G3_3A_day11.JPG,B13G3_exp3A_day11,148.5369,124.303,96.77891,225.8639,43.33232,54.60484,113.1761,178.38,58.88633,151.0046,181.8363,208.596,0.29835,0.32439,0.29428,0
840,3,A,N,0,20,F,A,CNTRL_20_F_A,B13G8,11,B13G8_day11,B13G8_3A_day11.JPG,B13G8_exp3A_day11,135.4244,96.84005,65.18061,239.2758,40.57241,58.76973,111.9526,176.7532,59.88229,147.1381,180.7035,213.4065,0.32924,0.35442,0.11531,0
841,3,A,N,0,20,S,S,CNTRL_20_S_S,B22G27,11,B22G27_day11,B22G27_3A_day11.JPG,B22G27_exp3A_day11,160.5596,95.83053,72.84589,229.9978,33.19437,43.15323,107.5604,167.5307,40.99286,141.7671,170.5082,192.83,0.43974,0.25593,0.22495,0
842,3,A,N,0,20,S,A,CNTRL_20_S_A,B22G28,11,B22G28_day11,B22G28_3A_day11.JPG,B22G28_exp3A_day11,165.7271,143.5224,112.9432,201.3399,22.8935,36.92697,80.51215,146.1552,40.683,124.9217,163.9863,193.174,0.38307,0.45586,0.41544,0
843,3,A,N,0,20,S,A,CNTRL_20_S_A,B22G29,11,B22G29_day11,B22G29_3A_day11.JPG,B22G29_exp3A_day11,154.6737,131.676,101.3788,216.4891,35.07296,53.50323,101.8033,172.638,64.33173,145.2597,184.7778,222.4706,0.34719,0.42553,0.24915,0
844,3,A,N,0,20,S,A,CNTRL_20_S_A,B22G30,11,B22G30_day11,B22G30_3A_day11.JPG,B22G30_exp3A_day11,156.6044,129.7529,99.36401,209.3287,20.80632,34.551,111.8396,169.934,42.84929,141.9679,168.6163,190.5208,0.30212,0.3391,0.39048,0
845,3,A,N,0,20,S,S,CNTRL_20_S_S,B22G31,11,B22G31_day11,B22G31_3A_day11.JPG,B22G31_exp3A_day11,90.9266,39.1627,22.2064,218.7076,24.79692,38.94923,125.6101,184.1119,45.71821,158.0514,180.7294,197.1612,0.31579,0.15647,0.013964,0
846,3,A,N,0,30,F,A,CNTRL_30_F_A,B25G43,11,B25G43_day11,B25G43_3A_day11.JPG,B25G43_exp3A_day11,157.7107,113.4988,70.2053,206.4527,32.97511,46.55641,100.964,165.0972,50.93663,131.3604,164.9486,193.2055,0.45247,0.46563,0.13158,0
847,3,A,N,0,30,F,A,CNTRL_30_F_A,B25G44,11,B25G44_day11,B25G44_3A_day11.JPG,B25G44_exp3A_day11,147.8436,130.6856,123.2602,204.7953,37.65472,65.6193,87.30676,157.5752,73.47089,127.3951,170.9844,221.842,0.35348,0.39873,0.31901,0
848,3,A,N,0,30,F,A,CNTRL_30_F_A,B25G45,11,B25G45_day11,B25G45_3A_day11.JPG,B25G45_exp3A_day11,156.5272,129.981,103.4431,210.1564,43.17269,58.43447,81.59889,158.1962,65.43218,113.8353,161.1618,205.3706,0.43869,0.46779,0.22983,0
849,3,A,N,0,30,F,S,CNTRL_30_F_S,B25G46,11,B25G46_day11,B25G46_3A_day11.JPG,B25G46_exp3A_day11,114.1828,58.83751,28.41077,231.1398,37.32492,46.77451,119.2775,173.8552,51.15848,154.3457,176.1305,197.4878,0.36119,0.27361,-0.01257,0
850,3,A,N,0,30,F,S,CNTRL_30_F_S,B25G47,11,B25G47_day11,B25G47_3A_day11.JPG,B25G47_exp3A_day11,158.471,79.04363,62.45023,225.1049,34.15514,48.88593,112.66,168.448,47.5502,155.0109,181.1588,202.28,0.49938,0.22184,0.1359,0
851,3,A,N,0,30,F,A,CNTRL_30_F_A,B26G48,11,B26G48_day11,B26G48_3A_day11.JPG,B26G48_exp3A_day11,115.6336,85.96202,88.93656,205.1127,40.66478,60.3738,95.08738,165.9167,73.86013,135.0443,175.6546,219.5437,0.31509,0.16113,0.26424,0
852,3,A,N,0,30,S,A,CNTRL_30_S_A,B26G49,11,B26G49_day11,B26G49_3A_day11.JPG,B26G49_exp3A_day11,170.6599,141.301,112.1799,209.9028,29.56228,42.79991,103.7833,159.0784,45.47278,143.1303,170.3044,195.5108,0.34303,0.38698,0.40868,0
853,3,A,N,0,30,S,A,CNTRL_30_S_A,B26G50,11,B26G50_day11,B26G50_3A_day11.JPG,B26G50_exp3A_day11,162.2928,143.8671,120.8047,189.9426,27.66476,43.54383,98.05152,166.4841,59.12408,136.5133,175.6611,205.7445,0.37068,0.38147,0.39909,0
854,3,A,N,0,30,S,A,CNTRL_30_S_A,B26G51,11,B26G51_day11,B26G51_3A_day11.JPG,B26G51_exp3A_day11,138.5189,76.97423,52.68726,223.0589,39.42558,48.93997,127.665,185.2103,64.85076,164.8859,193.6112,214.2546,0.42443,0.24801,0.073893,0
855,3,A,N,0,30,S,S,CNTRL_30_S_S,B26G52,11,B26G52_day11,B26G52_3A_day11.JPG,B26G52_exp3A_day11,129.8027,61.80839,39.28466,222.7371,40.35117,50.76633,110.5397,167.9998,56.35791,146.3091,177.586,198.2744,0.45249,0.24624,0.012286,0
856,3,A,N,0,30,S,S,CNTRL_30_S_S,B28G58,11,B28G58_day11,B28G58_3A_day11.JPG,B28G58_exp3A_day11,99.0243,91.9632,70.1338,218.0207,42.56145,60.26767,106.27,174.1904,70.31319,134.853,171.2095,208.2475,0.1955,0.30648,0.17672,0
857,3,A,N,1.5,20,F,A,N_1.5_20_F_A,G23Y2820,11,G23Y2820_day11,G23Y20_3A_day11.JPG,G23Y2820_exp3A_day11,123.288,95.09054,68.03183,214.5214,30.95064,43.12253,109.0809,166.682,45.98941,147.8824,175.4557,196.3162,0.27724,0.28979,0.21776,0
858,3,A,N,1.5,20,F,S,N_1.5_20_F_S,G23Y5017,11,G23Y5017_day11,G23Y30_3A_day11.JPG,G23Y5017_exp3A_day11,108.8794,59.2379,38.73989,219.1899,38.22618,50.67054,115.2851,182.0943,63.63025,158.6836,193.2844,217.9676,0.36036,0.21725,0.030539,0
859,3,A,N,1.5,20,S,A,N_1.5_20_S_A,G24Y40,11,G24Y40_day11,G24Y40_3A_day11.JPG,G24Y40_exp3A_day11,134.1664,117.9496,68.94339,230.4362,41.6579,54.3433,155.4265,186.3971,212.4577,114.1687,184.9762,63.48396,0.27666,0.11707,0.45737,0
860,3,A,N,1.5,20,S,A,N_1.5_20_S_A,G24Y41,11,G24Y41_day11,G24Y41_3A_day11.JPG,G24Y41_exp3A_day11,171.5087,153.936,152.7482,194.0665,22.48735,60.70379,80.37511,148.6571,71.87757,117.4704,154.5448,215.086,0.4083,0.54437,0.41302,0
861,3,A,N,1.5,20,S,A,N_1.5_20_S_A,G24Y42,11,G24Y42_day11,G24Y42_3A_day11.JPG,G24Y42_exp3A_day11,148.2572,118.3296,90.9742,202.2236,21.92607,37.93067,101.8146,163.1739,41.71322,143.9653,176.3939,200.0703,0.33691,0.3323,0.32156,0
862,3,A,N,1.5,20,S,S,N_1.5_20_S_S,G24Y43,11,G24Y43_day11,G24Y43_3A_day11.JPG,G24Y43_exp3A_day11,106.8459,61.07642,45.37941,226.1703,35.33997,49.2275,109.8265,172.9818,50.24702,160.4014,191.883,212.8283,0.31562,0.18027,0.097658,0
863,3,A,N,1.5,20,S,S,N_1.5_20_S,G24Y44,11,G24Y44_day11,G24Y44_3A_day11.JPG,G24Y44_exp3A_day11,131.6376,81.60049,58.65553,216.2789,21.67405,35.52923,112.8817,165.0832,41.77595,159.5999,181.4019,199.8187,0.34475,0.25165,0.17963,0
864,3,A,N,1.5,30,F,A,N_1.5_30_F_A,G33Y94,11,G33Y94_day11,G33Y94_3A_day11.JPG,G33Y94_exp3A_day11,145.0564,120.2252,112.4703,193.163,26.29456,64.75141,98.3423,166.5791,88.16866,105.9444,141.6722,203.3987,0.38858,0.46778,0.22648,0
865,3,A,N,1.5,30,F,A,N_1.5_30_F_A,G33Y95,11,G33Y95_day11,G33Y95_3A_day11.JPG,G33Y95_exp3A_day11,160.5888,139.8337,107.5189,230.2111,48.45142,61.28158,121.6625,186.8991,67.14747,127.7864,162.1549,191.1996,0.31351,0.38285,0.3274,0
866,3,A,N,1.5,30,F,S,N_1.5_30_F_S,G33Y97,11,G33Y97_day11,G33Y97_3A_day11.JPG,G33Y97_exp3A_day11,119.258,51.07903,28.73145,234.7084,53.27346,63.73551,115.7498,184.6103,67.63375,156.1069,192.365,217.504,0.44491,0.21672,-0.06567,0
867,3,A,N,1.5,30,S,S,N_1.5_30_S_S,G34Y10,11,G34Y10_day11,G34Y10_3A_day11.JPG,G34Y10_exp3A_day11,84.0959,63.4315,48.8815,227.2951,66.59816,73.74434,70.3322,137.7054,46.26794,113.966,157.0609,188.2036,0.24839,0.21578,0.10935,0
868,3,A,N,1.5,30,S,S,N_1.5_30_S_S,G34Y11,11,G34Y11_day11,G34Y11_3A_day11.JPG,G34Y11_exp3A_day11,111.5938,59.61926,42.66751,226.0433,55.40926,65.38662,83.157,144.3239,36.78212,150.7435,180.6195,206.6252,0.38644,0.20502,0.047711,0
869,3,A,N,1.5,30,S,A,N_1.5_30_S_A,G34Y3,11,G34Y3_day11,G34Y3_3A_day11.JPG,G34Y3_exp3A_day11,139.5771,112.7626,94.47479,216.6376,53.74547,67.56201,90.24833,157.5077,57.74563,103.741,142.8088,180.0776,0.37071,0.33818,0.27711,0
870,3,A,N,1.5,30,S,A,N_1.5_30_S_A,G34Y4,11,G34Y4_day11,G34Y4_3A_day11.JPG,G34Y4_exp3A_day11,136.3891,127.2846,124.7786,179.3207,25.28184,40.86725,103.1913,171.0489,75.28702,129.6365,169.6567,207.7731,0.28806,0.25304,0.4522,0
871,3,A,N,18,20,S,A,N_18_20_S_A,R10W45,11,R10W45_day11,R10W45_3A_day11.JPG,R10W45_exp3A_day11,164.1218,118.7915,100.8888,216.3411,31.24222,43.96549,95.74752,157.6425,35.73773,129.0282,162.6528,183.4219,0.40426,0.2577,0.40293,0
872,3,A,N,18,20,S,A,N_18_20_S_A,R10W46,11,R10W46_day11,R10W46_3A_day11.JPG,R10W46_exp3A_day11,121.8745,100.1779,50.41115,213.3345,24.29812,39.65009,111.6,170.7342,50.56897,137.9723,163.6544,188.7517,0.27228,0.46666,0.084855,0
873,3,A,N,18,20,S,S,N_18_20_S_S,R10W47,11,R10W47_day11,R10W47_3A_day11.JPG,R10W47_exp3A_day11,132.9331,100.8433,61.91854,216.1601,37.23084,50.43915,106.0553,170.3896,58.95505,156.3875,192.3528,218.1698,0.34599,0.41176,0.09255,0
874,3,A,N,18,20,S,S,N_18_20_S_S,R10W48,11,R10W48_day11,R10W48_3A_day11.JPG,R10W48_exp3A_day11,58.6474,35.6825,24.7609,208.3002,35.76951,67.88153,94.9385,163.1762,77.04439,147.435,187.4604,239.1715,0.20556,0.1932,-0.01705,0
875,3,A,N,18,30,F,A,N_18_30_F_A,R13W67,11,R13W67_day11,R13W67_3A_day11.JPG,R13W67_exp3A_day11,112.3302,48.77727,30.32991,235.5916,38.24314,46.41768,124.654,177.8404,50.29076,164.4048,182.8837,195.3363,0.37021,0.17064,0.023366,0
876,3,A,N,18,30,F,A,N_18_30_F_A,R14W70,11,R14W70_day11,R14W70_3A_day11.JPG,R14W70_exp3A_day11,95.7386,73.113,36.7249,222.0317,44.17349,60.78596,110.2898,180.4158,71.61335,144.1227,181.3828,219.044,0.26614,0.36612,-0.02589,0
877,3,A,N,18,30,F,A,N_18_30_F_A,R14W71,11,R14W71_day11,R14W71_3A_day11.JPG,R14W71_exp3A_day11,88.5894,46.4767,13.5789,228.9551,50.18455,61.98332,118.3097,184.0166,64.23838,163.4507,196.3546,223.4161,0.31904,0.28153,-0.10868,0
878,3,A,N,18,30,F,S,N_18_30_F_S,R14W72,11,R14W72_day11,R14W72_3A_day11.JPG,R14W72_exp3A_day11,125.1842,110.436,88.15926,208.2703,40.19918,54.29722,101.267,177.8707,68.92624,115.47,157.5012,198.1661,0.30194,0.33521,0.24555,0
879,3,A,N,18,30,F,S,N_18_30_F_S,R14W73,11,R14W73_day11,R14W73_3A_day11.JPG,R14W73_exp3A_day11,84.1878,40.909,27.7787,241.1539,45.00232,54.65305,138.1777,190.3463,60.94389,179.2941,197.771,212.9689,0.25637,0.12401,0.029157,0
880,3,A,N,18,30,S,A,N_18_30_S_A,R14W74,11,R14W74_day11,R14W74_3A_day11.JPG,R14W74_exp3A_day11,134.5773,71.50749,62.57591,232.8768,34.95121,47.17335,114.5567,165.8158,43.8739,153.2932,174.1408,189.3865,0.37563,0.13655,0.20522,0
881,3,A,N,18,30,S,A,N_18_30_S_A,R15W75,11,R15W75_day11,R15W75_3A_day11.JPG,R15W75_exp3A_day11,132.0207,107.4901,82.86337,201.0852,30.07179,65.05724,85.0506,153.9642,75.67219,131.7647,173.1356,231.0929,0.37906,0.53958,0.075169,0
882,3,A,N,18,30,S,A,N_18_30_S_A,R15W76,11,R15W76_day11,R15W76_3A_day11.JPG,R15W76_exp3A_day11,128.8921,106.9576,78.00329,207.4037,25.83592,47.78972,101.4351,169.1579,60.59307,141.3657,179.2099,213.1984,0.30427,0.38699,0.18768,0
883,3,A,N,18,30,S,S,N_18_30_S_S,R15W77,11,R15W77_day11,R15W77_3A_day11.JPG,R15W77_exp3A_day11,152.9754,131.9242,93.7555,201.7507,32.01403,48.75931,99.03186,167.1764,61.43097,133.8072,173.5229,206.9597,0.37202,0.48945,0.22008,0
884,3,A,N,18,30,S,S,N_18_30_S_S,R15W78,11,R15W78_day11,R15W78_3A_day11.JPG,R15W78_exp3A_day11,118.6708,47.61358,20.69252,221.3938,29.91892,42.87347,115.718,164.8675,45.81417,160.7305,180.0547,195.9978,0.43428,0.26646,-0.05171,0
885,3,A,N,18,20,F,A,N_18_20_F_A,R17W85,11,R17W85_day11,R17W85_3A_day11.JPG,R17W85_exp3A_day11,143.3674,90.8539,66.61614,209.8252,37.97796,47.44889,105.6669,169.2846,56.80288,137.7713,171.7783,194.3121,0.44057,0.28313,0.15248,0
886,3,A,N,18,20,F,A,N_18_20_F_A,R1W2,11,R1W2_day11,R1W2_3A_day11.JPG,R1W2_exp3A_day11,101.2755,84.04638,42.75204,195.336,26.55565,41.41737,96.87178,164.6389,58.228,127.7488,167.4804,200.4377,0.28384,0.43634,0.027883,0
887,3,A,N,18,20,F,A,N_18_20_F_A,R1W3,11,R1W3_day11,R1W3_3A_day11.JPG,R1W3_exp3A_day11,149.0356,124.2654,85.1375,199.3375,24.50618,41.75659,90.42513,153.8049,49.6851,123.0922,157.9421,189.2286,0.37253,0.50794,0.23435,0
888,3,A,N,18,20,F,S,N_18_20_F_S,R1W5,11,R1W5_day11,R1W5_3A_day11.JPG,R1W5_exp3A_day11,116.8675,95.43385,53.59274,206.0314,28.51809,43.079,98.38351,158.8638,48.17516,139.6274,171.4791,198.5069,0.28884,0.44052,0.10039,0
889,3,A,N,18,20,F,S,N_18_20_F_S,R1W6,11,R1W6_day11,R1W6_3A_day11.JPG,R1W6_exp3A_day11,93.3401,37.812,15.6646,236.082,42.80999,52.55372,125.6671,179.3213,48.00083,159.5126,180.9642,192.7815,0.33331,0.1883,-0.05649,0
890,3,A,N,5,30,S,A,N_5_30_S_A,Y12B62,11,Y12B62_day11,Y12B62_3A_day11.JPG,Y12B62_exp3A_day11,148.486,133.6073,121.0129,187.5856,22.72299,56.43433,74.72338,141.5669,68.86114,121.6883,159.5092,219.5991,0.38612,0.57632,0.27111,0
891,3,A,N,5,30,S,A,N_5_30_S_A,Y12B63,11,Y12B63_day11,Y12B63_3A_day11.JPG,Y12B63_exp3A_day11,125.0197,86.94084,45.07347,201.3149,24.30482,36.77985,117.5471,172.0516,51.90924,151.0081,173.912,196.4516,0.34475,0.3956,0.060363,0
892,3,A,N,5,30,S,S,N_5_30_S_S,Y12B64,11,Y12B64_day11,Y12B64_3A_day11.JPG,Y12B64_exp3A_day11,87.9871,81.5982,73.4221,222.0904,46.88729,74.46503,86.00866,157.5076,73.00237,121.1516,164.2176,218.1054,0.1923,0.27386,0.17932,0
893,3,A,N,5,30,S,S,N_5_30_S_S,Y12B65,11,Y12B65_day11,Y12B65_3A_day11.JPG,Y12B65_exp3A_day11,122.6082,70.42262,39.51034,228.3868,45.23987,52.72531,97.2926,160.6651,51.02075,143.5248,176.2207,203.4658,0.39538,0.31226,0.013426,0
894,3,A,N,5,20,F,S,N_5_20_F_S,Y20B97,11,Y20B97_day11,Y20B97_3A_day1.JPG,Y20B97_exp3A_day11,135.8414,67.82403,53.26748,207.7473,23.34319,41.86514,111.4989,161.1797,46.96515,149.2991,170.2238,188.9079,0.44286,0.22038,0.12904,0
895,3,A,N,5,20,F,A,N_5_20_F_A,Y2B13,11,Y2B13_day11,Y2B13_3A_day11.JPG,Y2B13_exp3A_day11,99.8548,47.6392,44.4944,228.7763,43.02134,53.1528,107.396,170.8307,50.92163,146.2822,178.5605,201.2928,0.32704,0.07576,0.11552,0
896,3,A,N,5,20,F,A,N_5_20_F_A,Y2B14,11,Y2B14_day11,Y2B14_3A_day11.JPG,Y2B14_exp3A_day11,83.3393,50.4301,17.0822,219.5271,25.09029,37.42276,118.2466,167.0633,43.26065,164.5537,183.5997,201.9022,0.23991,0.29001,-0.022,0
897,3,A,N,5,20,F,A,N_5_20_F_A,Y2B15,11,Y2B15_day11,Y2B15_3A_day11.JPG,Y2B15_exp3A_day11,117.9555,86.03066,51.3199,215.9003,29.8494,47.15166,110.1099,167.0977,51.1327,149.6809,176.3548,201.7555,0.29637,0.36388,0.092881,0
898,3,A,N,5,20,F,S,N_5_20_F_S,Y2B22,11,Y2B22_day11,Y2B22_3A_day11.JPG,Y2B22_exp3A_day11,103.8849,91.17896,49.0515,210.8333,38.46653,49.6279,112.3666,183.9636,64.5741,146.1074,183.8428,208.5647,0.24707,0.38763,0.056381,0
899,3,A,N,5,20,S,A,N_5_20_S_A,Y2B24,11,Y2B24_day11,Y2B24_3A_day11.JPG,Y2B24_exp3A_day11,97.2592,42.7892,14.9454,213.5245,27.04086,39.86301,102.7567,158.1233,39.3914,134.158,162.2925,180.076,0.36254,0.26538,-0.05531,0
900,3,A,N,5,20,S,A,N_5_20_S_A,Y3B25,11,Y3B25_day11,Y3B25_3A_day11.JPG,Y3B25_exp3A_day11,156.7855,98.79137,93.19856,210.577,31.85435,40.21941,113.2529,182.2244,56.14752,148.3311,185.0431,207.162,0.44262,0.13133,0.32835,0
901,3,A,N,5,20,S,A,N_5_20_S_A,Y3B26,11,Y3B26_day11,Y3B26_3A_day11.JPG,Y3B26_exp3A_day11,143.3953,93.01861,47.56471,204.4636,26.35179,35.60858,97.68862,157.1531,38.21929,143.5945,171.3327,191.6528,0.43904,0.43016,0.080828,0
902,3,A,N,5,20,S,S,N_5_20_S_S,Y3B27,11,Y3B27_day11,Y3B27_3A_day11.JPG,Y3B27_exp3A_day11,145.0433,126.7755,96.79308,210.1681,45.49095,59.31862,87.01192,160.7541,58.2268,116.6338,162.4764,198.5351,0.37327,0.4306,0.24972,0
903,3,A,N,5,20,S,S,N_5_20_S_S,Y3B28,11,Y3B28_day11,Y3B28_3A_day11.JPG,Y3B28_exp3A_day11,101.7038,62.04116,30.72799,215.8105,32.22453,46.272,108.861,164.7816,45.94991,139.1977,164.4721,186.3373,0.31005,0.30261,0.013292,0
904,3,A,N,5,30,F,S,N_5_30_F_S,Y8B47,11,Y8B47_day11,Y8B47_3A_day11.JPG,Y8B47_exp3A_day11,153.2087,140.5417,135.8427,207.3876,42.59025,71.73265,93.32201,162.6658,84.35724,135.0867,176.6452,228.7574,0.33436,0.40938,0.33802,0
905,3,A,N,5,30,F,S,N_5_30_F_S,Y8B48,11,Y8B48_day11,Y8B48_3A_day11.JPG,Y8B48_exp3A_day11,105.4999,68.57969,47.42888,225.1786,53.74103,63.07938,112.8706,184.0405,77.28261,153.2606,194.2295,225.1662,0.32319,0.23756,0.03856,0
906,3,B,N,5,20,F,A,N_5_20_F_A,O12Y2,11,O12Y2_day11,O12Y2_3B_day11.JPG,O12Y2_exp3B_day11,150.7837,121.9036,96.79937,204.9911,29.75998,40.51898,92.08484,153.3002,43.38174,128.1226,158.5292,183.8402,0.34989,0.34726,0.36748,0
907,3,B,N,5,20,S,S,N_5_20_S_S,O13Y12,11,O13Y12_day11,O13Y12_3B_day11.JPG,O13Y12_exp3B_day11,108.7006,48.39515,31.16794,226.0075,41.18133,53.76543,135.6954,205.9064,77.50005,162.3636,192.2711,218.9614,0.38857,0.16953,-0.01307,0
908,3,B,N,18,20,F,A,N_18_20_F_A,O15Y25,11,O15Y25_day11,O15Y25_3B_day11.JPG,O15Y25_exp3B_day11,167.0318,100.7494,67.18836,229.7673,46.60909,58.81863,106.2157,171.3372,61.66589,143.0399,176.1169,207.6891,0.5095,0.3817,0.06588,0
909,3,B,N,18,20,F,A,N_18_20_F_A,O17W14,11,O17W14_day11,O17W14_3B_day11.JPG,O17W14_exp3B_day11,117.2019,95.65751,54.52168,210.2904,29.49658,42.84662,110.0598,166.8905,47.74123,143.8355,167.5566,188.7261,0.26103,0.39743,0.12909,0
910,3,B,N,18,20,F,S,N_18_20_F_S,O17W15,11,O17W15_day11,O17W15_3B_day11.JPG,O17W15_exp3B_day11,142.9853,102.864,75.32379,219.6738,35.91543,48.87646,101.8562,156.5449,46.09718,151.3312,179.0695,201.0214,0.34959,0.33279,0.21339,0
911,3,B,N,18,20,F,S,N_18_20_F_S,O17W17,11,O17W17_day11,O17W17_3B_day11.JPG,O17W17_exp3B_day11,152.8745,99.98468,65.20119,209.3115,41.41578,50.82369,99.36489,163.0631,56.22546,140.3503,176.5593,198.3286,0.48256,0.38747,0.095245,0
912,3,B,N,18,20,F,S,N_18_20_F_S,O17W20,11,O17W20_day11,O17W20_3B_day11.JPG,O17W20_exp3B_day11,139.4781,105.8849,85.88407,229.8103,43.93368,54.55065,112.085,167.6499,57.84855,167.72,190.7478,210.2464,0.29003,0.25683,0.26258,0
913,3,B,N,0,20,F,A,CNTRL_20_F_A,O17W33,11,O17W33_day11,O17W33_3B_day11.JPG,O17W33_exp3B_day11,86.3733,49.8224,38.1634,222.9084,44.0188,55.52017,123.0863,187.4338,66.19545,169.6704,199.3298,226.0421,0.2637,0.13538,0.06442,0
914,3,B,N,0,20,F,A,CNTRL_20_F_A,O1B1,11,O1B1_day11,O1B1_3B_day11.JPG,O1B1_exp3B_day11,112.4514,102.059,84.56021,213.9642,42.42011,58.78552,74.282,146.573,42.79417,128.9815,172.7551,206.992,0.2566,0.29939,0.27375,0
915,3,B,N,0,20,F,S,CNTRL_20_F_S,O1B2,11,O1B2_day11,O1B2_3B_day11.JPG,O1B2_exp3B_day11,154.7849,138.6373,119.8195,205.3364,33.07907,47.93822,80.67129,146.3869,47.46406,143.0685,185.9119,219.7001,0.3339,0.37417,0.39169,0
916,3,B,N,0,20,F,S,CNTRL_20_F_S,O1B3,11,O1B3_day11,O1B3_3B_day11.JPG,O1B3_exp3B_day11,170.6823,129.0623,114.6944,221.979,47.67945,57.90209,94.82365,164.5137,59.49348,153.548,193.8186,223.9349,0.42409,0.27274,0.33006,0
917,3,B,N,0,20,F,S,CNTRL_20_F_S,O1B4,11,O1B4_day11,O1B4_3B_day11.JPG,O1B4_exp3B_day11,157.4263,108.4686,84.73599,234.9614,51.94327,61.18618,127.3196,198.4698,76.57993,153.3173,190.184,219.8326,0.40797,0.26899,0.1782,0
918,3,B,N,18,20,S,A,N_18_20_S_A,O1B5,11,O1B5_day11,O1B5_3B_day11.JPG,O1B5_exp3B_day11,108.7682,48.3971,27.3092,244.2141,47.91318,58.85259,135.8985,189.1518,57.28928,142.388,165.4294,184.7893,0.3553,0.18602,-0.02304,0
919,3,B,N,18,20,S,A,N_18_20_S_A,O20W34,11,O20W34_day11,O20W34_3B_day11.JPG,O20W34_exp3B_day11,150.6476,121.7514,64.60902,208.5998,34.10218,44.53598,109.6492,166.0706,48.87262,148.6356,175.6068,197.1336,0.35772,0.54018,0.11301,0
920,3,B,N,18,20,S,S,N_18_20_S_S,O20W35,11,O20W35_day11,O20W35_3B_day11.JPG,O20W35_exp3B_day11,107.0776,104.5745,52.66274,207.4078,43.78558,57.36826,114.1784,189.0932,76.4386,130.5812,167.0374,202.7168,0.2418,0.49183,0.005903,0
921,3,B,N,18,20,S,S,N_18_20_S_S,O20W36,11,O20W36_day11,O20W36_3B_day11.JPG,O20W36_exp3B_day11,156.985,113.1963,90.47565,218.4058,43.90085,56.45864,111.6319,170.1246,64.46829,155.2518,185.9403,208.321,0.39576,0.31097,0.23082,0
922,3,B,N,18,20,S,S,N_18_20_S_S,O20W37,11,O20W37_day11,O20W37_3B_day11.JPG,O20W37_exp3B_day11,146.3485,99.58589,88.27978,226.549,47.74855,60.89993,98.47006,161.7167,59.14919,135.938,172.2021,199.8518,0.39408,0.22918,0.25381,0
923,3,B,N,0,20,S,S,CNTRL_20_S_S,O22W48,11,O22W48_day11,O22W48_3B_day11.JPG,O22W48_exp3B_day11,172.9044,105.9992,75.19119,208.9988,34.6943,44.84905,94.04654,151.6682,41.07862,130.9854,160.6313,184.0736,0.53906,0.36935,0.19472,0
924,3,B,N,0,20,S,S,CNTRL_20_S_S,O2B10,11,O2B10_day11,O2B10_3B_day11.JPG,O2B10_exp3B_day11,117.2224,85.93738,65.35968,204.4005,28.53328,43.51432,97.40647,168.3124,56.16263,125.7639,166.9861,196.8761,0.33128,0.27574,0.1801,0
