col_num,treat_ID_full,red_day1,red_day11,red_delta,red_percent_change,pollution,dose,temp,feed,symbiont,rgb_status,PercOutliersCheck,dose_level,new_treat_ID_full
242,A_0_20_S_A,152.1196686,143.046369,-9.073299568,-5.964580158,Ammonium,0,20,Starved,Aposymbiotic,browned,NA,control-0,Ammonium_control-0_20_Starved_Aposymbiotic
227,N_1.5_20_S_A,154.7134591,145.462494,-9.250965035,-5.979418397,Nitrate,1.5,20,Starved,Aposymbiotic,browned,NA,Low,Nitrate_Low_20_Starved_Aposymbiotic
167,N_5_30_S_A,171.7090731,161.4143741,-10.29469897,-5.995430986,Nitrate,5,30,Starved,Aposymbiotic,browned,NA,Medium,Nitrate_Medium_30_Starved_Aposymbiotic
186,N_5_20_S_S,168.102059,158.0116953,-10.09036375,-6.002522403,Nitrate,5,20,Starved,Symbiotic,browned,NA,Medium,Nitrate_Medium_20_Starved_Symbiotic
166,N_0_20_S_A,170.6036884,160.2745897,-10.32909872,-6.054440449,Nitrate,0,20,Starved,Aposymbiotic,browned,NA,control-0,Nitrate_control-0_20_Starved_Aposymbiotic
193,A_0_20_F_S,98.59696414,92.59156332,-6.0054008230000004,-6.090857741,Ammonium,0,20,Fed,Symbiotic,browned,NA,control-0,Ammonium_control-0_20_Fed_Symbiotic
144,A_5_20_S_S,166.6870179,156.4750705,-10.21194732,-6.126420314,Ammonium,5,20,Starved,Symbiotic,browned,NA,Low,Ammonium_Low_20_Starved_Symbiotic
157,A_0_30_S_S,249.872338,234.3747698,-15.49756814,-6.202194395,Ammonium,0,30,Starved,Symbiotic,browned,NA,control-0,Ammonium_control-0_30_Starved_Symbiotic
247,N_18_30_S_S,143.2938057,134.3969203,-8.8968854,-6.208841589,Nitrate,18,30,Starved,Symbiotic,browned,NA,High,Nitrate_High_30_Starved_Symbiotic
149,N_5_30_F_S,134.2716525,125.9312857,-8.340366793,-6.211561889,Nitrate,5,30,Fed,Symbiotic,browned,NA,Medium,Nitrate_Medium_30_Fed_Symbiotic
178,A_0_30_F_A,139.631519,130.8905931,-8.740925884,-6.259994841,Ammonium,0,30,Fed,Aposymbiotic,browned,NA,control-0,Ammonium_control-0_30_Fed_Aposymbiotic
150,A_10_30_S_A,242.3599096,227.0820238,-15.27788578,-6.303800743,Ammonium,10,30,Starved,Aposymbiotic,browned,NA,High,Ammonium_High_30_Starved_Aposymbiotic
207,N_1.5_30_S_A,199.0807757,186.5310344,-12.54974129,-6.303843876,Nitrate,1.5,30,Starved,Aposymbiotic,browned,NA,Low,Nitrate_Low_30_Starved_Aposymbiotic
191,A_0_20_F_S,145.3242743,136.0966134,-9.227660865,-6.34970373,Ammonium,0,20,Fed,Symbiotic,browned,NA,control-0,Ammonium_control-0_20_Fed_Symbiotic
252,N_1.5_30_S_S,174.8463355,163.7302864,-11.11604915,-6.357610592,Nitrate,1.5,30,Starved,Symbiotic,browned,NA,Low,Nitrate_Low_30_Starved_Symbiotic
153,N_5_20_F_S,119.973479,112.3114542,-7.662024828,-6.386432146,Nitrate,5,20,Fed,Symbiotic,browned,NA,Medium,Nitrate_Medium_20_Fed_Symbiotic
157,N_0_20_S_S,127.6781003,119.4742967,-8.203803581,-6.425380362,Nitrate,0,20,Starved,Symbiotic,browned,NA,control-0,Nitrate_control-0_20_Starved_Symbiotic
171,N_1.5_30_S_A,166.406647,155.6353855,-10.77126152,-6.472855331,Nitrate,1.5,30,Starved,Aposymbiotic,browned,NA,Low,Nitrate_Low_30_Starved_Aposymbiotic
150,N_5_30_F_A,206.9546589,193.5335296,-13.42112927,-6.485057812,Nitrate,5,30,Fed,Aposymbiotic,browned,NA,Medium,Nitrate_Medium_30_Fed_Aposymbiotic
178,A_10_30_F_A,156.1868111,145.9674916,-10.21931946,-6.543010506,Ammonium,10,30,Fed,Aposymbiotic,browned,NA,High,Ammonium_High_30_Fed_Aposymbiotic
169,N_1.5_20_F_A,163.3312,152.6357653,-10.69543471,-6.548310861,Nitrate,1.5,20,Fed,Aposymbiotic,browned,NA,Low,Nitrate_Low_20_Fed_Aposymbiotic
242,N_0_20_F_S,182.4762495,170.49635,-11.97989954,-6.565182906,Nitrate,0,20,Fed,Symbiotic,browned,NA,control-0,Nitrate_control-0_20_Fed_Symbiotic
233,A_5_20_S_A,172.1341818,160.6333743,-11.50080745,-6.6813037,Ammonium,5,20,Starved,Aposymbiotic,browned,NA,Low,Ammonium_Low_20_Starved_Aposymbiotic
196,A_10_30_F_A,120.2117596,112.1741556,-8.037604001,-6.686204434,Ammonium,10,30,Fed,Aposymbiotic,browned,NA,High,Ammonium_High_30_Fed_Aposymbiotic
236,A_7.5_20_S_A,141.4872316,131.8308002,-9.656431456,-6.824949039,Ammonium,7.5,20,Starved,Aposymbiotic,browned,NA,Medium,Ammonium_Medium_20_Starved_Aposymbiotic
215,A_0_20_S_A,233.0096942,217.0062815,-16.00341274,-6.868131727,Ammonium,0,20,Starved,Aposymbiotic,browned,NA,control-0,Ammonium_control-0_20_Starved_Aposymbiotic
185,N_5_20_F_S,136.4506521,127.0672703,-9.383381748,-6.87675845,Nitrate,5,20,Fed,Symbiotic,browned,NA,Medium,Nitrate_Medium_20_Fed_Symbiotic
222,A_5_30_S_S,170.6548292,158.876377,-11.77845225,-6.90191558,Ammonium,5,30,Starved,Symbiotic,browned,NA,Low,Ammonium_Low_30_Starved_Symbiotic
248,A_5_20_S_A,146.0077124,135.854076,-10.15363638,-6.954178114,Ammonium,5,20,Starved,Aposymbiotic,browned,NA,Low,Ammonium_Low_20_Starved_Aposymbiotic
144,A_10_30_F_S,170.7335129,158.85029,-11.88322294,-6.960099826,Ammonium,10,30,Fed,Symbiotic,browned,NA,High,Ammonium_High_30_Fed_Symbiotic
216,A_7.5_20_S_A,196.3400356,182.6689874,-13.67104824,-6.962944768,Ammonium,7.5,20,Starved,Aposymbiotic,browned,NA,Medium,Ammonium_Medium_20_Starved_Aposymbiotic
238,A_7.5_20_S_S,190.0319436,176.6631305,-13.36881308,-7.035034649,Ammonium,7.5,20,Starved,Symbiotic,browned,NA,Medium,Ammonium_Medium_20_Starved_Symbiotic
233,A_10_20_S_S,85.35335029,79.34683769,-6.006512604,-7.037231208,Ammonium,10,20,Starved,Symbiotic,browned,NA,High,Ammonium_High_20_Starved_Symbiotic
230,N_1.5_30_S_A,183.5951041,170.4695326,-13.12557151,-7.14919473,Nitrate,1.5,30,Starved,Aposymbiotic,browned,NA,Low,Nitrate_Low_30_Starved_Aposymbiotic
160,A_5_30_F_A,176.2052307,163.5378613,-12.66736939,-7.188986015,Ammonium,5,30,Fed,Aposymbiotic,browned,NA,Low,Ammonium_Low_30_Fed_Aposymbiotic
255,A_0_30_S_S,171.2160472,158.8578509,-12.35819631,-7.217896055,Ammonium,0,30,Starved,Symbiotic,browned,NA,control-0,Ammonium_control-0_30_Starved_Symbiotic
249,N_5_20_S_S,143.8594334,133.4657273,-10.39370603,-7.224904055,Nitrate,5,20,Starved,Symbiotic,browned,NA,Medium,Nitrate_Medium_20_Starved_Symbiotic
243,N_0_30_S_A,175.5065506,162.6611748,-12.84537582,-7.3190292790000004,Nitrate,0,30,Starved,Aposymbiotic,browned,NA,control-0,Nitrate_control-0_30_Starved_Aposymbiotic
247,A_7.5_20_S_A,154.7984936,143.4652812,-11.3332124,-7.32126789,Ammonium,7.5,20,Starved,Aposymbiotic,browned,NA,Medium,Ammonium_Medium_20_Starved_Aposymbiotic
248,A_10_20_F_S,137.3274852,127.251633,-10.07585223,-7.337098047,Ammonium,10,20,Fed,Symbiotic,browned,NA,High,Ammonium_High_20_Fed_Symbiotic
243,A_5_30_F_S,174.7573581,161.7656062,-12.99175187,-7.43416587,Ammonium,5,30,Fed,Symbiotic,browned,NA,Low,Ammonium_Low_30_Fed_Symbiotic
152,N_5_30_S_S,165.9691402,153.5292161,-12.43992407,-7.495323563,Nitrate,5,30,Starved,Symbiotic,browned,NA,Medium,Nitrate_Medium_30_Starved_Symbiotic
223,N_0_20_F_S,160.6630321,148.4411085,-12.22192361,-7.607178486,Nitrate,0,20,Fed,Symbiotic,browned,NA,control-0,Nitrate_control-0_20_Fed_Symbiotic
237,A_10_30_S_A,148.4229612,137.1191337,-11.30382746,-7.615956033,Ammonium,10,30,Starved,Aposymbiotic,browned,NA,High,Ammonium_High_30_Starved_Aposymbiotic
157,N_0_30_S_S,216.7047286,200.076284,-16.62844458,-7.673318756,Nitrate,0,30,Starved,Symbiotic,browned,NA,control-0,Nitrate_control-0_30_Starved_Symbiotic
221,A_5_30_S_A,207.7453583,191.6093667,-16.13599153,-7.76719714,Ammonium,5,30,Starved,Aposymbiotic,browned,NA,Low,Ammonium_Low_30_Starved_Aposymbiotic
242,A_0_30_S_A,187.7450137,173.1112208,-14.63379293,-7.794504176,Ammonium,0,30,Starved,Aposymbiotic,browned,NA,control-0,Ammonium_control-0_30_Starved_Aposymbiotic
175,N_5_30_F_S,102.0553616,94.05980718,-7.995554428,-7.834526577,Nitrate,5,30,Fed,Symbiotic,browned,NA,Medium,Nitrate_Medium_30_Fed_Symbiotic
166,N_18_20_S_A,172.5477204,158.9982726,-13.54944778,-7.852579999,Nitrate,18,20,Starved,Aposymbiotic,browned,NA,High,Nitrate_High_20_Starved_Aposymbiotic
241,N_18_30_F_A,141.0293423,129.9230696,-11.10627271,-7.875150327,Nitrate,18,30,Fed,Aposymbiotic,browned,NA,High,Nitrate_High_30_Fed_Aposymbiotic
212,N_5_30_S_A,158.0915368,145.6380656,-12.45347119,-7.87738006,Nitrate,5,30,Starved,Aposymbiotic,browned,NA,Medium,Nitrate_Medium_30_Starved_Aposymbiotic
248,A_5_20_F_S,138.3128943,127.2855252,-11.02736919,-7.972770173,Ammonium,5,20,Fed,Symbiotic,browned,NA,Low,Ammonium_Low_20_Fed_Symbiotic
237,A_5_30_F_A,129.9017384,119.4771084,-10.42463002,-8.025011944,Ammonium,5,30,Fed,Aposymbiotic,browned,NA,Low,Ammonium_Low_30_Fed_Aposymbiotic
168,N_0_20_S_A,189.2227795,174.0294279,-15.19335163,-8.029345975,Nitrate,0,20,Starved,Aposymbiotic,browned,NA,control-0,Nitrate_control-0_20_Starved_Aposymbiotic
167,A_7.5_20_F_A,143.2072549,131.708644,-11.49861093,-8.029349447,Ammonium,7.5,20,Fed,Aposymbiotic,browned,NA,Medium,Ammonium_Medium_20_Fed_Aposymbiotic
233,A_7.5_20_S_A,119.0158224,109.4178515,-9.597970884,-8.064449492,Ammonium,7.5,20,Starved,Aposymbiotic,browned,NA,Medium,Ammonium_Medium_20_Starved_Aposymbiotic
233,A_7.5_20_S_S,105.4558901,96.93575642,-8.520133708,-8.079334115,Ammonium,7.5,20,Starved,Symbiotic,browned,NA,Medium,Ammonium_Medium_20_Starved_Symbiotic
198,A_5_20_F_S,150.841442,138.6475809,-12.1938611,-8.083893216,Ammonium,5,20,Fed,Symbiotic,browned,NA,Low,Ammonium_Low_20_Fed_Symbiotic
171,N_0_20_S_A,192.8477472,177.2422032,-15.60554392,-8.09215775,Nitrate,0,20,Starved,Aposymbiotic,browned,NA,control-0,Nitrate_control-0_20_Starved_Aposymbiotic
207,N_5_30_F_S,139.9699377,128.6239846,-11.34595308,-8.105992807,Nitrate,5,30,Fed,Symbiotic,browned,NA,Medium,Nitrate_Medium_30_Fed_Symbiotic
237,A_7.5_30_S_A,145.3692396,133.4723653,-11.89687429,-8.183900751,Ammonium,7.5,30,Starved,Aposymbiotic,browned,NA,Medium,Ammonium_Medium_30_Starved_Aposymbiotic
150,N_0_20_F_A,208.9218594,191.7960071,-17.12585232,-8.197252491,Nitrate,0,20,Fed,Aposymbiotic,browned,NA,control-0,Nitrate_control-0_20_Fed_Aposymbiotic
153,N_5_30_F_S,124.4226203,114.183689,-10.23893135,-8.229155857,Nitrate,5,30,Fed,Symbiotic,browned,NA,Medium,Nitrate_Medium_30_Fed_Symbiotic
237,A_0_20_S_A,197.6506118,181.3411356,-16.30947617,-8.251669966,Ammonium,0,20,Starved,Aposymbiotic,browned,NA,control-0,Ammonium_control-0_20_Starved_Aposymbiotic
222,A_5_20_S_S,145.3622415,133.3419796,-12.02026191,-8.269177594,Ammonium,5,20,Starved,Symbiotic,browned,NA,Low,Ammonium_Low_20_Starved_Symbiotic
256,N_1.5_30_F_A,182.3470357,167.2479289,-15.09910682,-8.280423513,Nitrate,1.5,30,Fed,Aposymbiotic,browned,NA,Low,Nitrate_Low_30_Fed_Aposymbiotic
160,A_0_30_F_A,143.339106,131.4536049,-11.8855011,-8.291876117,Ammonium,0,30,Fed,Aposymbiotic,browned,NA,control-0,Ammonium_control-0_30_Fed_Aposymbiotic
225,N_18_20_S_S,161.8520112,148.4021265,-13.44988472,-8.309989244,Nitrate,18,20,Starved,Symbiotic,browned,NA,High,Nitrate_High_20_Starved_Symbiotic
178,A_0_30_S_A,214.9292548,197.0525164,-17.87673842,-8.317498907,Ammonium,0,30,Starved,Aposymbiotic,browned,NA,control-0,Ammonium_control-0_30_Starved_Aposymbiotic
167,A_0_20_F_A,186.900918,170.937947,-15.96297104,-8.540873535,Ammonium,0,20,Fed,Aposymbiotic,browned,NA,control-0,Ammonium_control-0_20_Fed_Aposymbiotic
232,N_18_30_S_A,162.5426328,148.5388581,-14.00377471,-8.6154472,Nitrate,18,30,Starved,Aposymbiotic,browned,NA,High,Nitrate_High_30_Starved_Aposymbiotic
252,N_0_20_S_S,123.8817605,113.1682038,-10.71355669,-8.648211526,Nitrate,0,20,Starved,Symbiotic,browned,NA,control-0,Nitrate_control-0_20_Starved_Symbiotic
144,A_10_20_S_S,173.8497824,158.782698,-15.06708436,-8.666726041,Ammonium,10,20,Starved,Symbiotic,browned,NA,High,Ammonium_High_20_Starved_Symbiotic
157,N_1.5_20_S_S,166.2701965,151.7475444,-14.52265207,-8.734368739,Nitrate,1.5,20,Starved,Symbiotic,browned,NA,Low,Nitrate_Low_20_Starved_Symbiotic
237,N_0_20_F_A,157.1495984,143.4023395,-13.74725886,-8.747880361,Nitrate,0,20,Fed,Aposymbiotic,browned,NA,control-0,Nitrate_control-0_20_Fed_Aposymbiotic
163,N_18_30_F_S,161.2082487,147.032935,-14.1753137,-8.793168972,Nitrate,18,30,Fed,Symbiotic,browned,NA,High,Nitrate_High_30_Fed_Symbiotic
243,N_5_30_S_S,156.719761,142.9244099,-13.79535114,-8.802560094,Nitrate,5,30,Starved,Symbiotic,browned,NA,Medium,Nitrate_Medium_30_Starved_Symbiotic
213,A_0_30_F_A,174.3557179,158.8930394,-15.46267852,-8.868466551,Ammonium,0,30,Fed,Aposymbiotic,browned,NA,control-0,Ammonium_control-0_30_Fed_Aposymbiotic
195,N_0_30_F_A,138.2861067,125.9478311,-12.33827558,-8.9222814,Nitrate,0,30,Fed,Aposymbiotic,browned,NA,control-0,Nitrate_control-0_30_Fed_Aposymbiotic
157,A_5_30_F_S,191.5725897,174.4211965,-17.15139317,-8.952947391,Ammonium,5,30,Fed,Symbiotic,browned,NA,Low,Ammonium_Low_30_Fed_Symbiotic
243,N_5_30_S_S,154.2191811,140.3811601,-13.83802096,-8.972957101,Nitrate,5,30,Starved,Symbiotic,browned,NA,Medium,Nitrate_Medium_30_Starved_Symbiotic
215,A_10_30_F_A,217.5109169,197.8277829,-19.68313402,-9.049262584,Ammonium,10,30,Fed,Aposymbiotic,browned,NA,High,Ammonium_High_30_Fed_Aposymbiotic
244,N_1.5_30_S_S,170.9070823,155.4354928,-15.47158946,-9.05263214,Nitrate,1.5,30,Starved,Symbiotic,browned,NA,Low,Nitrate_Low_30_Starved_Symbiotic
198,A_5_30_S_S,182.3707869,165.7775367,-16.59325023,-9.098633894,Ammonium,5,30,Starved,Symbiotic,browned,NA,Low,Ammonium_Low_30_Starved_Symbiotic
233,A_10_20_S_S,254.2844761,230.9666076,-23.31786852,-9.169992947,Ammonium,10,20,Starved,Symbiotic,browned,NA,High,Ammonium_High_20_Starved_Symbiotic
241,A_0_20_F_S,138.8642757,126.1263394,-12.7379363,-9.172939716,Ammonium,0,20,Fed,Symbiotic,browned,NA,control-0,Ammonium_control-0_20_Fed_Symbiotic
210,A_10_30_F_A,139.716458,126.8923669,-12.82409104,-9.178654562,Ammonium,10,30,Fed,Aposymbiotic,browned,NA,High,Ammonium_High_30_Fed_Aposymbiotic
244,N_0_30_F_A,170.4128562,154.6652911,-15.74756511,-9.240831627,Nitrate,0,30,Fed,Aposymbiotic,browned,NA,control-0,Nitrate_control-0_30_Fed_Aposymbiotic
186,N_5_20_S_S,151.6773803,137.6172819,-14.06009845,-9.269739775,Nitrate,5,20,Starved,Symbiotic,browned,NA,Medium,Nitrate_Medium_20_Starved_Symbiotic
242,A_5_30_F_A,223.176649,202.4626097,-20.71403928,-9.281454567,Ammonium,5,30,Fed,Aposymbiotic,browned,NA,Low,Ammonium_Low_30_Fed_Aposymbiotic
243,A_10_20_S_A,153.8678455,139.4762131,-14.39163234,-9.353242254,Ammonium,10,20,Starved,Aposymbiotic,browned,NA,High,Ammonium_High_20_Starved_Aposymbiotic
222,A_0_30_S_S,174.15441619999999,157.7636351,-16.39078104,-9.411636755,Ammonium,0,30,Starved,Symbiotic,browned,NA,control-0,Ammonium_control-0_30_Starved_Symbiotic
211,A_7.5_20_F_S,123.0772921,111.4934914,-11.58380076,-9.411809897,Ammonium,7.5,20,Fed,Symbiotic,browned,NA,Medium,Ammonium_Medium_20_Fed_Symbiotic
144,A_0_30_F_A,127.0359461,115.0653823,-11.97056385,-9.422973747,Ammonium,0,30,Fed,Aposymbiotic,browned,NA,control-0,Ammonium_control-0_30_Fed_Aposymbiotic
176,A_10_20_F_S,122.1090048,110.4360785,-11.67292625,-9.559431159,Ammonium,10,20,Fed,Symbiotic,browned,NA,High,Ammonium_High_20_Fed_Symbiotic
198,A_5_30_F_S,155.0840043,140.1880712,-14.89593316,-9.605073856,Ammonium,5,30,Fed,Symbiotic,browned,NA,Low,Ammonium_Low_30_Fed_Symbiotic
161,A_7.5_30_F_A,151.6007328,137.0386298,-14.562103,-9.605562406,Ammonium,7.5,30,Fed,Aposymbiotic,browned,NA,Medium,Ammonium_Medium_30_Fed_Aposymbiotic
145,A_10_30_S_S,150.2175545,135.7786782,-14.4388763,-9.61197667,Ammonium,10,30,Starved,Symbiotic,browned,NA,High,Ammonium_High_30_Starved_Symbiotic
154,A_10_20_S_A,170.3244807,153.7944863,-16.52999435,-9.705002053,Ammonium,10,20,Starved,Aposymbiotic,browned,NA,High,Ammonium_High_20_Starved_Aposymbiotic
167,A_10_30_F_S,154.2909575,139.3065158,-14.9844417,-9.711808091,Ammonium,10,30,Fed,Symbiotic,browned,NA,High,Ammonium_High_30_Fed_Symbiotic
256,N_5_30_S_A,153.9720078,138.8955419,-15.0764659,-9.791692731,Nitrate,5,30,Starved,Aposymbiotic,browned,NA,Medium,Nitrate_Medium_30_Starved_Aposymbiotic
251,N_5_20_F_S,128.6182063,115.9895089,-12.6286974,-9.818747877,Nitrate,5,20,Fed,Symbiotic,browned,NA,Medium,Nitrate_Medium_20_Fed_Symbiotic
241,N_1.5_30_S_S,133.0633377,119.9212613,-13.14207646,-9.876557047,Nitrate,1.5,30,Starved,Symbiotic,browned,NA,Low,Nitrate_Low_30_Starved_Symbiotic
145,A_7.5_30_S_S,155.0126044,139.4170583,-15.59554612,-10.06082453,Ammonium,7.5,30,Starved,Symbiotic,browned,NA,Medium,Ammonium_Medium_30_Starved_Symbiotic
251,N_1.5_30_F_S,160.6423767,144.4028698,-16.23950689,-10.10910522,Nitrate,1.5,30,Fed,Symbiotic,browned,NA,Low,Nitrate_Low_30_Fed_Symbiotic
252,N_1.5_20_S_S,139.34221,125.2460766,-14.0961334,-10.11619767,Nitrate,1.5,20,Starved,Symbiotic,browned,NA,Low,Nitrate_Low_20_Starved_Symbiotic
152,A_5_30_F_S,203.7445157,183.0805918,-20.66392388,-10.14207612,Ammonium,5,30,Fed,Symbiotic,browned,NA,Low,Ammonium_Low_30_Fed_Symbiotic
226,A_10_30_S_A,154.8145963,139.0678409,-15.74675536,-10.17136351,Ammonium,10,30,Starved,Aposymbiotic,browned,NA,High,Ammonium_High_30_Starved_Aposymbiotic
157,N_18_20_S_S,141.9171916,127.4624211,-14.45477051,-10.18535552,Nitrate,18,20,Starved,Symbiotic,browned,NA,High,Nitrate_High_20_Starved_Symbiotic
228,N_18_20_S_A,98.67386505,88.61658614,-10.05727892,-10.19244449,Nitrate,18,20,Starved,Aposymbiotic,browned,NA,High,Nitrate_High_20_Starved_Aposymbiotic
169,A_10_30_S_A,254.3959964,228.4288435,-25.96715294,-10.20737484,Ammonium,10,30,Starved,Aposymbiotic,browned,NA,High,Ammonium_High_30_Starved_Aposymbiotic
219,A_7.5_30_S_S,167.4236581,150.2615286,-17.16212942,-10.25071941,Ammonium,7.5,30,Starved,Symbiotic,browned,NA,Medium,Ammonium_Medium_30_Starved_Symbiotic
243,A_5_20_F_S,148.6891307,133.4355669,-15.2535638,-10.25869459,Ammonium,5,20,Fed,Symbiotic,browned,NA,Low,Ammonium_Low_20_Fed_Symbiotic
209,A_5_20_F_A,157.5343902,141.2435727,-16.29081751,-10.34111821,Ammonium,5,20,Fed,Aposymbiotic,browned,NA,Low,Ammonium_Low_20_Fed_Aposymbiotic
184,A_10_30_S_A,173.5629708,155.5379907,-18.0249801,-10.38526825,Ammonium,10,30,Starved,Aposymbiotic,browned,NA,High,Ammonium_High_30_Starved_Aposymbiotic
252,A_10_30_S_S,172.4957575,154.5413649,-17.95439259,-10.40859952,Ammonium,10,30,Starved,Symbiotic,browned,NA,High,Ammonium_High_30_Starved_Symbiotic
252,A_10_30_S_S,181.2269592,162.2677162,-18.95924307,-10.46160193,Ammonium,10,30,Starved,Symbiotic,browned,NA,High,Ammonium_High_30_Starved_Symbiotic
243,N_1.5_30_S_S,176.1723136,157.731646,-18.44066764,-10.46740391,Nitrate,1.5,30,Starved,Symbiotic,browned,NA,Low,Nitrate_Low_30_Starved_Symbiotic
157,N_1.5_20_F_A,181.1290902,162.1552226,-18.97386759,-10.47532871,Nitrate,1.5,20,Fed,Aposymbiotic,browned,NA,Low,Nitrate_Low_20_Fed_Aposymbiotic
241,A_7.5_20_S_S,138.8423504,124.2733306,-14.56901976,-10.49321026,Ammonium,7.5,20,Starved,Symbiotic,browned,NA,Medium,Ammonium_Medium_20_Starved_Symbiotic
237,N_5_30_F_A,167.096911,149.5602549,-17.53665603,-10.49490139,Nitrate,5,30,Fed,Aposymbiotic,browned,NA,Medium,Nitrate_Medium_30_Fed_Aposymbiotic
142,N_1.5_20_F_S,123.7649168,110.6528269,-13.11208986,-10.59435113,Nitrate,1.5,20,Fed,Symbiotic,browned,NA,Low,Nitrate_Low_20_Fed_Symbiotic
150,N_1.5_30_F_A,202.57218460000001,180.7560323,-21.81615233,-10.76956956,Nitrate,1.5,30,Fed,Aposymbiotic,browned,NA,Low,Nitrate_Low_30_Fed_Aposymbiotic
152,N_18_30_S_S,180.9685956,161.4069433,-19.56165226,-10.80941817,Nitrate,18,30,Starved,Symbiotic,browned,NA,High,Nitrate_High_30_Starved_Symbiotic
207,N_18_30_F_S,105.7181378,94.27021451,-11.4479233,-10.82872205,Nitrate,18,30,Fed,Symbiotic,browned,NA,High,Nitrate_High_30_Fed_Symbiotic
156,A_7.5_30_S_A,206.4655227,183.7272247,-22.73829799,-11.01312108,Ammonium,7.5,30,Starved,Aposymbiotic,browned,NA,Medium,Ammonium_Medium_30_Starved_Aposymbiotic
173,N_1.5_30_S_S,123.1242376,109.384801,-13.73943663,-11.1590024,Nitrate,1.5,30,Starved,Symbiotic,browned,NA,Low,Nitrate_Low_30_Starved_Symbiotic
252,N_5_20_S_S,108.6622233,96.5266776,-12.13554569,-11.16813675,Nitrate,5,20,Starved,Symbiotic,browned,NA,Medium,Nitrate_Medium_20_Starved_Symbiotic
232,A_7.5_20_F_A,208.3368443,184.8633713,-23.47347308,-11.2670772,Ammonium,7.5,20,Fed,Aposymbiotic,browned,NA,Medium,Ammonium_Medium_20_Fed_Aposymbiotic
247,A_10_30_F_S,189.2650758,167.8379881,-21.42708772,-11.32120526,Ammonium,10,30,Fed,Symbiotic,browned,NA,High,Ammonium_High_30_Fed_Symbiotic
171,N_1.5_20_F_S,105.3573752,93.38146416,-11.97591104,-11.36694134,Nitrate,1.5,20,Fed,Symbiotic,browned,NA,Low,Nitrate_Low_20_Fed_Symbiotic
217,A_10_20_S_S,129.2882418,114.537033,-14.75120883,-11.40955173,Ammonium,10,20,Starved,Symbiotic,browned,NA,High,Ammonium_High_20_Starved_Symbiotic
147,N_5_20_F_S,130.7929048,115.869674,-14.92323089,-11.40981684,Nitrate,5,20,Fed,Symbiotic,browned,NA,Medium,Nitrate_Medium_20_Fed_Symbiotic
210,A_0_20_S_A,185.741506,164.4985707,-21.24293531,-11.43682732,Ammonium,0,20,Starved,Aposymbiotic,browned,NA,control-0,Ammonium_control-0_20_Starved_Aposymbiotic
256,N_5_20_F_S,106.3741225,94.20106167,-12.17306087,-11.44362987,Nitrate,5,20,Fed,Symbiotic,browned,NA,Medium,Nitrate_Medium_20_Fed_Symbiotic
181,A_7.5_30_S_A,181.5199513,160.5432193,-20.97673194,-11.55615776,Ammonium,7.5,30,Starved,Aposymbiotic,browned,NA,Medium,Ammonium_Medium_30_Starved_Aposymbiotic
240,A_10_20_F_S,178.3853072,157.5759411,-20.8093661,-11.66540363,Ammonium,10,20,Fed,Symbiotic,browned,NA,High,Ammonium_High_20_Fed_Symbiotic
153,A_10_20_S_S,102.5256346,90.4118892,-12.11374543,-11.81533328,Ammonium,10,20,Starved,Symbiotic,browned,NA,High,Ammonium_High_20_Starved_Symbiotic
241,A_7.5_30_S_A,159.9410591,140.9837917,-18.9572674,-11.85265842,Ammonium,7.5,30,Starved,Aposymbiotic,browned,NA,Medium,Ammonium_Medium_30_Starved_Aposymbiotic
171,N_5_30_F_S,118.5609904,104.4615987,-14.09939169,-11.89210013,Nitrate,5,30,Fed,Symbiotic,browned,NA,Medium,Nitrate_Medium_30_Fed_Symbiotic
182,A_0_20_S_S,133.6554032,117.7316627,-15.92374054,-11.91402679,Ammonium,0,20,Starved,Symbiotic,browned,NA,control-0,Ammonium_control-0_20_Starved_Symbiotic
183,N_18_20_F_A,196.2219357,172.6221989,-23.59973682,-12.02706351,Nitrate,18,20,Fed,Aposymbiotic,browned,NA,High,Nitrate_High_20_Fed_Aposymbiotic
196,A_5_30_F_S,110.4994357,97.17769765,-13.32173804,-12.0559331,Ammonium,5,30,Fed,Symbiotic,browned,NA,Low,Ammonium_Low_30_Fed_Symbiotic
238,N_18_30_F_A,245.5438444,215.6695822,-29.87426222,-12.16656939,Nitrate,18,30,Fed,Aposymbiotic,browned,NA,High,Nitrate_High_30_Fed_Aposymbiotic
153,A_7.5_20_F_A,121.6291649,106.7735798,-14.85558514,-12.21383469,Ammonium,7.5,20,Fed,Aposymbiotic,browned,NA,Medium,Ammonium_Medium_20_Fed_Aposymbiotic
237,A_10_20_F_S,136.1590391,119.4907656,-16.66827348,-12.24176786,Ammonium,10,20,Fed,Symbiotic,browned,NA,High,Ammonium_High_20_Fed_Symbiotic
237,N_18_30_S_S,186.9222236,164.0280355,-22.8941881,-12.24797547,Nitrate,18,30,Starved,Symbiotic,browned,NA,High,Nitrate_High_30_Starved_Symbiotic
152,A_0_30_F_S,120.9839508,106.139965,-14.84398575,-12.26938421,Ammonium,0,30,Fed,Symbiotic,browned,NA,control-0,Ammonium_control-0_30_Fed_Symbiotic
242,A_7.5_20_S_A,167.2290759,146.6770362,-20.55203975,-12.28975263,Ammonium,7.5,20,Starved,Aposymbiotic,browned,NA,Medium,Ammonium_Medium_20_Starved_Aposymbiotic
