col_num,treat_ID_full,PAM_avg_day1,PAM_avg_day11,PAM_delta,pam_percent_change,log_PAM_delta,pollution,dose,temp,feed,symbiont,pam_status,PercOutliersCheck,dose_level,new_treat_ID_full
225,A_10_30_S_A,0.489,0.481,-0.008,-0.016359918,-4.828313737,Ammonium,10,30,Starved,Aposymbiotic,decrease,FALSE,High,Ammonium_High_30_Starved_Aposymbiotic
243,A_10_30_S_A,0.542,0.518,-0.024,-0.044280443,-3.729701449,Ammonium,10,30,Starved,Aposymbiotic,decrease,FALSE,High,Ammonium_High_30_Starved_Aposymbiotic
198,A_10_30_S_A,0.429,0.533,0.104,0.242424242,-2.26336438,Ammonium,10,30,Starved,Aposymbiotic,increase,FALSE,High,Ammonium_High_30_Starved_Aposymbiotic
237,A_10_30_S_A,0.277,0.289,0.012,0.0433213,-4.422848629,Ammonium,10,30,Starved,Aposymbiotic,increase,FALSE,High,Ammonium_High_30_Starved_Aposymbiotic
226,A_10_30_S_A,0.377,0.439,0.062,0.164456233,-2.780620894,Ammonium,10,30,Starved,Aposymbiotic,increase,FALSE,High,Ammonium_High_30_Starved_Aposymbiotic
237,A_10_30_S_A,0.337,0.292,-0.045,-0.133531157,-3.101092789,Ammonium,10,30,Starved,Aposymbiotic,decrease,FALSE,High,Ammonium_High_30_Starved_Aposymbiotic
174,A_10_30_S_A,0.419,0.374,-0.045,-0.107398568,-3.101092789,Ammonium,10,30,Starved,Aposymbiotic,decrease,FALSE,High,Ammonium_High_30_Starved_Aposymbiotic
190,A_10_30_S_S,0.348,0.205,-0.143,-0.41091954,-1.944910649,Ammonium,10,30,Starved,Symbiotic,decrease,FALSE,High,Ammonium_High_30_Starved_Symbiotic
171,A_10_30_S_S,0.399,0.552,0.153,0.383458647,-1.877317358,Ammonium,10,30,Starved,Symbiotic,increase,FALSE,High,Ammonium_High_30_Starved_Symbiotic
145,A_10_30_S_S,0.392,0.422,0.03,0.076530612,-3.506557897,Ammonium,10,30,Starved,Symbiotic,increase,FALSE,High,Ammonium_High_30_Starved_Symbiotic
200,A_10_30_S_S,0.615,0.578,-0.037,-0.060162602,-3.296837366,Ammonium,10,30,Starved,Symbiotic,decrease,FALSE,High,Ammonium_High_30_Starved_Symbiotic
153,A_10_30_S_S,0.453,0.422,-0.031,-0.068432671,-3.473768074,Ammonium,10,30,Starved,Symbiotic,decrease,FALSE,High,Ammonium_High_30_Starved_Symbiotic
223,A_10_30_S_S,0.519,0.02,-0.499,-0.961464355,-0.695149183,Ammonium,10,30,Starved,Symbiotic,decrease,FALSE,High,Ammonium_High_30_Starved_Symbiotic
234,A_10_30_S_S,0.517,0.48,-0.037,-0.071566731,-3.296837366,Ammonium,10,30,Starved,Symbiotic,decrease,FALSE,High,Ammonium_High_30_Starved_Symbiotic
157,A_10_30_S_S,0.429,0.47,0.041,0.095571096,-3.194183212,Ammonium,10,30,Starved,Symbiotic,increase,FALSE,High,Ammonium_High_30_Starved_Symbiotic
206,A_10_30_S_S,0.355,0.466,0.111,0.312676056,-2.198225078,Ammonium,10,30,Starved,Symbiotic,increase,FALSE,High,Ammonium_High_30_Starved_Symbiotic
240,A_10_30_S_S,0.436,0.16,-0.276,-0.633027523,-1.287354413,Ammonium,10,30,Starved,Symbiotic,decrease,FALSE,High,Ammonium_High_30_Starved_Symbiotic
233,A_10_30_S_S,0.165,0.51,0.345,2.090909091,-1.064210862,Ammonium,10,30,Starved,Symbiotic,increase,TRUE,High,Ammonium_High_30_Starved_Symbiotic
251,A_10_30_S_S,0.257,0.488,0.231,0.898832685,-1.465337568,Ammonium,10,30,Starved,Symbiotic,increase,FALSE,High,Ammonium_High_30_Starved_Symbiotic
245,A_10_30_S_S,0.012,0.085,0.073,6.083333333,-2.617295838,Ammonium,10,30,Starved,Symbiotic,increase,TRUE,High,Ammonium_High_30_Starved_Symbiotic
256,A_10_30_S_S,0.554,0.559,0.005,0.009025271,-5.298317367,Ammonium,10,30,Starved,Symbiotic,increase,FALSE,High,Ammonium_High_30_Starved_Symbiotic
252,A_10_30_S_S,0.031,0.094,0.063,2.032258065,-2.764620553,Ammonium,10,30,Starved,Symbiotic,increase,TRUE,High,Ammonium_High_30_Starved_Symbiotic
162,N_1.5_30_S_A,0.139,0.354,0.215,1.54676259,-1.537117251,Nitrate,1.5,30,Starved,Aposymbiotic,increase,TRUE,Low,Nitrate_Low_30_Starved_Aposymbiotic
151,N_1.5_30_S_A,0.407,0.526,0.119,0.292383292,-2.128631786,Nitrate,1.5,30,Starved,Aposymbiotic,increase,FALSE,Low,Nitrate_Low_30_Starved_Aposymbiotic
152,N_1.5_30_S_S,0.331,0.117,-0.214,-0.64652568,-1.541779264,Nitrate,1.5,30,Starved,Symbiotic,decrease,FALSE,Low,Nitrate_Low_30_Starved_Symbiotic
155,N_1.5_30_S_S,0.424,0.538,0.114,0.268867925,-2.171556831,Nitrate,1.5,30,Starved,Symbiotic,increase,FALSE,Low,Nitrate_Low_30_Starved_Symbiotic
157,N_1.5_30_S_S,0.456,0.285,-0.171,-0.375,-1.766091722,Nitrate,1.5,30,Starved,Symbiotic,decrease,FALSE,Low,Nitrate_Low_30_Starved_Symbiotic
168,N_1.5_30_F_A,0.163,0.248,0.085,0.521472393,-2.465104022,Nitrate,1.5,30,Fed,Aposymbiotic,increase,FALSE,Low,Nitrate_Low_30_Fed_Aposymbiotic
150,N_1.5_30_F_A,0.245,0.284,0.039,0.159183673,-3.244193633,Nitrate,1.5,30,Fed,Aposymbiotic,increase,FALSE,Low,Nitrate_Low_30_Fed_Aposymbiotic
142,N_1.5_30_F_S,0.355,0.566,0.211,0.594366197,-1.555897146,Nitrate,1.5,30,Fed,Symbiotic,increase,FALSE,Low,Nitrate_Low_30_Fed_Symbiotic
148,N_1.5_30_F_S,0.35,0.523,0.173,0.494285714,-1.754463684,Nitrate,1.5,30,Fed,Symbiotic,increase,FALSE,Low,Nitrate_Low_30_Fed_Symbiotic
153,N_1.5_30_F_S,0.432,0.333,-0.099,-0.229166667,-2.312635429,Nitrate,1.5,30,Fed,Symbiotic,decrease,FALSE,Low,Nitrate_Low_30_Fed_Symbiotic
168,N_1.5_20_F_A,0.085,0.287,0.202,2.376470588,-1.599487582,Nitrate,1.5,20,Fed,Aposymbiotic,increase,TRUE,Low,Nitrate_Low_20_Fed_Aposymbiotic
150,N_1.5_20_F_A,0.1,0.338,0.238,2.38,-1.435484605,Nitrate,1.5,20,Fed,Aposymbiotic,increase,TRUE,Low,Nitrate_Low_20_Fed_Aposymbiotic
142,N_1.5_20_F_S,0.429,0.393,-0.036,-0.083916084,-3.324236341,Nitrate,1.5,20,Fed,Symbiotic,decrease,FALSE,Low,Nitrate_Low_20_Fed_Symbiotic
147,N_1.5_20_F_S,0.417,0.545,0.128,0.306954436,-2.055725015,Nitrate,1.5,20,Fed,Symbiotic,increase,FALSE,Low,Nitrate_Low_20_Fed_Symbiotic
153,N_1.5_20_F_S,0.416,0.518,0.102,0.245192308,-2.282782466,Nitrate,1.5,20,Fed,Symbiotic,increase,FALSE,Low,Nitrate_Low_20_Fed_Symbiotic
168,N_1.5_20_S_A,0.159,0.256,0.097,0.610062893,-2.3330443,Nitrate,1.5,20,Starved,Aposymbiotic,increase,FALSE,Low,Nitrate_Low_20_Starved_Aposymbiotic
150,N_1.5_20_S_A,0.232,0.517,0.285,1.228448276,-1.255266099,Nitrate,1.5,20,Starved,Aposymbiotic,increase,FALSE,Low,Nitrate_Low_20_Starved_Aposymbiotic
150,N_1.5_20_S_S,0.399,0.549,0.15,0.37593985,-1.897119985,Nitrate,1.5,20,Starved,Symbiotic,increase,FALSE,Low,Nitrate_Low_20_Starved_Symbiotic
160,N_1.5_20_S_S,0.401,0.271,-0.13,-0.324189526,-2.040220829,Nitrate,1.5,20,Starved,Symbiotic,decrease,FALSE,Low,Nitrate_Low_20_Starved_Symbiotic
157,N_1.5_20_S_S,0.394,0.334,-0.06,-0.152284264,-2.813410717,Nitrate,1.5,20,Starved,Symbiotic,decrease,FALSE,Low,Nitrate_Low_20_Starved_Symbiotic
170,N_1.5_30_F_A,0.369,0.281,-0.088,-0.238482385,-2.430418465,Nitrate,1.5,30,Fed,Aposymbiotic,decrease,FALSE,Low,Nitrate_Low_30_Fed_Aposymbiotic
161,N_1.5_30_F_S,0.36,0.13,-0.23,-0.638888889,-1.46967597,Nitrate,1.5,30,Fed,Symbiotic,decrease,FALSE,Low,Nitrate_Low_30_Fed_Symbiotic
183,N_1.5_30_F_A,0.168,0.024,-0.144,-0.857142857,-1.937941979,Nitrate,1.5,30,Fed,Aposymbiotic,decrease,FALSE,Low,Nitrate_Low_30_Fed_Aposymbiotic
171,N_1.5_30_F_S,0.345,0.507,0.162,0.469565217,-1.820158944,Nitrate,1.5,30,Fed,Symbiotic,increase,FALSE,Low,Nitrate_Low_30_Fed_Symbiotic
165,N_1.5_30_F_A,0.321,0.061,-0.26,-0.809968847,-1.347073648,Nitrate,1.5,30,Fed,Aposymbiotic,decrease,FALSE,Low,Nitrate_Low_30_Fed_Aposymbiotic
166,N_1.5_30_S_A,0.234,0.308,0.074,0.316239316,-2.603690186,Nitrate,1.5,30,Starved,Aposymbiotic,increase,FALSE,Low,Nitrate_Low_30_Starved_Aposymbiotic
171,N_1.5_30_S_A,0.188,0.486,0.298,1.585106383,-1.210661792,Nitrate,1.5,30,Starved,Aposymbiotic,increase,TRUE,Low,Nitrate_Low_30_Starved_Aposymbiotic
184,N_1.5_30_S_A,0.272,0.214,-0.058,-0.213235294,-2.847312268,Nitrate,1.5,30,Starved,Aposymbiotic,decrease,FALSE,Low,Nitrate_Low_30_Starved_Aposymbiotic
165,N_1.5_30_S_S,0.381,0.285,-0.096,-0.251968504,-2.343407088,Nitrate,1.5,30,Starved,Symbiotic,decrease,FALSE,Low,Nitrate_Low_30_Starved_Symbiotic
173,N_1.5_30_S_S,0.394,0.515,0.121,0.307106599,-2.111964733,Nitrate,1.5,30,Starved,Symbiotic,increase,FALSE,Low,Nitrate_Low_30_Starved_Symbiotic
163,N_1.5_20_F_A,0.18,0.368,0.188,1.044444444,-1.671313316,Nitrate,1.5,20,Fed,Aposymbiotic,increase,FALSE,Low,Nitrate_Low_20_Fed_Aposymbiotic
169,N_1.5_20_F_A,0.243,0.461,0.218,0.897119342,-1.523260216,Nitrate,1.5,20,Fed,Aposymbiotic,increase,FALSE,Low,Nitrate_Low_20_Fed_Aposymbiotic
183,N_1.5_20_F_A,0.141,0.441,0.3,2.127659574,-1.203972804,Nitrate,1.5,20,Fed,Aposymbiotic,increase,TRUE,Low,Nitrate_Low_20_Fed_Aposymbiotic
160,N_1.5_20_F_S,0.483,0.572,0.089,0.18426501,-2.419118909,Nitrate,1.5,20,Fed,Symbiotic,increase,FALSE,Low,Nitrate_Low_20_Fed_Symbiotic
171,N_1.5_20_F_S,0.349,0.56,0.211,0.604584527,-1.555897146,Nitrate,1.5,20,Fed,Symbiotic,increase,FALSE,Low,Nitrate_Low_20_Fed_Symbiotic
164,N_1.5_20_S_S,0.4,0.105,-0.295,-0.7375,-1.220779923,Nitrate,1.5,20,Starved,Symbiotic,decrease,FALSE,Low,Nitrate_Low_20_Starved_Symbiotic
172,N_1.5_20_S_S,0.426,0.521,0.095,0.223004695,-2.353878387,Nitrate,1.5,20,Starved,Symbiotic,increase,FALSE,Low,Nitrate_Low_20_Starved_Symbiotic
166,N_1.5_20_S_A,0.107,0.475,0.368,3.439252336,-0.999672341,Nitrate,1.5,20,Starved,Aposymbiotic,increase,TRUE,Low,Nitrate_Low_20_Starved_Aposymbiotic
171,N_1.5_20_S_A,0.312,0.344,0.032,0.102564103,-3.442019376,Nitrate,1.5,20,Starved,Aposymbiotic,increase,FALSE,Low,Nitrate_Low_20_Starved_Aposymbiotic
184,N_1.5_20_S_A,0.208,0.709,0.501,2.408653846,-0.691149178,Nitrate,1.5,20,Starved,Aposymbiotic,increase,TRUE,Low,Nitrate_Low_20_Starved_Aposymbiotic
199,N_1.5_20_F_A,0.331,0.522,0.191,0.577039275,-1.655481851,Nitrate,1.5,20,Fed,Aposymbiotic,increase,FALSE,Low,Nitrate_Low_20_Fed_Aposymbiotic
185,N_1.5_20_F_S,0.432,0.593,0.161,0.372685185,-1.826350914,Nitrate,1.5,20,Fed,Symbiotic,increase,FALSE,Low,Nitrate_Low_20_Fed_Symbiotic
226,N_1.5_20_F_A,0.49,0.038,-0.452,-0.92244898,-0.794073099,Nitrate,1.5,20,Fed,Aposymbiotic,decrease,FALSE,Low,Nitrate_Low_20_Fed_Aposymbiotic
206,N_1.5_20_F_S,0.515,0.035,-0.48,-0.932038835,-0.733969175,Nitrate,1.5,20,Fed,Symbiotic,decrease,FALSE,Low,Nitrate_Low_20_Fed_Symbiotic
174,N_1.5_20_F_A,0.377,0.551,0.174,0.461538462,-1.74869998,Nitrate,1.5,20,Fed,Aposymbiotic,increase,FALSE,Low,Nitrate_Low_20_Fed_Aposymbiotic
187,N_1.5_20_S_A,0.122,0.465,0.343,2.81147541,-1.070024832,Nitrate,1.5,20,Starved,Aposymbiotic,increase,TRUE,Low,Nitrate_Low_20_Starved_Aposymbiotic
203,N_1.5_20_S_A,0.208,0.438,0.23,1.105769231,-1.46967597,Nitrate,1.5,20,Starved,Aposymbiotic,increase,FALSE,Low,Nitrate_Low_20_Starved_Aposymbiotic
228,N_1.5_20_S_A,0.451,0.155,-0.296,-0.65631929,-1.217395825,Nitrate,1.5,20,Starved,Aposymbiotic,decrease,FALSE,Low,Nitrate_Low_20_Starved_Aposymbiotic
186,N_1.5_20_S_S,0.488,0.223,-0.265,-0.543032787,-1.328025453,Nitrate,1.5,20,Starved,Symbiotic,decrease,FALSE,Low,Nitrate_Low_20_Starved_Symbiotic
208,N_1.5_20_S_S,0.535,0.369,-0.166,-0.310280374,-1.795767491,Nitrate,1.5,20,Starved,Symbiotic,decrease,FALSE,Low,Nitrate_Low_20_Starved_Symbiotic
206,N_1.5_30_F_S,0.481,0.177,-0.304,-0.632016632,-1.190727578,Nitrate,1.5,30,Fed,Symbiotic,decrease,FALSE,Low,Nitrate_Low_30_Fed_Symbiotic
185,N_1.5_30_F_S,0.469,0.366,-0.103,-0.219616205,-2.273026291,Nitrate,1.5,30,Fed,Symbiotic,decrease,FALSE,Low,Nitrate_Low_30_Fed_Symbiotic
186,N_1.5_30_F_A,0.4,0.194,-0.206,-0.515,-1.57987911,Nitrate,1.5,30,Fed,Aposymbiotic,decrease,FALSE,Low,Nitrate_Low_30_Fed_Aposymbiotic
201,N_1.5_30_F_A,0.253,0.163,-0.09,-0.355731225,-2.407945609,Nitrate,1.5,30,Fed,Aposymbiotic,decrease,FALSE,Low,Nitrate_Low_30_Fed_Aposymbiotic
227,N_1.5_30_F_A,0.22,0.04,-0.18,-0.818181818,-1.714798428,Nitrate,1.5,30,Fed,Aposymbiotic,decrease,FALSE,Low,Nitrate_Low_30_Fed_Aposymbiotic
198,N_1.5_30_S_S,0.501,0.366,-0.135,-0.269461078,-2.002480501,Nitrate,1.5,30,Starved,Symbiotic,decrease,FALSE,Low,Nitrate_Low_30_Starved_Symbiotic
211,N_1.5_30_S_S,0.179,0.459,0.28,1.56424581,-1.272965676,Nitrate,1.5,30,Starved,Symbiotic,increase,TRUE,Low,Nitrate_Low_30_Starved_Symbiotic
193,N_1.5_30_S_A,0.407,0.508,0.101,0.248157248,-2.292634762,Nitrate,1.5,30,Starved,Aposymbiotic,increase,FALSE,Low,Nitrate_Low_30_Starved_Aposymbiotic
207,N_1.5_30_S_A,0.318,0.484,0.166,0.522012579,-1.795767491,Nitrate,1.5,30,Starved,Aposymbiotic,increase,FALSE,Low,Nitrate_Low_30_Starved_Aposymbiotic
230,N_1.5_30_S_A,0.287,0.536,0.249,0.867595819,-1.390302383,Nitrate,1.5,30,Starved,Aposymbiotic,increase,FALSE,Low,Nitrate_Low_30_Starved_Aposymbiotic
157,N_1.5_20_F_A,0.514,0.019,-0.495,-0.963035019,-0.703197516,Nitrate,1.5,20,Fed,Aposymbiotic,decrease,FALSE,Low,Nitrate_Low_20_Fed_Aposymbiotic
184,N_1.5_20_F_A,0.446,0.385,-0.061,-0.1367713,-2.796881415,Nitrate,1.5,20,Fed,Aposymbiotic,decrease,FALSE,Low,Nitrate_Low_20_Fed_Aposymbiotic
171,N_1.5_20_F_S,0.536,0.079,-0.457,-0.85261194,-0.783071888,Nitrate,1.5,20,Fed,Symbiotic,decrease,FALSE,Low,Nitrate_Low_20_Fed_Symbiotic
205,N_1.5_20_F_S,0.628,0.608,-0.02,-0.031847134,-3.912023005,Nitrate,1.5,20,Fed,Symbiotic,decrease,FALSE,Low,Nitrate_Low_20_Fed_Symbiotic
223,N_1.5_20_F_S,0.514,0.589,0.075,0.145914397,-2.590267165,Nitrate,1.5,20,Fed,Symbiotic,increase,FALSE,Low,Nitrate_Low_20_Fed_Symbiotic
167,N_1.5_30_F_S,0.43,0.221,-0.209,-0.486046512,-1.565421027,Nitrate,1.5,30,Fed,Symbiotic,decrease,FALSE,Low,Nitrate_Low_30_Fed_Symbiotic
196,N_1.5_30_F_A,0.539,0.285,-0.254,-0.471243043,-1.370421012,Nitrate,1.5,30,Fed,Aposymbiotic,decrease,FALSE,Low,Nitrate_Low_30_Fed_Aposymbiotic
175,N_1.5_30_F_A,0.541,0.117,-0.424,-0.783733826,-0.858021824,Nitrate,1.5,30,Fed,Aposymbiotic,decrease,FALSE,Low,Nitrate_Low_30_Fed_Aposymbiotic
206,N_1.5_30_F_S,0.511,0.211,-0.3,-0.587084149,-1.203972804,Nitrate,1.5,30,Fed,Symbiotic,decrease,FALSE,Low,Nitrate_Low_30_Fed_Symbiotic
223,N_1.5_30_F_S,0.505,0.515,0.01,0.01980198,-4.605170186,Nitrate,1.5,30,Fed,Symbiotic,increase,FALSE,Low,Nitrate_Low_30_Fed_Symbiotic
169,N_1.5_20_S_S,0.439,0.545,0.106,0.241457859,-2.244316185,Nitrate,1.5,20,Starved,Symbiotic,increase,FALSE,Low,Nitrate_Low_20_Starved_Symbiotic
206,N_1.5_20_S_A,0.532,0.547,0.015,0.028195489,-4.199705078,Nitrate,1.5,20,Starved,Aposymbiotic,increase,FALSE,Low,Nitrate_Low_20_Starved_Aposymbiotic
185,N_1.5_20_S_A,0.533,0.024,-0.509,-0.954971857,-0.675307262,Nitrate,1.5,20,Starved,Aposymbiotic,decrease,FALSE,Low,Nitrate_Low_20_Starved_Aposymbiotic
208,N_1.5_20_S_S,0.503,0.184,-0.319,-0.634194831,-1.142564176,Nitrate,1.5,20,Starved,Symbiotic,decrease,FALSE,Low,Nitrate_Low_20_Starved_Symbiotic
225,N_1.5_20_S_S,0.531,0.585,0.054,0.101694915,-2.918771232,Nitrate,1.5,20,Starved,Symbiotic,increase,FALSE,Low,Nitrate_Low_20_Starved_Symbiotic
170,N_1.5_30_S_A,0.456,0.393,-0.063,-0.138157895,-2.764620553,Nitrate,1.5,30,Starved,Aposymbiotic,decrease,FALSE,Low,Nitrate_Low_30_Starved_Aposymbiotic
212,N_1.5_30_S_A,0.506,0.429,-0.077,-0.152173913,-2.563949857,Nitrate,1.5,30,Starved,Aposymbiotic,decrease,FALSE,Low,Nitrate_Low_30_Starved_Aposymbiotic
188,N_1.5_30_S_S,0.53,0.368,-0.162,-0.305660377,-1.820158944,Nitrate,1.5,30,Starved,Symbiotic,decrease,FALSE,Low,Nitrate_Low_30_Starved_Symbiotic
208,N_1.5_30_S_S,0.553,0.049,-0.504,-0.911392405,-0.685179011,Nitrate,1.5,30,Starved,Symbiotic,decrease,FALSE,Low,Nitrate_Low_30_Starved_Symbiotic
225,N_1.5_30_S_S,0.487,0.527,0.04,0.082135524,-3.218875825,Nitrate,1.5,30,Starved,Symbiotic,increase,FALSE,Low,Nitrate_Low_30_Starved_Symbiotic
223,N_1.5_20_F_A,0.391,0.447,0.056,0.143222506,-2.882403588,Nitrate,1.5,20,Fed,Aposymbiotic,increase,FALSE,Low,Nitrate_Low_20_Fed_Aposymbiotic
237,N_1.5_20_F_A,0.53,0.467,-0.063,-0.118867925,-2.764620553,Nitrate,1.5,20,Fed,Aposymbiotic,decrease,FALSE,Low,Nitrate_Low_20_Fed_Aposymbiotic
237,N_1.5_20_F_A,0.428,0.362,-0.066,-0.154205607,-2.718100537,Nitrate,1.5,20,Fed,Aposymbiotic,decrease,FALSE,Low,Nitrate_Low_20_Fed_Aposymbiotic
239,N_1.5_20_F_S,0.581,0.201,-0.38,-0.65404475,-0.967584026,Nitrate,1.5,20,Fed,Symbiotic,decrease,FALSE,Low,Nitrate_Low_20_Fed_Symbiotic
240,N_1.5_20_F_S,0.497,0.046,-0.451,-0.907444668,-0.796287939,Nitrate,1.5,20,Fed,Symbiotic,decrease,FALSE,Low,Nitrate_Low_20_Fed_Symbiotic
227,N_1.5_20_S_A,0.351,0.367,0.016,0.045584046,-4.135166557,Nitrate,1.5,20,Starved,Aposymbiotic,increase,FALSE,Low,Nitrate_Low_20_Starved_Aposymbiotic
237,N_1.5_20_S_A,0.376,0.39,0.014,0.037234043,-4.268697949,Nitrate,1.5,20,Starved,Aposymbiotic,increase,FALSE,Low,Nitrate_Low_20_Starved_Aposymbiotic
237,N_1.5_20_S_A,0.459,0.476,0.017,0.037037037,-4.074541935,Nitrate,1.5,20,Starved,Aposymbiotic,increase,FALSE,Low,Nitrate_Low_20_Starved_Aposymbiotic
239,N_1.5_20_S_S,0.569,0.055,-0.514,-0.903339192,-0.665532014,Nitrate,1.5,20,Starved,Symbiotic,decrease,FALSE,Low,Nitrate_Low_20_Starved_Symbiotic
230,N_1.5_20_S,0.455,0.572,0.117,0.257142857,-2.145581344,Nitrate,1.5,20,Starved,Symbiotic,increase,FALSE,Low,Nitrate_Low_20_Starved_Symbiotic
226,N_1.5_30_F_A,0.405,0.47,0.065,0.160493827,-2.733368009,Nitrate,1.5,30,Fed,Aposymbiotic,increase,FALSE,Low,Nitrate_Low_30_Fed_Aposymbiotic
240,N_1.5_30_F_S,0.387,0.379,-0.008,-0.020671835,-4.828313737,Nitrate,1.5,30,Fed,Symbiotic,decrease,FALSE,Low,Nitrate_Low_30_Fed_Symbiotic
237,N_1.5_30_F_A,0.296,0.299,0.003,0.010135135,-5.80914299,Nitrate,1.5,30,Fed,Aposymbiotic,increase,FALSE,Low,Nitrate_Low_30_Fed_Aposymbiotic
237,N_1.5_30_F_A,0.469,0.36,-0.109,-0.232409382,-2.216407397,Nitrate,1.5,30,Fed,Aposymbiotic,decrease,FALSE,Low,Nitrate_Low_30_Fed_Aposymbiotic
239,N_1.5_30_F_S,0.538,0.514,-0.024,-0.044609665,-3.729701449,Nitrate,1.5,30,Fed,Symbiotic,decrease,FALSE,Low,Nitrate_Low_30_Fed_Symbiotic
239,N_1.5_30_S_S,0.541,0.496,-0.045,-0.083179298,-3.101092789,Nitrate,1.5,30,Starved,Symbiotic,decrease,FALSE,Low,Nitrate_Low_30_Starved_Symbiotic
241,N_1.5_30_S_S,0.555,0.503,-0.052,-0.093693694,-2.95651156,Nitrate,1.5,30,Starved,Symbiotic,decrease,FALSE,Low,Nitrate_Low_30_Starved_Symbiotic
230,N_1.5_30_S_A,0.487,0.66,0.173,0.35523614,-1.754463684,Nitrate,1.5,30,Starved,Aposymbiotic,increase,FALSE,Low,Nitrate_Low_30_Starved_Aposymbiotic
237,N_1.5_30_S_A,0.195,0.431,0.236,1.21025641,-1.443923474,Nitrate,1.5,30,Starved,Aposymbiotic,increase,FALSE,Low,Nitrate_Low_30_Starved_Aposymbiotic
237,N_1.5_30_S_A,0.342,0.438,0.096,0.280701754,-2.343407088,Nitrate,1.5,30,Starved,Aposymbiotic,increase,FALSE,Low,Nitrate_Low_30_Starved_Aposymbiotic
238,N_1.5_20_F_A,0.3,0.312,0.012,0.04,-4.422848629,Nitrate,1.5,20,Fed,Aposymbiotic,increase,FALSE,Low,Nitrate_Low_20_Fed_Aposymbiotic
242,N_1.5_20_F_S,0.312,0.346,0.034,0.108974359,-3.381394754,Nitrate,1.5,20,Fed,Symbiotic,increase,FALSE,Low,Nitrate_Low_20_Fed_Symbiotic
251,N_1.5_20_F_S,0.542,0.43,-0.112,-0.206642066,-2.189256408,Nitrate,1.5,20,Fed,Symbiotic,decrease,FALSE,Low,Nitrate_Low_20_Fed_Symbiotic
245,N_1.5_20_F_S,0.507,0.051,-0.456,-0.899408284,-0.785262469,Nitrate,1.5,20,Fed,Symbiotic,decrease,FALSE,Low,Nitrate_Low_20_Fed_Symbiotic
256,N_1.5_20_S_A,0.009,0.289,0.28,31.11111111,-1.272965676,Nitrate,1.5,20,Starved,Aposymbiotic,increase,TRUE,Low,Nitrate_Low_20_Starved_Aposymbiotic
244,N_1.5_20_S_S,0.568,0.485,-0.083,-0.146126761,-2.488914671,Nitrate,1.5,20,Starved,Symbiotic,decrease,FALSE,Low,Nitrate_Low_20_Starved_Symbiotic
249,N_1.5_20_S_S,0.544,0.244,-0.3,-0.551470588,-1.203972804,Nitrate,1.5,20,Starved,Symbiotic,decrease,FALSE,Low,Nitrate_Low_20_Starved_Symbiotic
252,N_1.5_20_S_S,0.546,0.607,0.061,0.111721612,-2.796881415,Nitrate,1.5,20,Starved,Symbiotic,increase,FALSE,Low,Nitrate_Low_20_Starved_Symbiotic
257,N_1.5_20_S_A,0.583,0.469,-0.114,-0.195540309,-2.171556831,Nitrate,1.5,20,Starved,Aposymbiotic,decrease,FALSE,Low,Nitrate_Low_20_Starved_Aposymbiotic
251,N_1.5_30_F_S,0.554,0.541,-0.013,-0.023465704,-4.342805922,Nitrate,1.5,30,Fed,Symbiotic,decrease,FALSE,Low,Nitrate_Low_30_Fed_Symbiotic
246,N_1.5_30_F_S,0.021,0.231,0.21,10,-1.560647748,Nitrate,1.5,30,Fed,Symbiotic,increase,TRUE,Low,Nitrate_Low_30_Fed_Symbiotic
256,N_1.5_30_F_A,0.354,0.554,0.2,0.564971751,-1.609437912,Nitrate,1.5,30,Fed,Aposymbiotic,increase,FALSE,Low,Nitrate_Low_30_Fed_Aposymbiotic
238,N_1.5_30_F_A,0.251,0.382,0.131,0.521912351,-2.0325579560000002,Nitrate,1.5,30,Fed,Aposymbiotic,increase,FALSE,Low,Nitrate_Low_30_Fed_Aposymbiotic
242,N_1.5_30_S_A,0.48,0.632,0.152,0.316666667,-1.883874758,Nitrate,1.5,30,Starved,Aposymbiotic,increase,FALSE,Low,Nitrate_Low_30_Starved_Aposymbiotic
238,N_1.5_30_S_A,0.489,0.622,0.133,0.27198364,-2.017406151,Nitrate,1.5,30,Starved,Aposymbiotic,increase,FALSE,Low,Nitrate_Low_30_Starved_Aposymbiotic
244,N_1.5_30_S_S,0.419,0.603,0.184,0.439140811,-1.692819521,Nitrate,1.5,30,Starved,Symbiotic,increase,FALSE,Low,Nitrate_Low_30_Starved_Symbiotic
247,N_1.5_30_S_S,0.575,0.035,-0.54,-0.939130435,-0.616186139,Nitrate,1.5,30,Starved,Symbiotic,decrease,FALSE,Low,Nitrate_Low_30_Starved_Symbiotic
252,N_1.5_30_S_S,0.501,0.027,-0.474,-0.946107784,-0.746547957,Nitrate,1.5,30,Starved,Symbiotic,decrease,FALSE,Low,Nitrate_Low_30_Starved_Symbiotic
243,N_1.5_30_S_S,0.566,0.051,-0.515,-0.909893993,-0.663588378,Nitrate,1.5,30,Starved,Symbiotic,decrease,FALSE,Low,Nitrate_Low_30_Starved_Symbiotic
168,N_5_20_S_A,0.215,0.242,0.027,0.125581395,-3.611918413,Nitrate,5,20,Starved,Aposymbiotic,increase,FALSE,Medium,Nitrate_Medium_20_Starved_Aposymbiotic
