"","col_num","treat_ID_full","e_coli","abs_resp_rate_SA_corr","pollution","dose","temp","feed","symbiont","dose_level","new_treat_ID_full","dose_level_x_temp","dose_level_x_feed","dose_level_x_symbiont","dose_level_x_e_coli","temp_x_feed","temp_x_symbiont","temp_x_e_coli","feed_x_symbiont","feed_x_e_coli","symbiont_x_e_coli","dose_level_x_temp_x_feed","dose_level_x_temp_x_symbiont","dose_level_x_temp_x_e_coli","dose_level_x_feed_x_symbiont","dose_level_x_feed_x_e_coli","dose_level_x_symbiont_x_e_coli","temp_x_feed_x_symbiont","temp_x_feed_x_e_coli","temp_x_symbiont_x_e_coli","feed_x_symbiont_x_e_coli","dose_level_x_temp_x_feed_x_symbiont","dose_level_x_temp_x_feed_x_e_coli","dose_level_x_temp_x_symbiont_x_e_coli","dose_level_x_feed_x_symbiont_x_e_coli","temp_x_feed_x_symbiont_x_e_coli","dose_level_x_temp_x_feed_x_symbiont_x_e_coli"
"28",146,"A_0_20_S_A",1,0.069207506,"Ammonium","0","20","Starved","Aposymbiotic","control-0","Ammonium_control-0_20_Starved_Aposymbiotic","control-0-x-20","control-0-x-Starved","control-0-x-Aposymbiotic","control-0-x-1","20-x-Starved","20-x-Aposymbiotic","20-x-1","Starved-x-Aposymbiotic","Starved-x-1","Aposymbiotic-x-1","control-0-x-20-x-Starved","control-0-x-20-x-Aposymbiotic","control-0-x-20-x-1","control-0-x-Starved-x-Aposymbiotic","control-0-x-Starved-x-1","control-0-x-Aposymbiotic-x-1","20-x-Starved-x-Aposymbiotic","20-x-Starved-x-1","20-x-Aposymbiotic-x-1","Starved-x-Aposymbiotic-x-1","control-0-x-20-x-Starved-x-Aposymbiotic","control-0-x-20-x-Starved-x-1","control-0-x-20-x-Aposymbiotic-x-1","control-0-x-Starved-x-Aposymbiotic-x-1","20-x-Starved-x-Aposymbiotic-x-1","control-0-x-20-x-Starved-x-Aposymbiotic-x-1"
"29",144,"A_0_20_S_S",0,0.044037176,"Ammonium","0","20","Starved","Symbiotic","control-0","Ammonium_control-0_20_Starved_Symbiotic","control-0-x-20","control-0-x-Starved","control-0-x-Symbiotic","control-0-x-0","20-x-Starved","20-x-Symbiotic","20-x-0","Starved-x-Symbiotic","Starved-x-0","Symbiotic-x-0","control-0-x-20-x-Starved","control-0-x-20-x-Symbiotic","control-0-x-20-x-0","control-0-x-Starved-x-Symbiotic","control-0-x-Starved-x-0","control-0-x-Symbiotic-x-0","20-x-Starved-x-Symbiotic","20-x-Starved-x-0","20-x-Symbiotic-x-0","Starved-x-Symbiotic-x-0","control-0-x-20-x-Starved-x-Symbiotic","control-0-x-20-x-Starved-x-0","control-0-x-20-x-Symbiotic-x-0","control-0-x-Starved-x-Symbiotic-x-0","20-x-Starved-x-Symbiotic-x-0","control-0-x-20-x-Starved-x-Symbiotic-x-0"
"30",153,"A_0_20_S_S",1,0.061849482,"Ammonium","0","20","Starved","Symbiotic","control-0","Ammonium_control-0_20_Starved_Symbiotic","control-0-x-20","control-0-x-Starved","control-0-x-Symbiotic","control-0-x-1","20-x-Starved","20-x-Symbiotic","20-x-1","Starved-x-Symbiotic","Starved-x-1","Symbiotic-x-1","control-0-x-20-x-Starved","control-0-x-20-x-Symbiotic","control-0-x-20-x-1","control-0-x-Starved-x-Symbiotic","control-0-x-Starved-x-1","control-0-x-Symbiotic-x-1","20-x-Starved-x-Symbiotic","20-x-Starved-x-1","20-x-Symbiotic-x-1","Starved-x-Symbiotic-x-1","control-0-x-20-x-Starved-x-Symbiotic","control-0-x-20-x-Starved-x-1","control-0-x-20-x-Symbiotic-x-1","control-0-x-Starved-x-Symbiotic-x-1","20-x-Starved-x-Symbiotic-x-1","control-0-x-20-x-Starved-x-Symbiotic-x-1"
"31",162,"A_0_20_S_A",0,0.044656868,"Ammonium","0","20","Starved","Aposymbiotic","control-0","Ammonium_control-0_20_Starved_Aposymbiotic","control-0-x-20","control-0-x-Starved","control-0-x-Aposymbiotic","control-0-x-0","20-x-Starved","20-x-Aposymbiotic","20-x-0","Starved-x-Aposymbiotic","Starved-x-0","Aposymbiotic-x-0","control-0-x-20-x-Starved","control-0-x-20-x-Aposymbiotic","control-0-x-20-x-0","control-0-x-Starved-x-Aposymbiotic","control-0-x-Starved-x-0","control-0-x-Aposymbiotic-x-0","20-x-Starved-x-Aposymbiotic","20-x-Starved-x-0","20-x-Aposymbiotic-x-0","Starved-x-Aposymbiotic-x-0","control-0-x-20-x-Starved-x-Aposymbiotic","control-0-x-20-x-Starved-x-0","control-0-x-20-x-Aposymbiotic-x-0","control-0-x-Starved-x-Aposymbiotic-x-0","20-x-Starved-x-Aposymbiotic-x-0","control-0-x-20-x-Starved-x-Aposymbiotic-x-0"
"32",162,"N_1.5_30_S_A",0,0.034165025,"Nitrate","1.5","30","Starved","Aposymbiotic","Low","Nitrate_Low_30_Starved_Aposymbiotic","Low-x-30","Low-x-Starved","Low-x-Aposymbiotic","Low-x-0","30-x-Starved","30-x-Aposymbiotic","30-x-0","Starved-x-Aposymbiotic","Starved-x-0","Aposymbiotic-x-0","Low-x-30-x-Starved","Low-x-30-x-Aposymbiotic","Low-x-30-x-0","Low-x-Starved-x-Aposymbiotic","Low-x-Starved-x-0","Low-x-Aposymbiotic-x-0","30-x-Starved-x-Aposymbiotic","30-x-Starved-x-0","30-x-Aposymbiotic-x-0","Starved-x-Aposymbiotic-x-0","Low-x-30-x-Starved-x-Aposymbiotic","Low-x-30-x-Starved-x-0","Low-x-30-x-Aposymbiotic-x-0","Low-x-Starved-x-Aposymbiotic-x-0","30-x-Starved-x-Aposymbiotic-x-0","Low-x-30-x-Starved-x-Aposymbiotic-x-0"
"33",151,"N_1.5_30_S_A",1,0.072751498,"Nitrate","1.5","30","Starved","Aposymbiotic","Low","Nitrate_Low_30_Starved_Aposymbiotic","Low-x-30","Low-x-Starved","Low-x-Aposymbiotic","Low-x-1","30-x-Starved","30-x-Aposymbiotic","30-x-1","Starved-x-Aposymbiotic","Starved-x-1","Aposymbiotic-x-1","Low-x-30-x-Starved","Low-x-30-x-Aposymbiotic","Low-x-30-x-1","Low-x-Starved-x-Aposymbiotic","Low-x-Starved-x-1","Low-x-Aposymbiotic-x-1","30-x-Starved-x-Aposymbiotic","30-x-Starved-x-1","30-x-Aposymbiotic-x-1","Starved-x-Aposymbiotic-x-1","Low-x-30-x-Starved-x-Aposymbiotic","Low-x-30-x-Starved-x-1","Low-x-30-x-Aposymbiotic-x-1","Low-x-Starved-x-Aposymbiotic-x-1","30-x-Starved-x-Aposymbiotic-x-1","Low-x-30-x-Starved-x-Aposymbiotic-x-1"
"34",152,"N_1.5_30_S_S",0,0.045884647,"Nitrate","1.5","30","Starved","Symbiotic","Low","Nitrate_Low_30_Starved_Symbiotic","Low-x-30","Low-x-Starved","Low-x-Symbiotic","Low-x-0","30-x-Starved","30-x-Symbiotic","30-x-0","Starved-x-Symbiotic","Starved-x-0","Symbiotic-x-0","Low-x-30-x-Starved","Low-x-30-x-Symbiotic","Low-x-30-x-0","Low-x-Starved-x-Symbiotic","Low-x-Starved-x-0","Low-x-Symbiotic-x-0","30-x-Starved-x-Symbiotic","30-x-Starved-x-0","30-x-Symbiotic-x-0","Starved-x-Symbiotic-x-0","Low-x-30-x-Starved-x-Symbiotic","Low-x-30-x-Starved-x-0","Low-x-30-x-Symbiotic-x-0","Low-x-Starved-x-Symbiotic-x-0","30-x-Starved-x-Symbiotic-x-0","Low-x-30-x-Starved-x-Symbiotic-x-0"
"35",155,"N_1.5_30_S_S",1,0.077264588,"Nitrate","1.5","30","Starved","Symbiotic","Low","Nitrate_Low_30_Starved_Symbiotic","Low-x-30","Low-x-Starved","Low-x-Symbiotic","Low-x-1","30-x-Starved","30-x-Symbiotic","30-x-1","Starved-x-Symbiotic","Starved-x-1","Symbiotic-x-1","Low-x-30-x-Starved","Low-x-30-x-Symbiotic","Low-x-30-x-1","Low-x-Starved-x-Symbiotic","Low-x-Starved-x-1","Low-x-Symbiotic-x-1","30-x-Starved-x-Symbiotic","30-x-Starved-x-1","30-x-Symbiotic-x-1","Starved-x-Symbiotic-x-1","Low-x-30-x-Starved-x-Symbiotic","Low-x-30-x-Starved-x-1","Low-x-30-x-Symbiotic-x-1","Low-x-Starved-x-Symbiotic-x-1","30-x-Starved-x-Symbiotic-x-1","Low-x-30-x-Starved-x-Symbiotic-x-1"
"36",162,"A_5_20_S_A",1,0.118819361,"Ammonium","5","20","Starved","Aposymbiotic","Low","Ammonium_Low_20_Starved_Aposymbiotic","Low-x-20","Low-x-Starved","Low-x-Aposymbiotic","Low-x-1","20-x-Starved","20-x-Aposymbiotic","20-x-1","Starved-x-Aposymbiotic","Starved-x-1","Aposymbiotic-x-1","Low-x-20-x-Starved","Low-x-20-x-Aposymbiotic","Low-x-20-x-1","Low-x-Starved-x-Aposymbiotic","Low-x-Starved-x-1","Low-x-Aposymbiotic-x-1","20-x-Starved-x-Aposymbiotic","20-x-Starved-x-1","20-x-Aposymbiotic-x-1","Starved-x-Aposymbiotic-x-1","Low-x-20-x-Starved-x-Aposymbiotic","Low-x-20-x-Starved-x-1","Low-x-20-x-Aposymbiotic-x-1","Low-x-Starved-x-Aposymbiotic-x-1","20-x-Starved-x-Aposymbiotic-x-1","Low-x-20-x-Starved-x-Aposymbiotic-x-1"
"37",146,"A_5_20_S_A",0,0.086572476,"Ammonium","5","20","Starved","Aposymbiotic","Low","Ammonium_Low_20_Starved_Aposymbiotic","Low-x-20","Low-x-Starved","Low-x-Aposymbiotic","Low-x-0","20-x-Starved","20-x-Aposymbiotic","20-x-0","Starved-x-Aposymbiotic","Starved-x-0","Aposymbiotic-x-0","Low-x-20-x-Starved","Low-x-20-x-Aposymbiotic","Low-x-20-x-0","Low-x-Starved-x-Aposymbiotic","Low-x-Starved-x-0","Low-x-Aposymbiotic-x-0","20-x-Starved-x-Aposymbiotic","20-x-Starved-x-0","20-x-Aposymbiotic-x-0","Starved-x-Aposymbiotic-x-0","Low-x-20-x-Starved-x-Aposymbiotic","Low-x-20-x-Starved-x-0","Low-x-20-x-Aposymbiotic-x-0","Low-x-Starved-x-Aposymbiotic-x-0","20-x-Starved-x-Aposymbiotic-x-0","Low-x-20-x-Starved-x-Aposymbiotic-x-0"
"38",144,"A_5_20_S_S",0,0.092086202,"Ammonium","5","20","Starved","Symbiotic","Low","Ammonium_Low_20_Starved_Symbiotic","Low-x-20","Low-x-Starved","Low-x-Symbiotic","Low-x-0","20-x-Starved","20-x-Symbiotic","20-x-0","Starved-x-Symbiotic","Starved-x-0","Symbiotic-x-0","Low-x-20-x-Starved","Low-x-20-x-Symbiotic","Low-x-20-x-0","Low-x-Starved-x-Symbiotic","Low-x-Starved-x-0","Low-x-Symbiotic-x-0","20-x-Starved-x-Symbiotic","20-x-Starved-x-0","20-x-Symbiotic-x-0","Starved-x-Symbiotic-x-0","Low-x-20-x-Starved-x-Symbiotic","Low-x-20-x-Starved-x-0","Low-x-20-x-Symbiotic-x-0","Low-x-Starved-x-Symbiotic-x-0","20-x-Starved-x-Symbiotic-x-0","Low-x-20-x-Starved-x-Symbiotic-x-0"
"39",157,"A_5_20_S_S",1,0.088101673,"Ammonium","5","20","Starved","Symbiotic","Low","Ammonium_Low_20_Starved_Symbiotic","Low-x-20","Low-x-Starved","Low-x-Symbiotic","Low-x-1","20-x-Starved","20-x-Symbiotic","20-x-1","Starved-x-Symbiotic","Starved-x-1","Symbiotic-x-1","Low-x-20-x-Starved","Low-x-20-x-Symbiotic","Low-x-20-x-1","Low-x-Starved-x-Symbiotic","Low-x-Starved-x-1","Low-x-Symbiotic-x-1","20-x-Starved-x-Symbiotic","20-x-Starved-x-1","20-x-Symbiotic-x-1","Starved-x-Symbiotic-x-1","Low-x-20-x-Starved-x-Symbiotic","Low-x-20-x-Starved-x-1","Low-x-20-x-Symbiotic-x-1","Low-x-Starved-x-Symbiotic-x-1","20-x-Starved-x-Symbiotic-x-1","Low-x-20-x-Starved-x-Symbiotic-x-1"
"40",168,"N_1.5_30_F_A",1,0.140474805,"Nitrate","1.5","30","Fed","Aposymbiotic","Low","Nitrate_Low_30_Fed_Aposymbiotic","Low-x-30","Low-x-Fed","Low-x-Aposymbiotic","Low-x-1","30-x-Fed","30-x-Aposymbiotic","30-x-1","Fed-x-Aposymbiotic","Fed-x-1","Aposymbiotic-x-1","Low-x-30-x-Fed","Low-x-30-x-Aposymbiotic","Low-x-30-x-1","Low-x-Fed-x-Aposymbiotic","Low-x-Fed-x-1","Low-x-Aposymbiotic-x-1","30-x-Fed-x-Aposymbiotic","30-x-Fed-x-1","30-x-Aposymbiotic-x-1","Fed-x-Aposymbiotic-x-1","Low-x-30-x-Fed-x-Aposymbiotic","Low-x-30-x-Fed-x-1","Low-x-30-x-Aposymbiotic-x-1","Low-x-Fed-x-Aposymbiotic-x-1","30-x-Fed-x-Aposymbiotic-x-1","Low-x-30-x-Fed-x-Aposymbiotic-x-1"
"41",150,"N_1.5_30_F_A",0,0.076194771,"Nitrate","1.5","30","Fed","Aposymbiotic","Low","Nitrate_Low_30_Fed_Aposymbiotic","Low-x-30","Low-x-Fed","Low-x-Aposymbiotic","Low-x-0","30-x-Fed","30-x-Aposymbiotic","30-x-0","Fed-x-Aposymbiotic","Fed-x-0","Aposymbiotic-x-0","Low-x-30-x-Fed","Low-x-30-x-Aposymbiotic","Low-x-30-x-0","Low-x-Fed-x-Aposymbiotic","Low-x-Fed-x-0","Low-x-Aposymbiotic-x-0","30-x-Fed-x-Aposymbiotic","30-x-Fed-x-0","30-x-Aposymbiotic-x-0","Fed-x-Aposymbiotic-x-0","Low-x-30-x-Fed-x-Aposymbiotic","Low-x-30-x-Fed-x-0","Low-x-30-x-Aposymbiotic-x-0","Low-x-Fed-x-Aposymbiotic-x-0","30-x-Fed-x-Aposymbiotic-x-0","Low-x-30-x-Fed-x-Aposymbiotic-x-0"
"42",142,"N_1.5_30_F_S",0,0.048507601,"Nitrate","1.5","30","Fed","Symbiotic","Low","Nitrate_Low_30_Fed_Symbiotic","Low-x-30","Low-x-Fed","Low-x-Symbiotic","Low-x-0","30-x-Fed","30-x-Symbiotic","30-x-0","Fed-x-Symbiotic","Fed-x-0","Symbiotic-x-0","Low-x-30-x-Fed","Low-x-30-x-Symbiotic","Low-x-30-x-0","Low-x-Fed-x-Symbiotic","Low-x-Fed-x-0","Low-x-Symbiotic-x-0","30-x-Fed-x-Symbiotic","30-x-Fed-x-0","30-x-Symbiotic-x-0","Fed-x-Symbiotic-x-0","Low-x-30-x-Fed-x-Symbiotic","Low-x-30-x-Fed-x-0","Low-x-30-x-Symbiotic-x-0","Low-x-Fed-x-Symbiotic-x-0","30-x-Fed-x-Symbiotic-x-0","Low-x-30-x-Fed-x-Symbiotic-x-0"
"43",168,"N_1.5_20_F_A",1,0.083640201,"Nitrate","1.5","20","Fed","Aposymbiotic","Low","Nitrate_Low_20_Fed_Aposymbiotic","Low-x-20","Low-x-Fed","Low-x-Aposymbiotic","Low-x-1","20-x-Fed","20-x-Aposymbiotic","20-x-1","Fed-x-Aposymbiotic","Fed-x-1","Aposymbiotic-x-1","Low-x-20-x-Fed","Low-x-20-x-Aposymbiotic","Low-x-20-x-1","Low-x-Fed-x-Aposymbiotic","Low-x-Fed-x-1","Low-x-Aposymbiotic-x-1","20-x-Fed-x-Aposymbiotic","20-x-Fed-x-1","20-x-Aposymbiotic-x-1","Fed-x-Aposymbiotic-x-1","Low-x-20-x-Fed-x-Aposymbiotic","Low-x-20-x-Fed-x-1","Low-x-20-x-Aposymbiotic-x-1","Low-x-Fed-x-Aposymbiotic-x-1","20-x-Fed-x-Aposymbiotic-x-1","Low-x-20-x-Fed-x-Aposymbiotic-x-1"
"44",150,"N_1.5_20_F_A",0,0.058067404,"Nitrate","1.5","20","Fed","Aposymbiotic","Low","Nitrate_Low_20_Fed_Aposymbiotic","Low-x-20","Low-x-Fed","Low-x-Aposymbiotic","Low-x-0","20-x-Fed","20-x-Aposymbiotic","20-x-0","Fed-x-Aposymbiotic","Fed-x-0","Aposymbiotic-x-0","Low-x-20-x-Fed","Low-x-20-x-Aposymbiotic","Low-x-20-x-0","Low-x-Fed-x-Aposymbiotic","Low-x-Fed-x-0","Low-x-Aposymbiotic-x-0","20-x-Fed-x-Aposymbiotic","20-x-Fed-x-0","20-x-Aposymbiotic-x-0","Fed-x-Aposymbiotic-x-0","Low-x-20-x-Fed-x-Aposymbiotic","Low-x-20-x-Fed-x-0","Low-x-20-x-Aposymbiotic-x-0","Low-x-Fed-x-Aposymbiotic-x-0","20-x-Fed-x-Aposymbiotic-x-0","Low-x-20-x-Fed-x-Aposymbiotic-x-0"
"45",147,"N_1.5_20_F_S",0,0.060048299,"Nitrate","1.5","20","Fed","Symbiotic","Low","Nitrate_Low_20_Fed_Symbiotic","Low-x-20","Low-x-Fed","Low-x-Symbiotic","Low-x-0","20-x-Fed","20-x-Symbiotic","20-x-0","Fed-x-Symbiotic","Fed-x-0","Symbiotic-x-0","Low-x-20-x-Fed","Low-x-20-x-Symbiotic","Low-x-20-x-0","Low-x-Fed-x-Symbiotic","Low-x-Fed-x-0","Low-x-Symbiotic-x-0","20-x-Fed-x-Symbiotic","20-x-Fed-x-0","20-x-Symbiotic-x-0","Fed-x-Symbiotic-x-0","Low-x-20-x-Fed-x-Symbiotic","Low-x-20-x-Fed-x-0","Low-x-20-x-Symbiotic-x-0","Low-x-Fed-x-Symbiotic-x-0","20-x-Fed-x-Symbiotic-x-0","Low-x-20-x-Fed-x-Symbiotic-x-0"
"46",153,"N_1.5_20_F_S",1,0.108990843,"Nitrate","1.5","20","Fed","Symbiotic","Low","Nitrate_Low_20_Fed_Symbiotic","Low-x-20","Low-x-Fed","Low-x-Symbiotic","Low-x-1","20-x-Fed","20-x-Symbiotic","20-x-1","Fed-x-Symbiotic","Fed-x-1","Symbiotic-x-1","Low-x-20-x-Fed","Low-x-20-x-Symbiotic","Low-x-20-x-1","Low-x-Fed-x-Symbiotic","Low-x-Fed-x-1","Low-x-Symbiotic-x-1","20-x-Fed-x-Symbiotic","20-x-Fed-x-1","20-x-Symbiotic-x-1","Fed-x-Symbiotic-x-1","Low-x-20-x-Fed-x-Symbiotic","Low-x-20-x-Fed-x-1","Low-x-20-x-Symbiotic-x-1","Low-x-Fed-x-Symbiotic-x-1","20-x-Fed-x-Symbiotic-x-1","Low-x-20-x-Fed-x-Symbiotic-x-1"
"47",168,"N_1.5_20_S_A",1,0.105815259,"Nitrate","1.5","20","Starved","Aposymbiotic","Low","Nitrate_Low_20_Starved_Aposymbiotic","Low-x-20","Low-x-Starved","Low-x-Aposymbiotic","Low-x-1","20-x-Starved","20-x-Aposymbiotic","20-x-1","Starved-x-Aposymbiotic","Starved-x-1","Aposymbiotic-x-1","Low-x-20-x-Starved","Low-x-20-x-Aposymbiotic","Low-x-20-x-1","Low-x-Starved-x-Aposymbiotic","Low-x-Starved-x-1","Low-x-Aposymbiotic-x-1","20-x-Starved-x-Aposymbiotic","20-x-Starved-x-1","20-x-Aposymbiotic-x-1","Starved-x-Aposymbiotic-x-1","Low-x-20-x-Starved-x-Aposymbiotic","Low-x-20-x-Starved-x-1","Low-x-20-x-Aposymbiotic-x-1","Low-x-Starved-x-Aposymbiotic-x-1","20-x-Starved-x-Aposymbiotic-x-1","Low-x-20-x-Starved-x-Aposymbiotic-x-1"
"48",150,"N_1.5_20_S_A",0,0.052184399,"Nitrate","1.5","20","Starved","Aposymbiotic","Low","Nitrate_Low_20_Starved_Aposymbiotic","Low-x-20","Low-x-Starved","Low-x-Aposymbiotic","Low-x-0","20-x-Starved","20-x-Aposymbiotic","20-x-0","Starved-x-Aposymbiotic","Starved-x-0","Aposymbiotic-x-0","Low-x-20-x-Starved","Low-x-20-x-Aposymbiotic","Low-x-20-x-0","Low-x-Starved-x-Aposymbiotic","Low-x-Starved-x-0","Low-x-Aposymbiotic-x-0","20-x-Starved-x-Aposymbiotic","20-x-Starved-x-0","20-x-Aposymbiotic-x-0","Starved-x-Aposymbiotic-x-0","Low-x-20-x-Starved-x-Aposymbiotic","Low-x-20-x-Starved-x-0","Low-x-20-x-Aposymbiotic-x-0","Low-x-Starved-x-Aposymbiotic-x-0","20-x-Starved-x-Aposymbiotic-x-0","Low-x-20-x-Starved-x-Aposymbiotic-x-0"
"49",150,"N_1.5_20_S_S",0,0.046274552,"Nitrate","1.5","20","Starved","Symbiotic","Low","Nitrate_Low_20_Starved_Symbiotic","Low-x-20","Low-x-Starved","Low-x-Symbiotic","Low-x-0","20-x-Starved","20-x-Symbiotic","20-x-0","Starved-x-Symbiotic","Starved-x-0","Symbiotic-x-0","Low-x-20-x-Starved","Low-x-20-x-Symbiotic","Low-x-20-x-0","Low-x-Starved-x-Symbiotic","Low-x-Starved-x-0","Low-x-Symbiotic-x-0","20-x-Starved-x-Symbiotic","20-x-Starved-x-0","20-x-Symbiotic-x-0","Starved-x-Symbiotic-x-0","Low-x-20-x-Starved-x-Symbiotic","Low-x-20-x-Starved-x-0","Low-x-20-x-Symbiotic-x-0","Low-x-Starved-x-Symbiotic-x-0","20-x-Starved-x-Symbiotic-x-0","Low-x-20-x-Starved-x-Symbiotic-x-0"
"50",157,"N_1.5_20_S_S",1,0.118352282,"Nitrate","1.5","20","Starved","Symbiotic","Low","Nitrate_Low_20_Starved_Symbiotic","Low-x-20","Low-x-Starved","Low-x-Symbiotic","Low-x-1","20-x-Starved","20-x-Symbiotic","20-x-1","Starved-x-Symbiotic","Starved-x-1","Symbiotic-x-1","Low-x-20-x-Starved","Low-x-20-x-Symbiotic","Low-x-20-x-1","Low-x-Starved-x-Symbiotic","Low-x-Starved-x-1","Low-x-Symbiotic-x-1","20-x-Starved-x-Symbiotic","20-x-Starved-x-1","20-x-Symbiotic-x-1","Starved-x-Symbiotic-x-1","Low-x-20-x-Starved-x-Symbiotic","Low-x-20-x-Starved-x-1","Low-x-20-x-Symbiotic-x-1","Low-x-Starved-x-Symbiotic-x-1","20-x-Starved-x-Symbiotic-x-1","Low-x-20-x-Starved-x-Symbiotic-x-1"
"51",160,"A_5_30_F_A",1,0.059277214,"Ammonium","5","30","Fed","Aposymbiotic","Low","Ammonium_Low_30_Fed_Aposymbiotic","Low-x-30","Low-x-Fed","Low-x-Aposymbiotic","Low-x-1","30-x-Fed","30-x-Aposymbiotic","30-x-1","Fed-x-Aposymbiotic","Fed-x-1","Aposymbiotic-x-1","Low-x-30-x-Fed","Low-x-30-x-Aposymbiotic","Low-x-30-x-1","Low-x-Fed-x-Aposymbiotic","Low-x-Fed-x-1","Low-x-Aposymbiotic-x-1","30-x-Fed-x-Aposymbiotic","30-x-Fed-x-1","30-x-Aposymbiotic-x-1","Fed-x-Aposymbiotic-x-1","Low-x-30-x-Fed-x-Aposymbiotic","Low-x-30-x-Fed-x-1","Low-x-30-x-Aposymbiotic-x-1","Low-x-Fed-x-Aposymbiotic-x-1","30-x-Fed-x-Aposymbiotic-x-1","Low-x-30-x-Fed-x-Aposymbiotic-x-1"
"52",145,"A_5_30_F_A",0,0.054986563,"Ammonium","5","30","Fed","Aposymbiotic","Low","Ammonium_Low_30_Fed_Aposymbiotic","Low-x-30","Low-x-Fed","Low-x-Aposymbiotic","Low-x-0","30-x-Fed","30-x-Aposymbiotic","30-x-0","Fed-x-Aposymbiotic","Fed-x-0","Aposymbiotic-x-0","Low-x-30-x-Fed","Low-x-30-x-Aposymbiotic","Low-x-30-x-0","Low-x-Fed-x-Aposymbiotic","Low-x-Fed-x-0","Low-x-Aposymbiotic-x-0","30-x-Fed-x-Aposymbiotic","30-x-Fed-x-0","30-x-Aposymbiotic-x-0","Fed-x-Aposymbiotic-x-0","Low-x-30-x-Fed-x-Aposymbiotic","Low-x-30-x-Fed-x-0","Low-x-30-x-Aposymbiotic-x-0","Low-x-Fed-x-Aposymbiotic-x-0","30-x-Fed-x-Aposymbiotic-x-0","Low-x-30-x-Fed-x-Aposymbiotic-x-0"
"53",152,"A_5_30_F_S",0,0.028636209,"Ammonium","5","30","Fed","Symbiotic","Low","Ammonium_Low_30_Fed_Symbiotic","Low-x-30","Low-x-Fed","Low-x-Symbiotic","Low-x-0","30-x-Fed","30-x-Symbiotic","30-x-0","Fed-x-Symbiotic","Fed-x-0","Symbiotic-x-0","Low-x-30-x-Fed","Low-x-30-x-Symbiotic","Low-x-30-x-0","Low-x-Fed-x-Symbiotic","Low-x-Fed-x-0","Low-x-Symbiotic-x-0","30-x-Fed-x-Symbiotic","30-x-Fed-x-0","30-x-Symbiotic-x-0","Fed-x-Symbiotic-x-0","Low-x-30-x-Fed-x-Symbiotic","Low-x-30-x-Fed-x-0","Low-x-30-x-Symbiotic-x-0","Low-x-Fed-x-Symbiotic-x-0","30-x-Fed-x-Symbiotic-x-0","Low-x-30-x-Fed-x-Symbiotic-x-0"
"54",157,"A_5_30_F_S",0,0.105430925,"Ammonium","5","30","Fed","Symbiotic","Low","Ammonium_Low_30_Fed_Symbiotic","Low-x-30","Low-x-Fed","Low-x-Symbiotic","Low-x-0","30-x-Fed","30-x-Symbiotic","30-x-0","Fed-x-Symbiotic","Fed-x-0","Symbiotic-x-0","Low-x-30-x-Fed","Low-x-30-x-Symbiotic","Low-x-30-x-0","Low-x-Fed-x-Symbiotic","Low-x-Fed-x-0","Low-x-Symbiotic-x-0","30-x-Fed-x-Symbiotic","30-x-Fed-x-0","30-x-Symbiotic-x-0","Fed-x-Symbiotic-x-0","Low-x-30-x-Fed-x-Symbiotic","Low-x-30-x-Fed-x-0","Low-x-30-x-Symbiotic-x-0","Low-x-Fed-x-Symbiotic-x-0","30-x-Fed-x-Symbiotic-x-0","Low-x-30-x-Fed-x-Symbiotic-x-0"
"55",152,"A_5_20_F_A",0,0.098170838,"Ammonium","5","20","Fed","Aposymbiotic","Low","Ammonium_Low_20_Fed_Aposymbiotic","Low-x-20","Low-x-Fed","Low-x-Aposymbiotic","Low-x-0","20-x-Fed","20-x-Aposymbiotic","20-x-0","Fed-x-Aposymbiotic","Fed-x-0","Aposymbiotic-x-0","Low-x-20-x-Fed","Low-x-20-x-Aposymbiotic","Low-x-20-x-0","Low-x-Fed-x-Aposymbiotic","Low-x-Fed-x-0","Low-x-Aposymbiotic-x-0","20-x-Fed-x-Aposymbiotic","20-x-Fed-x-0","20-x-Aposymbiotic-x-0","Fed-x-Aposymbiotic-x-0","Low-x-20-x-Fed-x-Aposymbiotic","Low-x-20-x-Fed-x-0","Low-x-20-x-Aposymbiotic-x-0","Low-x-Fed-x-Aposymbiotic-x-0","20-x-Fed-x-Aposymbiotic-x-0","Low-x-20-x-Fed-x-Aposymbiotic-x-0"
"56",151,"A_5_20_F_S",0,0.065268728,"Ammonium","5","20","Fed","Symbiotic","Low","Ammonium_Low_20_Fed_Symbiotic","Low-x-20","Low-x-Fed","Low-x-Symbiotic","Low-x-0","20-x-Fed","20-x-Symbiotic","20-x-0","Fed-x-Symbiotic","Fed-x-0","Symbiotic-x-0","Low-x-20-x-Fed","Low-x-20-x-Symbiotic","Low-x-20-x-0","Low-x-Fed-x-Symbiotic","Low-x-Fed-x-0","Low-x-Symbiotic-x-0","20-x-Fed-x-Symbiotic","20-x-Fed-x-0","20-x-Symbiotic-x-0","Fed-x-Symbiotic-x-0","Low-x-20-x-Fed-x-Symbiotic","Low-x-20-x-Fed-x-0","Low-x-20-x-Symbiotic-x-0","Low-x-Fed-x-Symbiotic-x-0","20-x-Fed-x-Symbiotic-x-0","Low-x-20-x-Fed-x-Symbiotic-x-0"
