col_num,treat_ID_full,e_coli,abs_resp_rate_SA_corr,NO3_category,dose_level,temp,feed,symbiont,new_treat_ID_full,dose_level_x_temp,dose_level_x_feed,dose_level_x_symbiont,dose_level_x_e_coli,temp_x_feed,temp_x_symbiont,temp_x_e_coli,feed_x_symbiont,feed_x_e_coli,symbiont_x_e_coli,dose_level_x_temp_x_feed,dose_level_x_temp_x_symbiont,dose_level_x_temp_x_e_coli,dose_level_x_feed_x_symbiont,dose_level_x_feed_x_e_coli,dose_level_x_symbiont_x_e_coli,temp_x_feed_x_symbiont,temp_x_feed_x_e_coli,temp_x_symbiont_x_e_coli,feed_x_symbiont_x_e_coli,dose_level_x_temp_x_feed_x_symbiont,dose_level_x_temp_x_feed_x_e_coli,dose_level_x_temp_x_symbiont_x_e_coli,dose_level_x_feed_x_symbiont_x_e_coli,temp_x_feed_x_symbiont_x_e_coli,dose_level_x_temp_x_feed_x_symbiont_x_e_coli
242,"A_0_20_F_A
",0,0.081614983,Low,Low,20,Fed,Aposymbiotic,Low_20_Fed_Aposymbiotic,Low-x-20,Low-x-Fed,Low-x-Aposymbiotic,Low-x-0,20-x-Fed,20-x-Aposymbiotic,20-x-0,Fed-x-Aposymbiotic,Fed-x-0,Aposymbiotic-x-0,Low-x-20-x-Fed,Low-x-20-x-Aposymbiotic,Low-x-20-x-0,Low-x-Fed-x-Aposymbiotic,Low-x-Fed-x-0,Low-x-Aposymbiotic-x-0,20-x-Fed-x-Aposymbiotic,20-x-Fed-x-0,20-x-Aposymbiotic-x-0,Fed-x-Aposymbiotic-x-0,Low-x-20-x-Fed-x-Aposymbiotic,Low-x-20-x-Fed-x-0,Low-x-20-x-Aposymbiotic-x-0,Low-x-Fed-x-Aposymbiotic-x-0,20-x-Fed-x-Aposymbiotic-x-0,Low-x-20-x-Fed-x-Aposymbiotic-x-0
152,"A_0_20_F_A
",1,0.081947941,Low,Low,20,Fed,Aposymbiotic,Low_20_Fed_Aposymbiotic,Low-x-20,Low-x-Fed,Low-x-Aposymbiotic,Low-x-1,20-x-Fed,20-x-Aposymbiotic,20-x-1,Fed-x-Aposymbiotic,Fed-x-1,Aposymbiotic-x-1,Low-x-20-x-Fed,Low-x-20-x-Aposymbiotic,Low-x-20-x-1,Low-x-Fed-x-Aposymbiotic,Low-x-Fed-x-1,Low-x-Aposymbiotic-x-1,20-x-Fed-x-Aposymbiotic,20-x-Fed-x-1,20-x-Aposymbiotic-x-1,Fed-x-Aposymbiotic-x-1,Low-x-20-x-Fed-x-Aposymbiotic,Low-x-20-x-Fed-x-1,Low-x-20-x-Aposymbiotic-x-1,Low-x-Fed-x-Aposymbiotic-x-1,20-x-Fed-x-Aposymbiotic-x-1,Low-x-20-x-Fed-x-Aposymbiotic-x-1
237,A_10_20_S_A,0,0.082203887,Low,Low,20,Starved,Aposymbiotic,Low_20_Starved_Aposymbiotic,Low-x-20,Low-x-Starved,Low-x-Aposymbiotic,Low-x-0,20-x-Starved,20-x-Aposymbiotic,20-x-0,Starved-x-Aposymbiotic,Starved-x-0,Aposymbiotic-x-0,Low-x-20-x-Starved,Low-x-20-x-Aposymbiotic,Low-x-20-x-0,Low-x-Starved-x-Aposymbiotic,Low-x-Starved-x-0,Low-x-Aposymbiotic-x-0,20-x-Starved-x-Aposymbiotic,20-x-Starved-x-0,20-x-Aposymbiotic-x-0,Starved-x-Aposymbiotic-x-0,Low-x-20-x-Starved-x-Aposymbiotic,Low-x-20-x-Starved-x-0,Low-x-20-x-Aposymbiotic-x-0,Low-x-Starved-x-Aposymbiotic-x-0,20-x-Starved-x-Aposymbiotic-x-0,Low-x-20-x-Starved-x-Aposymbiotic-x-0
201,A_5_20_S_S,0,0.082265278,Low,Low,20,Starved,Symbiotic,Low_20_Starved_Symbiotic,Low-x-20,Low-x-Starved,Low-x-Symbiotic,Low-x-0,20-x-Starved,20-x-Symbiotic,20-x-0,Starved-x-Symbiotic,Starved-x-0,Symbiotic-x-0,Low-x-20-x-Starved,Low-x-20-x-Symbiotic,Low-x-20-x-0,Low-x-Starved-x-Symbiotic,Low-x-Starved-x-0,Low-x-Symbiotic-x-0,20-x-Starved-x-Symbiotic,20-x-Starved-x-0,20-x-Symbiotic-x-0,Starved-x-Symbiotic-x-0,Low-x-20-x-Starved-x-Symbiotic,Low-x-20-x-Starved-x-0,Low-x-20-x-Symbiotic-x-0,Low-x-Starved-x-Symbiotic-x-0,20-x-Starved-x-Symbiotic-x-0,Low-x-20-x-Starved-x-Symbiotic-x-0
242,A_10_20_S_A,0,0.082335983,Low,Low,20,Starved,Aposymbiotic,Low_20_Starved_Aposymbiotic,Low-x-20,Low-x-Starved,Low-x-Aposymbiotic,Low-x-0,20-x-Starved,20-x-Aposymbiotic,20-x-0,Starved-x-Aposymbiotic,Starved-x-0,Aposymbiotic-x-0,Low-x-20-x-Starved,Low-x-20-x-Aposymbiotic,Low-x-20-x-0,Low-x-Starved-x-Aposymbiotic,Low-x-Starved-x-0,Low-x-Aposymbiotic-x-0,20-x-Starved-x-Aposymbiotic,20-x-Starved-x-0,20-x-Aposymbiotic-x-0,Starved-x-Aposymbiotic-x-0,Low-x-20-x-Starved-x-Aposymbiotic,Low-x-20-x-Starved-x-0,Low-x-20-x-Aposymbiotic-x-0,Low-x-Starved-x-Aposymbiotic-x-0,20-x-Starved-x-Aposymbiotic-x-0,Low-x-20-x-Starved-x-Aposymbiotic-x-0
171,A_7.5_29_S_S,0,0.082515827,Low,Low,29,Starved,Symbiotic,Low_29_Starved_Symbiotic,Low-x-29,Low-x-Starved,Low-x-Symbiotic,Low-x-0,29-x-Starved,29-x-Symbiotic,29-x-0,Starved-x-Symbiotic,Starved-x-0,Symbiotic-x-0,Low-x-29-x-Starved,Low-x-29-x-Symbiotic,Low-x-29-x-0,Low-x-Starved-x-Symbiotic,Low-x-Starved-x-0,Low-x-Symbiotic-x-0,29-x-Starved-x-Symbiotic,29-x-Starved-x-0,29-x-Symbiotic-x-0,Starved-x-Symbiotic-x-0,Low-x-29-x-Starved-x-Symbiotic,Low-x-29-x-Starved-x-0,Low-x-29-x-Symbiotic-x-0,Low-x-Starved-x-Symbiotic-x-0,29-x-Starved-x-Symbiotic-x-0,Low-x-29-x-Starved-x-Symbiotic-x-0
171,A_7.5_29_S_S,1,0.082515827,Low,Low,29,Starved,Symbiotic,Low_29_Starved_Symbiotic,Low-x-29,Low-x-Starved,Low-x-Symbiotic,Low-x-1,29-x-Starved,29-x-Symbiotic,29-x-1,Starved-x-Symbiotic,Starved-x-1,Symbiotic-x-1,Low-x-29-x-Starved,Low-x-29-x-Symbiotic,Low-x-29-x-1,Low-x-Starved-x-Symbiotic,Low-x-Starved-x-1,Low-x-Symbiotic-x-1,29-x-Starved-x-Symbiotic,29-x-Starved-x-1,29-x-Symbiotic-x-1,Starved-x-Symbiotic-x-1,Low-x-29-x-Starved-x-Symbiotic,Low-x-29-x-Starved-x-1,Low-x-29-x-Symbiotic-x-1,Low-x-Starved-x-Symbiotic-x-1,29-x-Starved-x-Symbiotic-x-1,Low-x-29-x-Starved-x-Symbiotic-x-1
155,A_0_29_S_A,1,0.082548858,Low,Low,29,Starved,Aposymbiotic,Low_29_Starved_Aposymbiotic,Low-x-29,Low-x-Starved,Low-x-Aposymbiotic,Low-x-1,29-x-Starved,29-x-Aposymbiotic,29-x-1,Starved-x-Aposymbiotic,Starved-x-1,Aposymbiotic-x-1,Low-x-29-x-Starved,Low-x-29-x-Aposymbiotic,Low-x-29-x-1,Low-x-Starved-x-Aposymbiotic,Low-x-Starved-x-1,Low-x-Aposymbiotic-x-1,29-x-Starved-x-Aposymbiotic,29-x-Starved-x-1,29-x-Aposymbiotic-x-1,Starved-x-Aposymbiotic-x-1,Low-x-29-x-Starved-x-Aposymbiotic,Low-x-29-x-Starved-x-1,Low-x-29-x-Aposymbiotic-x-1,Low-x-Starved-x-Aposymbiotic-x-1,29-x-Starved-x-Aposymbiotic-x-1,Low-x-29-x-Starved-x-Aposymbiotic-x-1
240,A_7.5_29_S_S,0,0.082855854,Low,Low,29,Starved,Symbiotic,Low_29_Starved_Symbiotic,Low-x-29,Low-x-Starved,Low-x-Symbiotic,Low-x-0,29-x-Starved,29-x-Symbiotic,29-x-0,Starved-x-Symbiotic,Starved-x-0,Symbiotic-x-0,Low-x-29-x-Starved,Low-x-29-x-Symbiotic,Low-x-29-x-0,Low-x-Starved-x-Symbiotic,Low-x-Starved-x-0,Low-x-Symbiotic-x-0,29-x-Starved-x-Symbiotic,29-x-Starved-x-0,29-x-Symbiotic-x-0,Starved-x-Symbiotic-x-0,Low-x-29-x-Starved-x-Symbiotic,Low-x-29-x-Starved-x-0,Low-x-29-x-Symbiotic-x-0,Low-x-Starved-x-Symbiotic-x-0,29-x-Starved-x-Symbiotic-x-0,Low-x-29-x-Starved-x-Symbiotic-x-0
162,N_5_29_S_A,1,0.08295419,Elevated,Elevated,29,Starved,Aposymbiotic,Elevated_29_Starved_Aposymbiotic,Elevated-x-29,Elevated-x-Starved,Elevated-x-Aposymbiotic,Elevated-x-1,29-x-Starved,29-x-Aposymbiotic,29-x-1,Starved-x-Aposymbiotic,Starved-x-1,Aposymbiotic-x-1,Elevated-x-29-x-Starved,Elevated-x-29-x-Aposymbiotic,Elevated-x-29-x-1,Elevated-x-Starved-x-Aposymbiotic,Elevated-x-Starved-x-1,Elevated-x-Aposymbiotic-x-1,29-x-Starved-x-Aposymbiotic,29-x-Starved-x-1,29-x-Aposymbiotic-x-1,Starved-x-Aposymbiotic-x-1,Elevated-x-29-x-Starved-x-Aposymbiotic,Elevated-x-29-x-Starved-x-1,Elevated-x-29-x-Aposymbiotic-x-1,Elevated-x-Starved-x-Aposymbiotic-x-1,29-x-Starved-x-Aposymbiotic-x-1,Elevated-x-29-x-Starved-x-Aposymbiotic-x-1
157,A_7.5_29_F_S,0,0.08307346,Low,Low,29,Fed,Symbiotic,Low_29_Fed_Symbiotic,Low-x-29,Low-x-Fed,Low-x-Symbiotic,Low-x-0,29-x-Fed,29-x-Symbiotic,29-x-0,Fed-x-Symbiotic,Fed-x-0,Symbiotic-x-0,Low-x-29-x-Fed,Low-x-29-x-Symbiotic,Low-x-29-x-0,Low-x-Fed-x-Symbiotic,Low-x-Fed-x-0,Low-x-Symbiotic-x-0,29-x-Fed-x-Symbiotic,29-x-Fed-x-0,29-x-Symbiotic-x-0,Fed-x-Symbiotic-x-0,Low-x-29-x-Fed-x-Symbiotic,Low-x-29-x-Fed-x-0,Low-x-29-x-Symbiotic-x-0,Low-x-Fed-x-Symbiotic-x-0,29-x-Fed-x-Symbiotic-x-0,Low-x-29-x-Fed-x-Symbiotic-x-0
182,A_0_20_S_S,1,0.083088636,Low,Low,20,Starved,Symbiotic,Low_20_Starved_Symbiotic,Low-x-20,Low-x-Starved,Low-x-Symbiotic,Low-x-1,20-x-Starved,20-x-Symbiotic,20-x-1,Starved-x-Symbiotic,Starved-x-1,Symbiotic-x-1,Low-x-20-x-Starved,Low-x-20-x-Symbiotic,Low-x-20-x-1,Low-x-Starved-x-Symbiotic,Low-x-Starved-x-1,Low-x-Symbiotic-x-1,20-x-Starved-x-Symbiotic,20-x-Starved-x-1,20-x-Symbiotic-x-1,Starved-x-Symbiotic-x-1,Low-x-20-x-Starved-x-Symbiotic,Low-x-20-x-Starved-x-1,Low-x-20-x-Symbiotic-x-1,Low-x-Starved-x-Symbiotic-x-1,20-x-Starved-x-Symbiotic-x-1,Low-x-20-x-Starved-x-Symbiotic-x-1
168,N_1.5_20_F_A,1,0.083640201,Low,Low,20,Fed,Aposymbiotic,Low_20_Fed_Aposymbiotic,Low-x-20,Low-x-Fed,Low-x-Aposymbiotic,Low-x-1,20-x-Fed,20-x-Aposymbiotic,20-x-1,Fed-x-Aposymbiotic,Fed-x-1,Aposymbiotic-x-1,Low-x-20-x-Fed,Low-x-20-x-Aposymbiotic,Low-x-20-x-1,Low-x-Fed-x-Aposymbiotic,Low-x-Fed-x-1,Low-x-Aposymbiotic-x-1,20-x-Fed-x-Aposymbiotic,20-x-Fed-x-1,20-x-Aposymbiotic-x-1,Fed-x-Aposymbiotic-x-1,Low-x-20-x-Fed-x-Aposymbiotic,Low-x-20-x-Fed-x-1,Low-x-20-x-Aposymbiotic-x-1,Low-x-Fed-x-Aposymbiotic-x-1,20-x-Fed-x-Aposymbiotic-x-1,Low-x-20-x-Fed-x-Aposymbiotic-x-1
153,A_10_29_S_S,0,0.083708928,Low,Low,29,Starved,Symbiotic,Low_29_Starved_Symbiotic,Low-x-29,Low-x-Starved,Low-x-Symbiotic,Low-x-0,29-x-Starved,29-x-Symbiotic,29-x-0,Starved-x-Symbiotic,Starved-x-0,Symbiotic-x-0,Low-x-29-x-Starved,Low-x-29-x-Symbiotic,Low-x-29-x-0,Low-x-Starved-x-Symbiotic,Low-x-Starved-x-0,Low-x-Symbiotic-x-0,29-x-Starved-x-Symbiotic,29-x-Starved-x-0,29-x-Symbiotic-x-0,Starved-x-Symbiotic-x-0,Low-x-29-x-Starved-x-Symbiotic,Low-x-29-x-Starved-x-0,Low-x-29-x-Symbiotic-x-0,Low-x-Starved-x-Symbiotic-x-0,29-x-Starved-x-Symbiotic-x-0,Low-x-29-x-Starved-x-Symbiotic-x-0
195,N_0_29_F_A,1,0.083731247,Low,Low,29,Fed,Aposymbiotic,Low_29_Fed_Aposymbiotic,Low-x-29,Low-x-Fed,Low-x-Aposymbiotic,Low-x-1,29-x-Fed,29-x-Aposymbiotic,29-x-1,Fed-x-Aposymbiotic,Fed-x-1,Aposymbiotic-x-1,Low-x-29-x-Fed,Low-x-29-x-Aposymbiotic,Low-x-29-x-1,Low-x-Fed-x-Aposymbiotic,Low-x-Fed-x-1,Low-x-Aposymbiotic-x-1,29-x-Fed-x-Aposymbiotic,29-x-Fed-x-1,29-x-Aposymbiotic-x-1,Fed-x-Aposymbiotic-x-1,Low-x-29-x-Fed-x-Aposymbiotic,Low-x-29-x-Fed-x-1,Low-x-29-x-Aposymbiotic-x-1,Low-x-Fed-x-Aposymbiotic-x-1,29-x-Fed-x-Aposymbiotic-x-1,Low-x-29-x-Fed-x-Aposymbiotic-x-1
240,A_7.5_20_S_S,0,0.083890523,Low,Low,20,Starved,Symbiotic,Low_20_Starved_Symbiotic,Low-x-20,Low-x-Starved,Low-x-Symbiotic,Low-x-0,20-x-Starved,20-x-Symbiotic,20-x-0,Starved-x-Symbiotic,Starved-x-0,Symbiotic-x-0,Low-x-20-x-Starved,Low-x-20-x-Symbiotic,Low-x-20-x-0,Low-x-Starved-x-Symbiotic,Low-x-Starved-x-0,Low-x-Symbiotic-x-0,20-x-Starved-x-Symbiotic,20-x-Starved-x-0,20-x-Symbiotic-x-0,Starved-x-Symbiotic-x-0,Low-x-20-x-Starved-x-Symbiotic,Low-x-20-x-Starved-x-0,Low-x-20-x-Symbiotic-x-0,Low-x-Starved-x-Symbiotic-x-0,20-x-Starved-x-Symbiotic-x-0,Low-x-20-x-Starved-x-Symbiotic-x-0
232,A_0_29_F_A,1,0.083913466,Low,Low,29,Fed,Aposymbiotic,Low_29_Fed_Aposymbiotic,Low-x-29,Low-x-Fed,Low-x-Aposymbiotic,Low-x-1,29-x-Fed,29-x-Aposymbiotic,29-x-1,Fed-x-Aposymbiotic,Fed-x-1,Aposymbiotic-x-1,Low-x-29-x-Fed,Low-x-29-x-Aposymbiotic,Low-x-29-x-1,Low-x-Fed-x-Aposymbiotic,Low-x-Fed-x-1,Low-x-Aposymbiotic-x-1,29-x-Fed-x-Aposymbiotic,29-x-Fed-x-1,29-x-Aposymbiotic-x-1,Fed-x-Aposymbiotic-x-1,Low-x-29-x-Fed-x-Aposymbiotic,Low-x-29-x-Fed-x-1,Low-x-29-x-Aposymbiotic-x-1,Low-x-Fed-x-Aposymbiotic-x-1,29-x-Fed-x-Aposymbiotic-x-1,Low-x-29-x-Fed-x-Aposymbiotic-x-1
184,N_1.5_20_S_A,1,0.083989219,Low,Low,20,Starved,Aposymbiotic,Low_20_Starved_Aposymbiotic,Low-x-20,Low-x-Starved,Low-x-Aposymbiotic,Low-x-1,20-x-Starved,20-x-Aposymbiotic,20-x-1,Starved-x-Aposymbiotic,Starved-x-1,Aposymbiotic-x-1,Low-x-20-x-Starved,Low-x-20-x-Aposymbiotic,Low-x-20-x-1,Low-x-Starved-x-Aposymbiotic,Low-x-Starved-x-1,Low-x-Aposymbiotic-x-1,20-x-Starved-x-Aposymbiotic,20-x-Starved-x-1,20-x-Aposymbiotic-x-1,Starved-x-Aposymbiotic-x-1,Low-x-20-x-Starved-x-Aposymbiotic,Low-x-20-x-Starved-x-1,Low-x-20-x-Aposymbiotic-x-1,Low-x-Starved-x-Aposymbiotic-x-1,20-x-Starved-x-Aposymbiotic-x-1,Low-x-20-x-Starved-x-Aposymbiotic-x-1
171,N_1.5_29_F_S,1,0.084072563,Low,Low,29,Fed,Symbiotic,Low_29_Fed_Symbiotic,Low-x-29,Low-x-Fed,Low-x-Symbiotic,Low-x-1,29-x-Fed,29-x-Symbiotic,29-x-1,Fed-x-Symbiotic,Fed-x-1,Symbiotic-x-1,Low-x-29-x-Fed,Low-x-29-x-Symbiotic,Low-x-29-x-1,Low-x-Fed-x-Symbiotic,Low-x-Fed-x-1,Low-x-Symbiotic-x-1,29-x-Fed-x-Symbiotic,29-x-Fed-x-1,29-x-Symbiotic-x-1,Fed-x-Symbiotic-x-1,Low-x-29-x-Fed-x-Symbiotic,Low-x-29-x-Fed-x-1,Low-x-29-x-Symbiotic-x-1,Low-x-Fed-x-Symbiotic-x-1,29-x-Fed-x-Symbiotic-x-1,Low-x-29-x-Fed-x-Symbiotic-x-1
152,"A_0_20_F_A
",0,0.084220357,Low,Low,20,Fed,Aposymbiotic,Low_20_Fed_Aposymbiotic,Low-x-20,Low-x-Fed,Low-x-Aposymbiotic,Low-x-0,20-x-Fed,20-x-Aposymbiotic,20-x-0,Fed-x-Aposymbiotic,Fed-x-0,Aposymbiotic-x-0,Low-x-20-x-Fed,Low-x-20-x-Aposymbiotic,Low-x-20-x-0,Low-x-Fed-x-Aposymbiotic,Low-x-Fed-x-0,Low-x-Aposymbiotic-x-0,20-x-Fed-x-Aposymbiotic,20-x-Fed-x-0,20-x-Aposymbiotic-x-0,Fed-x-Aposymbiotic-x-0,Low-x-20-x-Fed-x-Aposymbiotic,Low-x-20-x-Fed-x-0,Low-x-20-x-Aposymbiotic-x-0,Low-x-Fed-x-Aposymbiotic-x-0,20-x-Fed-x-Aposymbiotic-x-0,Low-x-20-x-Fed-x-Aposymbiotic-x-0
226,N_18_29_S_S,1,0.084310664,Elevated,Elevated,29,Starved,Symbiotic,Elevated_29_Starved_Symbiotic,Elevated-x-29,Elevated-x-Starved,Elevated-x-Symbiotic,Elevated-x-1,29-x-Starved,29-x-Symbiotic,29-x-1,Starved-x-Symbiotic,Starved-x-1,Symbiotic-x-1,Elevated-x-29-x-Starved,Elevated-x-29-x-Symbiotic,Elevated-x-29-x-1,Elevated-x-Starved-x-Symbiotic,Elevated-x-Starved-x-1,Elevated-x-Symbiotic-x-1,29-x-Starved-x-Symbiotic,29-x-Starved-x-1,29-x-Symbiotic-x-1,Starved-x-Symbiotic-x-1,Elevated-x-29-x-Starved-x-Symbiotic,Elevated-x-29-x-Starved-x-1,Elevated-x-29-x-Symbiotic-x-1,Elevated-x-Starved-x-Symbiotic-x-1,29-x-Starved-x-Symbiotic-x-1,Elevated-x-29-x-Starved-x-Symbiotic-x-1
237,N_5_29_S_A,1,0.084422222,Elevated,Elevated,29,Starved,Aposymbiotic,Elevated_29_Starved_Aposymbiotic,Elevated-x-29,Elevated-x-Starved,Elevated-x-Aposymbiotic,Elevated-x-1,29-x-Starved,29-x-Aposymbiotic,29-x-1,Starved-x-Aposymbiotic,Starved-x-1,Aposymbiotic-x-1,Elevated-x-29-x-Starved,Elevated-x-29-x-Aposymbiotic,Elevated-x-29-x-1,Elevated-x-Starved-x-Aposymbiotic,Elevated-x-Starved-x-1,Elevated-x-Aposymbiotic-x-1,29-x-Starved-x-Aposymbiotic,29-x-Starved-x-1,29-x-Aposymbiotic-x-1,Starved-x-Aposymbiotic-x-1,Elevated-x-29-x-Starved-x-Aposymbiotic,Elevated-x-29-x-Starved-x-1,Elevated-x-29-x-Aposymbiotic-x-1,Elevated-x-Starved-x-Aposymbiotic-x-1,29-x-Starved-x-Aposymbiotic-x-1,Elevated-x-29-x-Starved-x-Aposymbiotic-x-1
172,N_5_20_S_S,1,0.08451012,Low,Low,20,Starved,Symbiotic,Low_20_Starved_Symbiotic,Low-x-20,Low-x-Starved,Low-x-Symbiotic,Low-x-1,20-x-Starved,20-x-Symbiotic,20-x-1,Starved-x-Symbiotic,Starved-x-1,Symbiotic-x-1,Low-x-20-x-Starved,Low-x-20-x-Symbiotic,Low-x-20-x-1,Low-x-Starved-x-Symbiotic,Low-x-Starved-x-1,Low-x-Symbiotic-x-1,20-x-Starved-x-Symbiotic,20-x-Starved-x-1,20-x-Symbiotic-x-1,Starved-x-Symbiotic-x-1,Low-x-20-x-Starved-x-Symbiotic,Low-x-20-x-Starved-x-1,Low-x-20-x-Symbiotic-x-1,Low-x-Starved-x-Symbiotic-x-1,20-x-Starved-x-Symbiotic-x-1,Low-x-20-x-Starved-x-Symbiotic-x-1
244,"A_0_20_F_A
",1,0.084561289,Low,Low,20,Fed,Aposymbiotic,Low_20_Fed_Aposymbiotic,Low-x-20,Low-x-Fed,Low-x-Aposymbiotic,Low-x-1,20-x-Fed,20-x-Aposymbiotic,20-x-1,Fed-x-Aposymbiotic,Fed-x-1,Aposymbiotic-x-1,Low-x-20-x-Fed,Low-x-20-x-Aposymbiotic,Low-x-20-x-1,Low-x-Fed-x-Aposymbiotic,Low-x-Fed-x-1,Low-x-Aposymbiotic-x-1,20-x-Fed-x-Aposymbiotic,20-x-Fed-x-1,20-x-Aposymbiotic-x-1,Fed-x-Aposymbiotic-x-1,Low-x-20-x-Fed-x-Aposymbiotic,Low-x-20-x-Fed-x-1,Low-x-20-x-Aposymbiotic-x-1,Low-x-Fed-x-Aposymbiotic-x-1,20-x-Fed-x-Aposymbiotic-x-1,Low-x-20-x-Fed-x-Aposymbiotic-x-1
174,N_1.5_20_F_A,1,0.084661216,Low,Low,20,Fed,Aposymbiotic,Low_20_Fed_Aposymbiotic,Low-x-20,Low-x-Fed,Low-x-Aposymbiotic,Low-x-1,20-x-Fed,20-x-Aposymbiotic,20-x-1,Fed-x-Aposymbiotic,Fed-x-1,Aposymbiotic-x-1,Low-x-20-x-Fed,Low-x-20-x-Aposymbiotic,Low-x-20-x-1,Low-x-Fed-x-Aposymbiotic,Low-x-Fed-x-1,Low-x-Aposymbiotic-x-1,20-x-Fed-x-Aposymbiotic,20-x-Fed-x-1,20-x-Aposymbiotic-x-1,Fed-x-Aposymbiotic-x-1,Low-x-20-x-Fed-x-Aposymbiotic,Low-x-20-x-Fed-x-1,Low-x-20-x-Aposymbiotic-x-1,Low-x-Fed-x-Aposymbiotic-x-1,20-x-Fed-x-Aposymbiotic-x-1,Low-x-20-x-Fed-x-Aposymbiotic-x-1
166,N_18_29_S_S,0,0.08473897,Elevated,Elevated,29,Starved,Symbiotic,Elevated_29_Starved_Symbiotic,Elevated-x-29,Elevated-x-Starved,Elevated-x-Symbiotic,Elevated-x-0,29-x-Starved,29-x-Symbiotic,29-x-0,Starved-x-Symbiotic,Starved-x-0,Symbiotic-x-0,Elevated-x-29-x-Starved,Elevated-x-29-x-Symbiotic,Elevated-x-29-x-0,Elevated-x-Starved-x-Symbiotic,Elevated-x-Starved-x-0,Elevated-x-Symbiotic-x-0,29-x-Starved-x-Symbiotic,29-x-Starved-x-0,29-x-Symbiotic-x-0,Starved-x-Symbiotic-x-0,Elevated-x-29-x-Starved-x-Symbiotic,Elevated-x-29-x-Starved-x-0,Elevated-x-29-x-Symbiotic-x-0,Elevated-x-Starved-x-Symbiotic-x-0,29-x-Starved-x-Symbiotic-x-0,Elevated-x-29-x-Starved-x-Symbiotic-x-0
239,N_1.5_29_F_S,0,0.085099629,Low,Low,29,Fed,Symbiotic,Low_29_Fed_Symbiotic,Low-x-29,Low-x-Fed,Low-x-Symbiotic,Low-x-0,29-x-Fed,29-x-Symbiotic,29-x-0,Fed-x-Symbiotic,Fed-x-0,Symbiotic-x-0,Low-x-29-x-Fed,Low-x-29-x-Symbiotic,Low-x-29-x-0,Low-x-Fed-x-Symbiotic,Low-x-Fed-x-0,Low-x-Symbiotic-x-0,29-x-Fed-x-Symbiotic,29-x-Fed-x-0,29-x-Symbiotic-x-0,Fed-x-Symbiotic-x-0,Low-x-29-x-Fed-x-Symbiotic,Low-x-29-x-Fed-x-0,Low-x-29-x-Symbiotic-x-0,Low-x-Fed-x-Symbiotic-x-0,29-x-Fed-x-Symbiotic-x-0,Low-x-29-x-Fed-x-Symbiotic-x-0
171,N_5_29_F_S,1,0.085524744,Low,Low,29,Fed,Symbiotic,Low_29_Fed_Symbiotic,Low-x-29,Low-x-Fed,Low-x-Symbiotic,Low-x-1,29-x-Fed,29-x-Symbiotic,29-x-1,Fed-x-Symbiotic,Fed-x-1,Symbiotic-x-1,Low-x-29-x-Fed,Low-x-29-x-Symbiotic,Low-x-29-x-1,Low-x-Fed-x-Symbiotic,Low-x-Fed-x-1,Low-x-Symbiotic-x-1,29-x-Fed-x-Symbiotic,29-x-Fed-x-1,29-x-Symbiotic-x-1,Fed-x-Symbiotic-x-1,Low-x-29-x-Fed-x-Symbiotic,Low-x-29-x-Fed-x-1,Low-x-29-x-Symbiotic-x-1,Low-x-Fed-x-Symbiotic-x-1,29-x-Fed-x-Symbiotic-x-1,Low-x-29-x-Fed-x-Symbiotic-x-1
164,N_5_20_S_S,0,0.085590869,Low,Low,20,Starved,Symbiotic,Low_20_Starved_Symbiotic,Low-x-20,Low-x-Starved,Low-x-Symbiotic,Low-x-0,20-x-Starved,20-x-Symbiotic,20-x-0,Starved-x-Symbiotic,Starved-x-0,Symbiotic-x-0,Low-x-20-x-Starved,Low-x-20-x-Symbiotic,Low-x-20-x-0,Low-x-Starved-x-Symbiotic,Low-x-Starved-x-0,Low-x-Symbiotic-x-0,20-x-Starved-x-Symbiotic,20-x-Starved-x-0,20-x-Symbiotic-x-0,Starved-x-Symbiotic-x-0,Low-x-20-x-Starved-x-Symbiotic,Low-x-20-x-Starved-x-0,Low-x-20-x-Symbiotic-x-0,Low-x-Starved-x-Symbiotic-x-0,20-x-Starved-x-Symbiotic-x-0,Low-x-20-x-Starved-x-Symbiotic-x-0
245,A_0_29_S_S,0,0.085597999,Low,Low,29,Starved,Symbiotic,Low_29_Starved_Symbiotic,Low-x-29,Low-x-Starved,Low-x-Symbiotic,Low-x-0,29-x-Starved,29-x-Symbiotic,29-x-0,Starved-x-Symbiotic,Starved-x-0,Symbiotic-x-0,Low-x-29-x-Starved,Low-x-29-x-Symbiotic,Low-x-29-x-0,Low-x-Starved-x-Symbiotic,Low-x-Starved-x-0,Low-x-Symbiotic-x-0,29-x-Starved-x-Symbiotic,29-x-Starved-x-0,29-x-Symbiotic-x-0,Starved-x-Symbiotic-x-0,Low-x-29-x-Starved-x-Symbiotic,Low-x-29-x-Starved-x-0,Low-x-29-x-Symbiotic-x-0,Low-x-Starved-x-Symbiotic-x-0,29-x-Starved-x-Symbiotic-x-0,Low-x-29-x-Starved-x-Symbiotic-x-0
